date,fox,isPartial
2015-08-18,60,False
2015-08-19,69,False
2015-08-20,74,False
2015-08-21,67,False
2015-08-22,69,False
2015-08-23,69,False
2015-08-24,66,False
2015-08-25,63,False
2015-08-26,70,False
2015-08-27,64,False
2015-08-28,63,False
2015-08-29,63,False
2015-08-30,60,False
2015-08-31,57,False
2015-09-01,68,False
2015-09-02,69,False
2015-09-03,68,False
2015-09-04,64,False
2015-09-05,63,False
2015-09-06,62,False
2015-09-07,54,False
2015-09-08,59,False
2015-09-09,57,False
2015-09-10,62,False
2015-09-11,64,False
2015-09-12,67,False
2015-09-13,71,False
2015-09-14,57,False
2015-09-15,62,False
2015-09-16,64,False
2015-09-17,70,False
2015-09-18,67,False
2015-09-19,67,False
2015-09-20,78,False
2015-09-21,60,False
2015-09-22,63,False
2015-09-23,70,False
2015-09-24,72,False
2015-09-25,66,False
2015-09-26,62,False
2015-09-27,71,False
2015-09-28,58,False
2015-09-29,62,False
2015-09-30,69,False
2015-10-01,70,False
2015-10-02,67,False
2015-10-03,64,False
2015-10-04,73,False
2015-10-05,58,False
2015-10-06,57,False
2015-10-07,58,False
2015-10-08,66,False
2015-10-09,66,False
2015-10-10,65,False
2015-10-11,71,False
2015-10-12,72,False
2015-10-13,61,False
2015-10-14,63,False
2015-10-15,65,False
2015-10-16,63,False
2015-10-17,65,False
2015-10-18,70,False
2015-10-19,61,False
2015-10-20,65,False
2015-10-21,89,False
2015-10-22,98,False
2015-10-23,77,False
2015-10-24,74,False
2015-10-25,72,False
2015-10-26,64,False
2015-10-27,64,False
2015-10-28,67,False
2015-10-29,70,False
2015-10-30,62,False
2015-10-31,65,False
2015-11-01,81,False
2015-11-02,67,False
2015-11-03,63,False
2015-11-04,62,False
2015-11-05,66,False
2015-11-06,62,False
2015-11-07,60,False
2015-11-08,68,False
2015-11-09,69,False
2015-11-10,70,False
2015-11-11,89,False
2015-11-12,59,False
2015-11-13,64,False
2015-11-14,87,False
2015-11-15,72,False
2015-11-16,65,False
2015-11-17,67,False
2015-11-18,63,False
2015-11-19,62,False
2015-11-20,62,False
2015-11-21,67,False
2015-11-22,68,False
2015-11-23,61,False
2015-11-24,62,False
2015-11-25,58,False
2015-11-26,57,False
2015-11-27,60,False
2015-11-28,63,False
2015-11-29,73,False
2015-11-30,60,False
2015-12-01,57,False
2015-12-02,71,False
2015-12-03,82,False
2015-12-04,65,False
2015-12-05,60,False
2015-12-06,67,False
2015-12-07,63,False
2015-12-08,66,False
2015-12-09,61,False
2015-12-10,63,False
2015-12-11,62,False
2015-12-12,60,False
2015-12-13,66,False
2015-12-14,60,False
2015-12-15,60,False
2015-12-16,63,False
2015-12-17,61,False
2015-12-18,59,False
2015-12-19,59,False
2015-12-20,72,False
2015-12-21,63,False
2015-12-22,60,False
2015-12-23,61,False
2015-12-24,59,False
2015-12-25,55,False
2015-12-26,59,False
2015-12-27,69,False
2015-12-28,62,False
2015-12-29,63,False
2015-12-30,63,False
2015-12-31,63,False
2016-01-01,64,False
2016-01-02,56,False
2016-01-03,62,False
2016-01-04,56,False
2016-01-05,57,False
2016-01-06,57,False
2016-01-07,55,False
2016-01-08,57,False
2016-01-09,55,False
2016-01-10,62,False
2016-01-11,56,False
2016-01-12,56,False
2016-01-13,59,False
2016-01-14,60,False
2016-01-15,78,False
2016-01-16,55,False
2016-01-17,63,False
2016-01-18,54,False
2016-01-19,61,False
2016-01-20,62,False
2016-01-21,64,False
2016-01-22,62,False
2016-01-23,58,False
2016-01-24,68,False
2016-01-25,67,False
2016-01-26,61,False
2016-01-27,67,False
2016-01-28,65,False
2016-01-29,100,False
2016-01-30,61,False
2016-01-31,62,False
2016-02-01,62,False
2016-02-02,72,False
2016-02-03,57,False
2016-02-04,56,False
2016-02-05,58,False
2016-02-06,56,False
2016-02-07,59,False
2016-02-08,56,False
2016-02-09,60,False
2016-02-10,65,False
2016-02-11,58,False
2016-02-12,55,False
2016-02-13,59,False
2016-02-14,61,False
2016-02-15,61,False
2016-02-16,61,False
2016-02-17,60,False
2016-02-18,58,False
2016-02-19,58,False
2016-02-20,56,False
2016-02-21,67,False
2016-02-22,55,False
2016-02-23,63,False
2016-02-24,65,False
2016-02-25,61,False
2016-02-26,62,False
2016-02-27,56,False
2016-02-28,58,False
2016-02-29,56,False
2016-03-01,60,False
2016-03-02,71,False
2016-03-03,69,False
2016-03-04,90,False
2016-03-05,60,False
2016-03-06,64,False
2016-03-07,57,False
2016-03-08,59,False
2016-03-09,64,False
2016-03-10,61,False
2016-03-11,58,False
2016-03-12,59,False
2016-03-13,59,False
2016-03-14,56,False
2016-03-15,61,False
2016-03-16,71,False
2016-03-17,57,False
2016-03-18,56,False
2016-03-19,58,False
2016-03-20,63,False
2016-03-21,60,False
2016-03-22,59,False
2016-03-23,59,False
2016-03-24,59,False
2016-03-25,58,False
2016-03-26,53,False
2016-03-27,57,False
2016-03-28,58,False
2016-03-29,56,False
2016-03-30,54,False
2016-03-31,54,False
2016-04-01,55,False
2016-04-02,56,False
2016-04-03,56,False
2016-04-04,58,False
2016-04-05,59,False
2016-04-06,65,False
2016-04-07,59,False
2016-04-08,60,False
2016-04-09,57,False
2016-04-10,57,False
2016-04-11,54,False
2016-04-12,74,False
2016-04-13,74,False
2016-04-14,63,False
2016-04-15,58,False
2016-04-16,56,False
2016-04-17,58,False
2016-04-18,55,False
2016-04-19,55,False
2016-04-20,61,False
2016-04-21,59,False
2016-04-22,60,False
2016-04-23,59,False
2016-04-24,57,False
2016-04-25,53,False
2016-04-26,63,False
2016-04-27,62,False
2016-04-28,61,False
2016-04-29,58,False
2016-04-30,53,False
2016-05-01,59,False
2016-05-02,55,False
2016-05-03,59,False
