date,Shire PLC,isPartial
2018-02-13,23,False
2018-02-14,30,False
2018-02-15,23,False
2018-02-16,0,False
2018-02-17,0,False
2018-02-18,0,False
2018-02-19,7,False
2018-02-20,51,False
2018-02-21,22,False
2018-02-22,37,False
2018-02-23,23,False
2018-02-24,0,False
2018-02-25,8,False
2018-02-26,15,False
2018-02-27,7,False
2018-02-28,0,False
2018-03-01,22,False
2018-03-02,15,False
2018-03-03,9,False
2018-03-04,0,False
2018-03-05,22,False
2018-03-06,29,False
2018-03-07,0,False
2018-03-08,0,False
2018-03-09,0,False
2018-03-10,0,False
2018-03-11,0,False
2018-03-12,7,False
2018-03-13,15,False
2018-03-14,7,False
2018-03-15,7,False
2018-03-16,8,False
2018-03-17,8,False
2018-03-18,8,False
2018-03-19,7,False
2018-03-20,7,False
2018-03-21,7,False
2018-03-22,15,False
2018-03-23,0,False
2018-03-24,17,False
2018-03-25,0,False
2018-03-26,8,False
2018-03-27,37,False
2018-03-28,92,False
2018-03-29,55,False
2018-03-30,8,False
2018-03-31,9,False
2018-04-01,0,False
2018-04-02,24,False
2018-04-03,37,False
2018-04-04,44,False
2018-04-05,38,False
2018-04-06,32,False
2018-04-07,0,False
2018-04-08,8,False
2018-04-09,0,False
2018-04-10,36,False
2018-04-11,29,False
2018-04-12,15,False
2018-04-13,23,False
2018-04-14,0,False
2018-04-15,17,False
2018-04-16,22,False
2018-04-17,29,False
2018-04-18,15,False
2018-04-19,100,False
2018-04-20,63,False
2018-04-21,17,False
2018-04-22,0,False
2018-04-23,29,False
2018-04-24,29,False
2018-04-25,81,False
2018-04-26,37,False
2018-04-27,55,False
2018-04-28,0,False
2018-04-29,26,False
2018-04-30,30,False
2018-05-01,31,False
2018-05-02,15,False
2018-05-03,30,False
2018-05-04,0,False
2018-05-05,0,False
2018-05-06,0,False
2018-05-07,7,False
2018-05-08,52,False
2018-05-09,45,False
2018-05-10,23,False
2018-05-11,23,False
2018-05-12,0,False
2018-05-13,9,False
2018-05-14,0,False
2018-05-15,22,False
2018-05-16,22,False
2018-05-17,45,False
2018-05-18,23,False
2018-05-19,17,False
2018-05-20,0,False
2018-05-21,15,False
2018-05-22,0,False
2018-05-23,15,False
2018-05-24,8,False
2018-05-25,8,False
2018-05-26,0,False
2018-05-27,9,False
2018-05-28,0,False
2018-05-29,7,False
2018-05-30,22,False
2018-05-31,30,False
2018-06-01,23,False
2018-06-02,9,False
2018-06-03,0,False
2018-06-04,7,False
2018-06-05,15,False
2018-06-06,7,False
2018-06-07,0,False
2018-06-08,16,False
2018-06-09,9,False
2018-06-10,0,False
2018-06-11,7,False
2018-06-12,7,False
2018-06-13,14,False
2018-06-14,15,False
2018-06-15,0,False
2018-06-16,9,False
2018-06-17,9,False
2018-06-18,7,False
2018-06-19,0,False
2018-06-20,15,False
2018-06-21,7,False
2018-06-22,31,False
2018-06-23,17,False
2018-06-24,0,False
2018-06-25,29,False
2018-06-26,7,False
2018-06-27,7,False
2018-06-28,22,False
2018-06-29,8,False
