date,Shire PLC,isPartial
2016-06-01,0,False
2016-06-02,85,False
2016-06-03,100,False
2016-06-04,25,False
2016-06-05,25,False
2016-06-06,42,False
2016-06-07,63,False
2016-06-08,42,False
2016-06-09,32,False
2016-06-10,22,False
2016-06-11,24,False
2016-06-12,49,False
2016-06-13,21,False
2016-06-14,21,False
2016-06-15,42,False
2016-06-16,42,False
2016-06-17,33,False
2016-06-18,25,False
2016-06-19,0,False
2016-06-20,64,False
2016-06-21,53,False
2016-06-22,42,False
2016-06-23,44,False
2016-06-24,34,False
2016-06-25,25,False
2016-06-26,25,False
2016-06-27,21,False
2016-06-28,32,False
2016-06-29,43,False
2016-06-30,44,False
2016-07-01,0,False
2016-07-02,26,False
2016-07-03,26,False
2016-07-04,34,False
2016-07-05,0,False
2016-07-06,34,False
2016-07-07,35,False
2016-07-08,35,False
2016-07-09,0,False
2016-07-10,26,False
2016-07-11,22,False
2016-07-12,33,False
2016-07-13,0,False
2016-07-14,22,False
2016-07-15,23,False
2016-07-16,0,False
2016-07-17,27,False
2016-07-18,0,False
2016-07-19,79,False
2016-07-20,68,False
2016-07-21,46,False
2016-07-22,46,False
2016-07-23,26,False
2016-07-24,26,False
2016-07-25,22,False
2016-07-26,22,False
2016-07-27,0,False
2016-07-28,46,False
2016-07-29,0,False
2016-07-30,26,False
2016-07-31,0,False
2016-08-01,56,False
2016-08-02,67,False
2016-08-03,68,False
2016-08-04,68,False
2016-08-05,24,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,46,False
2016-08-09,68,False
2016-08-10,23,False
2016-08-11,24,False
2016-08-12,24,False
2016-08-13,27,False
2016-08-14,0,False
2016-08-15,37,False
2016-08-16,24,False
2016-08-17,24,False
2016-08-18,48,False
2016-08-19,25,False
2016-08-20,27,False
2016-08-21,0,False
2016-08-22,0,False
2016-08-23,35,False
2016-08-24,23,False
2016-08-25,68,False
2016-08-26,23,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,22,False
2016-08-30,44,False
2016-08-31,44,False
2016-09-01,33,False
2016-09-02,0,False
2016-09-03,0,False
2016-09-04,0,False
2016-09-05,44,False
2016-09-06,33,False
2016-09-07,44,False
2016-09-08,45,False
2016-09-09,46,False
2016-09-10,0,False
2016-09-11,0,False
