date,Shire PLC,isPartial
2017-03-02,19,False
2017-03-03,21,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,0,False
2017-03-07,19,False
2017-03-08,60,False
2017-03-09,20,False
2017-03-10,21,False
2017-03-11,0,False
2017-03-12,0,False
2017-03-13,37,False
2017-03-14,20,False
2017-03-15,40,False
2017-03-16,20,False
2017-03-17,42,False
2017-03-18,0,False
2017-03-19,22,False
2017-03-20,40,False
2017-03-21,40,False
2017-03-22,40,False
2017-03-23,0,False
2017-03-24,20,False
2017-03-25,0,False
2017-03-26,23,False
2017-03-27,40,False
2017-03-28,20,False
2017-03-29,20,False
2017-03-30,0,False
2017-03-31,21,False
2017-04-01,0,False
2017-04-02,23,False
2017-04-03,20,False
2017-04-04,60,False
2017-04-05,0,False
2017-04-06,20,False
2017-04-07,42,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,20,False
2017-04-11,20,False
2017-04-12,41,False
2017-04-13,86,False
2017-04-14,0,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,21,False
2017-04-18,79,False
2017-04-19,20,False
2017-04-20,60,False
2017-04-21,21,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,20,False
2017-04-25,20,False
2017-04-26,59,False
2017-04-27,0,False
2017-04-28,21,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,21,False
2017-05-02,100,False
2017-05-03,59,False
2017-05-04,0,False
2017-05-05,41,False
2017-05-06,47,False
2017-05-07,0,False
2017-05-08,0,False
2017-05-09,0,False
2017-05-10,60,False
2017-05-11,40,False
2017-05-12,21,False
2017-05-13,24,False
2017-05-14,0,False
2017-05-15,21,False
2017-05-16,0,False
2017-05-17,21,False
2017-05-18,21,False
2017-05-19,0,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,22,False
2017-05-23,41,False
2017-05-24,22,False
2017-05-25,22,False
2017-05-26,0,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,0,False
