date,Shire PLC,isPartial
2018-01-21,6,False
2018-01-22,6,False
2018-01-23,0,False
2018-01-24,23,False
2018-01-25,17,False
2018-01-26,0,False
2018-01-27,0,False
2018-01-28,7,False
2018-01-29,0,False
2018-01-30,0,False
2018-01-31,23,False
2018-02-01,18,False
2018-02-02,12,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,11,False
2018-02-06,28,False
2018-02-07,6,False
2018-02-08,12,False
2018-02-09,6,False
2018-02-10,0,False
2018-02-11,0,False
2018-02-12,12,False
2018-02-13,17,False
2018-02-14,6,False
2018-02-15,18,False
2018-02-16,12,False
2018-02-17,0,False
2018-02-18,0,False
2018-02-19,6,False
2018-02-20,17,False
2018-02-21,11,False
2018-02-22,29,False
2018-02-23,18,False
2018-02-24,0,False
2018-02-25,6,False
2018-02-26,17,False
2018-02-27,0,False
2018-02-28,6,False
2018-03-01,22,False
2018-03-02,24,False
2018-03-03,13,False
2018-03-04,0,False
2018-03-05,6,False
2018-03-06,6,False
2018-03-07,0,False
2018-03-08,0,False
2018-03-09,0,False
2018-03-10,0,False
2018-03-11,0,False
2018-03-12,11,False
2018-03-13,23,False
2018-03-14,11,False
2018-03-15,6,False
2018-03-16,6,False
2018-03-17,0,False
2018-03-18,0,False
2018-03-19,6,False
2018-03-20,11,False
2018-03-21,6,False
2018-03-22,6,False
2018-03-23,24,False
2018-03-24,0,False
2018-03-25,0,False
2018-03-26,0,False
2018-03-27,17,False
2018-03-28,53,False
2018-03-29,30,False
2018-03-30,19,False
2018-03-31,7,False
2018-04-01,14,False
2018-04-02,12,False
2018-04-03,29,False
2018-04-04,22,False
2018-04-05,23,False
2018-04-06,42,False
2018-04-07,7,False
2018-04-08,7,False
2018-04-09,0,False
2018-04-10,34,False
2018-04-11,28,False
2018-04-12,17,False
2018-04-13,6,False
2018-04-14,0,False
2018-04-15,13,False
2018-04-16,23,False
2018-04-17,40,False
2018-04-18,29,False
2018-04-19,100,False
2018-04-20,49,False
2018-04-21,14,False
2018-04-22,7,False
2018-04-23,34,False
2018-04-24,28,False
2018-04-25,63,False
2018-04-26,46,False
2018-04-27,37,False
2018-04-28,7,False
2018-04-29,7,False
2018-04-30,30,False
2018-05-01,24,False
2018-05-02,11,False
2018-05-03,23,False
2018-05-04,0,False
2018-05-05,7,False
2018-05-06,13,False
2018-05-07,23,False
2018-05-08,17,False
2018-05-09,29,False
2018-05-10,23,False
2018-05-11,24,False
2018-05-12,7,False
2018-05-13,7,False
2018-05-14,6,False
2018-05-15,29,False
2018-05-16,29,False
2018-05-17,17,False
2018-05-18,18,False
2018-05-19,7,False
2018-05-20,0,False
2018-05-21,6,False
2018-05-22,6,False
2018-05-23,12,False
2018-05-24,12,False
2018-05-25,0,False
2018-05-26,0,False
2018-05-27,7,False
2018-05-28,0,False
2018-05-29,6,False
2018-05-30,12,False
2018-05-31,18,False
2018-06-01,12,False
2018-06-02,0,False
2018-06-03,0,False
2018-06-04,6,False
2018-06-05,0,False
2018-06-06,0,False
2018-06-07,12,False
2018-06-08,18,False
2018-06-09,0,False
2018-06-10,0,False
2018-06-11,6,False
2018-06-12,0,False
2018-06-13,16,False
2018-06-14,34,False
2018-06-15,12,False
2018-06-16,0,False
2018-06-17,0,False
2018-06-18,0,False
2018-06-19,0,False
2018-06-20,6,False
2018-06-21,12,False
2018-06-22,24,False
2018-06-23,0,False
