date,Cerner,isPartial
2017-01-19,47,False
2017-01-20,36,False
2017-01-21,15,False
2017-01-22,26,False
2017-01-23,38,False
2017-01-24,52,False
2017-01-25,62,False
2017-01-26,53,False
2017-01-27,59,False
2017-01-28,28,False
2017-01-29,33,False
2017-01-30,40,False
2017-01-31,56,False
2017-02-01,60,False
2017-02-02,52,False
2017-02-03,40,False
2017-02-04,22,False
2017-02-05,19,False
2017-02-06,45,False
2017-02-07,58,False
2017-02-08,59,False
2017-02-09,57,False
2017-02-10,57,False
2017-02-11,30,False
2017-02-12,39,False
2017-02-13,42,False
2017-02-14,51,False
2017-02-15,47,False
2017-02-16,54,False
2017-02-17,45,False
2017-02-18,25,False
2017-02-19,30,False
2017-02-20,48,False
2017-02-21,67,False
2017-02-22,47,False
2017-02-23,45,False
2017-02-24,41,False
2017-02-25,30,False
2017-02-26,27,False
2017-02-27,50,False
2017-02-28,57,False
2017-03-01,54,False
2017-03-02,65,False
2017-03-03,47,False
2017-03-04,23,False
2017-03-05,27,False
2017-03-06,62,False
2017-03-07,48,False
2017-03-08,65,False
2017-03-09,60,False
2017-03-10,51,False
2017-03-11,36,False
2017-03-12,23,False
2017-03-13,53,False
2017-03-14,56,False
2017-03-15,57,False
2017-03-16,51,False
2017-03-17,31,False
2017-03-18,38,False
2017-03-19,35,False
2017-03-20,47,False
2017-03-21,54,False
2017-03-22,59,False
2017-03-23,61,False
2017-03-24,61,False
2017-03-25,18,False
2017-03-26,43,False
2017-03-27,36,False
2017-03-28,57,False
2017-03-29,47,False
2017-03-30,55,False
2017-03-31,35,False
2017-04-01,23,False
2017-04-02,33,False
2017-04-03,55,False
2017-04-04,53,False
2017-04-05,65,False
2017-04-06,61,False
2017-04-07,47,False
2017-04-08,26,False
2017-04-09,26,False
2017-04-10,49,False
2017-04-11,47,False
2017-04-12,53,False
2017-04-13,47,False
2017-04-14,44,False
2017-04-15,20,False
2017-04-16,23,False
2017-04-17,46,False
2017-04-18,60,False
2017-04-19,52,False
2017-04-20,48,False
2017-04-21,39,False
2017-04-22,17,False
2017-04-23,24,False
2017-04-24,44,False
2017-04-25,48,False
2017-04-26,55,False
2017-04-27,67,False
2017-04-28,56,False
2017-04-29,36,False
2017-04-30,23,False
2017-05-01,75,False
2017-05-02,46,False
2017-05-03,66,False
2017-05-04,61,False
2017-05-05,57,False
2017-05-06,27,False
2017-05-07,23,False
2017-05-08,57,False
2017-05-09,55,False
2017-05-10,58,False
2017-05-11,33,False
2017-05-12,55,False
2017-05-13,22,False
2017-05-14,36,False
2017-05-15,45,False
2017-05-16,47,False
2017-05-17,60,False
2017-05-18,34,False
2017-05-19,39,False
2017-05-20,15,False
2017-05-21,16,False
2017-05-22,55,False
2017-05-23,48,False
2017-05-24,46,False
2017-05-25,50,False
2017-05-26,26,False
2017-05-27,25,False
2017-05-28,17,False
2017-05-29,28,False
2017-05-30,41,False
2017-05-31,66,False
2017-06-01,54,False
2017-06-02,36,False
2017-06-03,25,False
2017-06-04,19,False
2017-06-05,92,False
2017-06-06,74,False
2017-06-07,54,False
2017-06-08,49,False
2017-06-09,42,False
2017-06-10,27,False
2017-06-11,19,False
2017-06-12,50,False
2017-06-13,63,False
2017-06-14,63,False
2017-06-15,56,False
2017-06-16,54,False
2017-06-17,26,False
2017-06-18,19,False
2017-06-19,67,False
2017-06-20,67,False
2017-06-21,48,False
2017-06-22,58,False
2017-06-23,44,False
2017-06-24,34,False
2017-06-25,20,False
2017-06-26,47,False
2017-06-27,60,False
2017-06-28,35,False
2017-06-29,55,False
2017-06-30,45,False
2017-07-01,18,False
2017-07-02,16,False
2017-07-03,53,False
2017-07-04,24,False
2017-07-05,36,False
2017-07-06,48,False
2017-07-07,54,False
2017-07-08,24,False
2017-07-09,97,False
2017-07-10,100,False
2017-07-11,71,False
2017-07-12,73,False
2017-07-13,68,False
2017-07-14,44,False
2017-07-15,24,False
2017-07-16,21,False
2017-07-17,46,False
2017-07-18,61,False
2017-07-19,78,False
2017-07-20,62,False
2017-07-21,48,False
2017-07-22,33,False
2017-07-23,16,False
2017-07-24,47,False
2017-07-25,60,False
2017-07-26,64,False
2017-07-27,49,False
2017-07-28,46,False
2017-07-29,31,False
2017-07-30,10,False
2017-07-31,44,False
2017-08-01,66,False
2017-08-02,55,False
