date,Cerner,isPartial
2015-12-26,31,False
2015-12-27,24,False
2015-12-28,46,False
2015-12-29,61,False
2015-12-30,42,False
2015-12-31,38,False
2016-01-01,25,False
2016-01-02,19,False
2016-01-03,24,False
2016-01-04,60,False
2016-01-05,55,False
2016-01-06,54,False
2016-01-07,47,False
2016-01-08,71,False
2016-01-09,34,False
2016-01-10,21,False
2016-01-11,42,False
2016-01-12,65,False
2016-01-13,57,False
2016-01-14,54,False
2016-01-15,67,False
2016-01-16,22,False
2016-01-17,19,False
2016-01-18,58,False
2016-01-19,29,False
2016-01-20,78,False
2016-01-21,49,False
2016-01-22,38,False
2016-01-23,37,False
2016-01-24,37,False
2016-01-25,68,False
2016-01-26,84,False
2016-01-27,99,False
2016-01-28,67,False
2016-01-29,52,False
2016-01-30,30,False
2016-01-31,27,False
2016-02-01,50,False
2016-02-02,65,False
2016-02-03,52,False
2016-02-04,83,False
2016-02-05,60,False
2016-02-06,34,False
2016-02-07,26,False
2016-02-08,47,False
2016-02-09,49,False
2016-02-10,95,False
2016-02-11,56,False
2016-02-12,62,False
2016-02-13,29,False
2016-02-14,23,False
2016-02-15,72,False
2016-02-16,84,False
2016-02-17,100,False
2016-02-18,62,False
2016-02-19,54,False
2016-02-20,29,False
2016-02-21,25,False
2016-02-22,62,False
2016-02-23,75,False
2016-02-24,59,False
2016-02-25,58,False
2016-02-26,71,False
2016-02-27,25,False
2016-02-28,21,False
2016-02-29,43,False
2016-03-01,54,False
2016-03-02,72,False
2016-03-03,58,False
2016-03-04,74,False
2016-03-05,39,False
2016-03-06,21,False
2016-03-07,70,False
2016-03-08,63,False
2016-03-09,87,False
2016-03-10,64,False
2016-03-11,66,False
2016-03-12,26,False
2016-03-13,36,False
2016-03-14,58,False
2016-03-15,66,False
2016-03-16,58,False
2016-03-17,66,False
2016-03-18,56,False
2016-03-19,37,False
2016-03-20,27,False
2016-03-21,63,False
2016-03-22,69,False
2016-03-23,71,False
2016-03-24,60,False
2016-03-25,51,False
2016-03-26,24,False
2016-03-27,20,False
2016-03-28,75,False
2016-03-29,60,False
2016-03-30,62,False
2016-03-31,67,False
2016-04-01,61,False
2016-04-02,33,False
2016-04-03,41,False
2016-04-04,63,False
2016-04-05,66,False
2016-04-06,64,False
2016-04-07,67,False
2016-04-08,64,False
2016-04-09,38,False
2016-04-10,19,False
2016-04-11,65,False
2016-04-12,74,False
2016-04-13,68,False
2016-04-14,85,False
2016-04-15,52,False
2016-04-16,26,False
2016-04-17,25,False
2016-04-18,81,False
2016-04-19,74,False
2016-04-20,67,False
2016-04-21,71,False
2016-04-22,39,False
2016-04-23,28,False
2016-04-24,39,False
2016-04-25,66,False
2016-04-26,60,False
2016-04-27,46,False
2016-04-28,75,False
2016-04-29,70,False
2016-04-30,34,False
2016-05-01,20,False
2016-05-02,58,False
2016-05-03,73,False
2016-05-04,54,False
2016-05-05,75,False
2016-05-06,74,False
2016-05-07,37,False
2016-05-08,32,False
2016-05-09,77,False
2016-05-10,78,False
2016-05-11,71,False
2016-05-12,66,False
2016-05-13,57,False
2016-05-14,30,False
2016-05-15,33,False
2016-05-16,66,False
2016-05-17,81,False
2016-05-18,82,False
2016-05-19,69,False
2016-05-20,56,False
2016-05-21,22,False
2016-05-22,38,False
2016-05-23,41,False
2016-05-24,69,False
2016-05-25,57,False
2016-05-26,65,False
2016-05-27,51,False
2016-05-28,22,False
2016-05-29,24,False
2016-05-30,45,False
2016-05-31,59,False
2016-06-01,84,False
2016-06-02,73,False
2016-06-03,62,False
2016-06-04,25,False
2016-06-05,28,False
2016-06-06,58,False
2016-06-07,52,False
2016-06-08,68,False
2016-06-09,61,False
2016-06-10,62,False
2016-06-11,34,False
2016-06-12,22,False
2016-06-13,55,False
2016-06-14,71,False
2016-06-15,71,False
2016-06-16,56,False
2016-06-17,55,False
