date,Cerner,isPartial
2014-12-01,24,False
2014-12-02,27,False
2014-12-03,35,False
2014-12-04,25,False
2014-12-05,28,False
2014-12-06,10,False
2014-12-07,12,False
2014-12-08,26,False
2014-12-09,25,False
2014-12-10,19,False
2014-12-11,27,False
2014-12-12,31,False
2014-12-13,10,False
2014-12-14,7,False
2014-12-15,24,False
2014-12-16,31,False
2014-12-17,35,False
2014-12-18,33,False
2014-12-19,24,False
2014-12-20,13,False
2014-12-21,5,False
2014-12-22,16,False
2014-12-23,21,False
2014-12-24,19,False
2014-12-25,13,False
2014-12-26,17,False
2014-12-27,10,False
2014-12-28,11,False
2014-12-29,22,False
2014-12-30,24,False
2014-12-31,11,False
2015-01-01,16,False
2015-01-02,25,False
2015-01-03,19,False
2015-01-04,8,False
2015-01-05,28,False
2015-01-06,28,False
2015-01-07,25,False
2015-01-08,27,False
2015-01-09,29,False
2015-01-10,14,False
2015-01-11,9,False
2015-01-12,22,False
2015-01-13,31,False
2015-01-14,35,False
2015-01-15,31,False
2015-01-16,26,False
2015-01-17,17,False
2015-01-18,16,False
2015-01-19,28,False
2015-01-20,28,False
2015-01-21,37,False
2015-01-22,30,False
2015-01-23,27,False
2015-01-24,10,False
2015-01-25,9,False
2015-01-26,36,False
2015-01-27,37,False
2015-01-28,38,False
2015-01-29,21,False
2015-01-30,39,False
2015-01-31,18,False
2015-02-01,13,False
2015-02-02,34,False
2015-02-03,42,False
2015-02-04,29,False
2015-02-05,38,False
2015-02-06,38,False
2015-02-07,17,False
2015-02-08,8,False
2015-02-09,24,False
2015-02-10,37,False
2015-02-11,28,False
2015-02-12,27,False
2015-02-13,16,False
2015-02-14,15,False
2015-02-15,24,False
2015-02-16,25,False
2015-02-17,30,False
2015-02-18,38,False
2015-02-19,33,False
2015-02-20,27,False
2015-02-21,24,False
2015-02-22,19,False
2015-02-23,31,False
2015-02-24,36,False
2015-02-25,32,False
2015-02-26,36,False
2015-02-27,28,False
2015-02-28,14,False
2015-03-01,17,False
2015-03-02,36,False
2015-03-03,27,False
2015-03-04,29,False
2015-03-05,27,False
2015-03-06,32,False
2015-03-07,14,False
2015-03-08,15,False
2015-03-09,34,False
2015-03-10,35,False
2015-03-11,36,False
2015-03-12,21,False
2015-03-13,29,False
2015-03-14,10,False
2015-03-15,17,False
2015-03-16,36,False
2015-03-17,23,False
2015-03-18,29,False
2015-03-19,34,False
2015-03-20,36,False
2015-03-21,20,False
2015-03-22,8,False
2015-03-23,35,False
2015-03-24,32,False
2015-03-25,32,False
2015-03-26,33,False
2015-03-27,34,False
2015-03-28,18,False
2015-03-29,16,False
2015-03-30,34,False
2015-03-31,30,False
2015-04-01,28,False
2015-04-02,36,False
2015-04-03,35,False
2015-04-04,14,False
2015-04-05,9,False
2015-04-06,35,False
2015-04-07,34,False
2015-04-08,31,False
2015-04-09,32,False
2015-04-10,29,False
2015-04-11,15,False
2015-04-12,17,False
2015-04-13,30,False
2015-04-14,35,False
2015-04-15,40,False
2015-04-16,29,False
2015-04-17,24,False
2015-04-18,16,False
2015-04-19,13,False
2015-04-20,29,False
2015-04-21,33,False
2015-04-22,35,False
2015-04-23,37,False
2015-04-24,23,False
2015-04-25,8,False
2015-04-26,10,False
2015-04-27,30,False
2015-04-28,40,False
2015-04-29,32,False
2015-04-30,30,False
2015-05-01,24,False
2015-05-02,14,False
2015-05-03,16,False
2015-05-04,34,False
2015-05-05,36,False
2015-05-06,26,False
2015-05-07,39,False
2015-05-08,34,False
2015-05-09,17,False
2015-05-10,14,False
2015-05-11,30,False
2015-05-12,35,False
2015-05-13,31,False
2015-05-14,30,False
2015-05-15,26,False
2015-05-16,17,False
2015-05-17,8,False
2015-05-18,32,False
2015-05-19,30,False
2015-05-20,31,False
2015-05-21,29,False
2015-05-22,26,False
2015-05-23,21,False
2015-05-24,6,False
2015-05-25,19,False
2015-05-26,32,False
2015-05-27,25,False
2015-05-28,26,False
2015-05-29,31,False
2015-05-30,7,False
2015-05-31,11,False
2015-06-01,33,False
2015-06-02,33,False
2015-06-03,32,False
