date,Cerner,isPartial
2012-06-04,56,False
2012-06-05,41,False
2012-06-06,53,False
2012-06-07,50,False
2012-06-08,62,False
2012-06-09,18,False
2012-06-10,33,False
2012-06-11,46,False
2012-06-12,65,False
2012-06-13,56,False
2012-06-14,62,False
2012-06-15,23,False
2012-06-16,12,False
2012-06-17,15,False
2012-06-18,75,False
2012-06-19,53,False
2012-06-20,39,False
2012-06-21,49,False
2012-06-22,44,False
2012-06-23,9,False
2012-06-24,21,False
2012-06-25,65,False
2012-06-26,58,False
2012-06-27,57,False
2012-06-28,70,False
2012-06-29,32,False
2012-06-30,25,False
2012-07-01,37,False
2012-07-02,42,False
2012-07-03,49,False
2012-07-04,60,False
2012-07-05,41,False
2012-07-06,39,False
2012-07-07,22,False
2012-07-08,6,False
2012-07-09,49,False
2012-07-10,51,False
2012-07-11,59,False
2012-07-12,43,False
2012-07-13,52,False
2012-07-14,25,False
2012-07-15,21,False
2012-07-16,44,False
2012-07-17,61,False
2012-07-18,77,False
2012-07-19,66,False
2012-07-20,40,False
2012-07-21,25,False
2012-07-22,34,False
2012-07-23,100,False
2012-07-24,73,False
2012-07-25,63,False
2012-07-26,70,False
2012-07-27,45,False
2012-07-28,34,False
2012-07-29,25,False
2012-07-30,59,False
2012-07-31,56,False
2012-08-01,47,False
2012-08-02,48,False
2012-08-03,61,False
2012-08-04,19,False
2012-08-05,31,False
2012-08-06,34,False
2012-08-07,59,False
2012-08-08,55,False
2012-08-09,38,False
2012-08-10,63,False
2012-08-11,25,False
2012-08-12,19,False
2012-08-13,57,False
2012-08-14,55,False
2012-08-15,65,False
2012-08-16,68,False
2012-08-17,42,False
2012-08-18,25,False
2012-08-19,25,False
2012-08-20,66,False
2012-08-21,50,False
2012-08-22,62,False
2012-08-23,62,False
2012-08-24,41,False
2012-08-25,18,False
2012-08-26,33,False
2012-08-27,53,False
2012-08-28,60,False
2012-08-29,27,False
2012-08-30,49,False
2012-08-31,43,False
2012-09-01,21,False
2012-09-02,32,False
2012-09-03,40,False
2012-09-04,52,False
2012-09-05,58,False
2012-09-06,58,False
2012-09-07,43,False
2012-09-08,23,False
2012-09-09,29,False
2012-09-10,45,False
2012-09-11,55,False
2012-09-12,62,False
2012-09-13,35,False
2012-09-14,45,False
2012-09-15,12,False
2012-09-16,29,False
2012-09-17,40,False
2012-09-18,69,False
2012-09-19,64,False
2012-09-20,70,False
2012-09-21,45,False
2012-09-22,37,False
2012-09-23,25,False
2012-09-24,58,False
2012-09-25,47,False
2012-09-26,56,False
2012-09-27,50,False
2012-09-28,55,False
2012-09-29,23,False
2012-09-30,28,False
2012-10-01,28,False
2012-10-02,65,False
2012-10-03,54,False
2012-10-04,51,False
2012-10-05,53,False
2012-10-06,28,False
2012-10-07,35,False
2012-10-08,52,False
2012-10-09,72,False
2012-10-10,50,False
2012-10-11,57,False
2012-10-12,65,False
2012-10-13,39,False
2012-10-14,19,False
2012-10-15,45,False
2012-10-16,58,False
2012-10-17,64,False
2012-10-18,46,False
2012-10-19,31,False
2012-10-20,27,False
2012-10-21,24,False
2012-10-22,63,False
2012-10-23,63,False
2012-10-24,59,False
2012-10-25,53,False
2012-10-26,55,False
2012-10-27,19,False
2012-10-28,34,False
2012-10-29,37,False
2012-10-30,46,False
2012-10-31,55,False
2012-11-01,76,False
2012-11-02,41,False
2012-11-03,21,False
2012-11-04,16,False
2012-11-05,52,False
2012-11-06,70,False
2012-11-07,50,False
2012-11-08,59,False
2012-11-09,52,False
2012-11-10,11,False
2012-11-11,21,False
2012-11-12,51,False
2012-11-13,45,False
2012-11-14,36,False
2012-11-15,61,False
2012-11-16,26,False
2012-11-17,32,False
2012-11-18,18,False
2012-11-19,41,False
2012-11-20,33,False
2012-11-21,29,False
2012-11-22,23,False
2012-11-23,17,False
2012-11-24,26,False
2012-11-25,23,False
2012-11-26,39,False
2012-11-27,37,False
2012-11-28,67,False
2012-11-29,39,False
2012-11-30,34,False
2012-12-01,36,False
2012-12-02,15,False
2012-12-03,34,False
2012-12-04,36,False
2012-12-05,48,False
2012-12-06,46,False
2012-12-07,28,False
2012-12-08,18,False
2012-12-09,20,False
2012-12-10,43,False
2012-12-11,47,False
2012-12-12,61,False
2012-12-13,53,False
2012-12-14,38,False
2012-12-15,23,False
2012-12-16,23,False
2012-12-17,45,False
2012-12-18,33,False
2012-12-19,41,False
2012-12-20,57,False
2012-12-21,24,False
2012-12-22,16,False
2012-12-23,17,False
2012-12-24,25,False
2012-12-25,20,False
2012-12-26,42,False
2012-12-27,37,False
2012-12-28,36,False
2012-12-29,19,False
2012-12-30,11,False
2012-12-31,30,False
2013-01-01,14,False
2013-01-02,58,False
2013-01-03,39,False
2013-01-04,41,False
2013-01-05,35,False
2013-01-06,40,False
2013-01-07,63,False
2013-01-08,46,False
2013-01-09,50,False
2013-01-10,49,False
2013-01-11,53,False
2013-01-12,30,False
2013-01-13,34,False
2013-01-14,52,False
2013-01-15,59,False
2013-01-16,48,False
2013-01-17,54,False
2013-01-18,36,False
2013-01-19,32,False
2013-01-20,29,False
2013-01-21,43,False
2013-01-22,51,False
2013-01-23,50,False
2013-01-24,54,False
2013-01-25,54,False
2013-01-26,27,False
2013-01-27,29,False
2013-01-28,36,False
2013-01-29,47,False
2013-01-30,73,False
2013-01-31,48,False
2013-02-01,61,False
2013-02-02,27,False
2013-02-03,19,False
2013-02-04,33,False
2013-02-05,59,False
2013-02-06,68,False
2013-02-07,63,False
2013-02-08,30,False
2013-02-09,27,False
2013-02-10,17,False
2013-02-11,38,False
2013-02-12,74,False
2013-02-13,45,False
2013-02-14,49,False
2013-02-15,39,False
2013-02-16,19,False
2013-02-17,29,False
2013-02-18,43,False
2013-02-19,48,False
