date,Cerner,isPartial
2015-04-10,27,False
2015-04-11,13,False
2015-04-12,14,False
2015-04-13,37,False
2015-04-14,30,False
2015-04-15,38,False
2015-04-16,32,False
2015-04-17,27,False
2015-04-18,18,False
2015-04-19,15,False
2015-04-20,24,False
2015-04-21,33,False
2015-04-22,33,False
2015-04-23,32,False
2015-04-24,22,False
2015-04-25,10,False
2015-04-26,11,False
2015-04-27,28,False
2015-04-28,33,False
2015-04-29,34,False
2015-04-30,26,False
2015-05-01,18,False
2015-05-02,13,False
2015-05-03,12,False
2015-05-04,30,False
2015-05-05,33,False
2015-05-06,30,False
2015-05-07,27,False
2015-05-08,26,False
2015-05-09,20,False
2015-05-10,7,False
2015-05-11,30,False
2015-05-12,32,False
2015-05-13,37,False
2015-05-14,30,False
2015-05-15,20,False
2015-05-16,15,False
2015-05-17,14,False
2015-05-18,30,False
2015-05-19,27,False
2015-05-20,34,False
2015-05-21,36,False
2015-05-22,21,False
2015-05-23,18,False
2015-05-24,10,False
2015-05-25,23,False
2015-05-26,28,False
2015-05-27,27,False
2015-05-28,27,False
2015-05-29,31,False
2015-05-30,8,False
2015-05-31,16,False
2015-06-01,42,False
2015-06-02,32,False
2015-06-03,26,False
2015-06-04,26,False
2015-06-05,28,False
2015-06-06,21,False
2015-06-07,11,False
2015-06-08,28,False
2015-06-09,33,False
2015-06-10,44,False
2015-06-11,37,False
2015-06-12,26,False
2015-06-13,15,False
2015-06-14,9,False
2015-06-15,27,False
2015-06-16,33,False
2015-06-17,35,False
2015-06-18,26,False
2015-06-19,33,False
2015-06-20,16,False
2015-06-21,8,False
2015-06-22,35,False
2015-06-23,33,False
2015-06-24,34,False
2015-06-25,37,False
2015-06-26,36,False
2015-06-27,19,False
2015-06-28,16,False
2015-06-29,33,False
2015-06-30,30,False
2015-07-01,37,False
2015-07-02,24,False
2015-07-03,19,False
2015-07-04,7,False
2015-07-05,19,False
2015-07-06,42,False
2015-07-07,35,False
2015-07-08,34,False
2015-07-09,39,False
2015-07-10,33,False
2015-07-11,19,False
2015-07-12,18,False
2015-07-13,36,False
2015-07-14,37,False
2015-07-15,32,False
2015-07-16,31,False
2015-07-17,24,False
2015-07-18,15,False
2015-07-19,18,False
2015-07-20,29,False
2015-07-21,34,False
2015-07-22,35,False
2015-07-23,30,False
2015-07-24,28,False
2015-07-25,17,False
2015-07-26,12,False
2015-07-27,25,False
2015-07-28,33,False
2015-07-29,90,False
2015-07-30,100,False
2015-07-31,60,False
2015-08-01,20,False
2015-08-02,25,False
2015-08-03,43,False
2015-08-04,42,False
2015-08-05,41,False
2015-08-06,40,False
2015-08-07,37,False
2015-08-08,16,False
2015-08-09,20,False
2015-08-10,46,False
2015-08-11,41,False
2015-08-12,49,False
2015-08-13,39,False
2015-08-14,27,False
2015-08-15,14,False
2015-08-16,19,False
2015-08-17,37,False
2015-08-18,43,False
2015-08-19,33,False
2015-08-20,37,False
2015-08-21,41,False
2015-08-22,20,False
2015-08-23,23,False
2015-08-24,47,False
2015-08-25,43,False
2015-08-26,38,False
2015-08-27,40,False
