date,Cerner,isPartial
2014-03-16,9,False
2014-03-17,25,False
2014-03-18,24,False
2014-03-19,16,False
2014-03-20,13,False
2014-03-21,17,False
2014-03-22,10,False
2014-03-23,6,False
2014-03-24,18,False
2014-03-25,24,False
2014-03-26,20,False
2014-03-27,24,False
2014-03-28,18,False
2014-03-29,10,False
2014-03-30,9,False
2014-03-31,19,False
2014-04-01,26,False
2014-04-02,24,False
2014-04-03,26,False
2014-04-04,21,False
2014-04-05,14,False
2014-04-06,9,False
2014-04-07,27,False
2014-04-08,18,False
2014-04-09,20,False
2014-04-10,19,False
2014-04-11,33,False
2014-04-12,17,False
2014-04-13,15,False
2014-04-14,23,False
2014-04-15,27,False
2014-04-16,27,False
2014-04-17,23,False
2014-04-18,21,False
2014-04-19,5,False
2014-04-20,7,False
2014-04-21,24,False
2014-04-22,24,False
2014-04-23,29,False
2014-04-24,23,False
2014-04-25,26,False
2014-04-26,14,False
2014-04-27,9,False
2014-04-28,21,False
2014-04-29,22,False
2014-04-30,27,False
2014-05-01,26,False
2014-05-02,22,False
2014-05-03,11,False
2014-05-04,16,False
2014-05-05,20,False
2014-05-06,21,False
2014-05-07,22,False
2014-05-08,19,False
2014-05-09,22,False
2014-05-10,11,False
2014-05-11,12,False
2014-05-12,21,False
2014-05-13,16,False
2014-05-14,12,False
2014-05-15,24,False
2014-05-16,25,False
2014-05-17,9,False
2014-05-18,11,False
2014-05-19,18,False
2014-05-20,26,False
2014-05-21,24,False
2014-05-22,22,False
2014-05-23,20,False
2014-05-24,6,False
2014-05-25,5,False
2014-05-26,14,False
2014-05-27,22,False
2014-05-28,28,False
2014-05-29,25,False
2014-05-30,20,False
2014-05-31,10,False
2014-06-01,5,False
2014-06-02,25,False
2014-06-03,29,False
2014-06-04,24,False
2014-06-05,32,False
2014-06-06,19,False
2014-06-07,12,False
2014-06-08,13,False
2014-06-09,20,False
2014-06-10,31,False
2014-06-11,22,False
2014-06-12,26,False
2014-06-13,19,False
2014-06-14,12,False
2014-06-15,6,False
2014-06-16,26,False
2014-06-17,18,False
2014-06-18,15,False
2014-06-19,24,False
2014-06-20,17,False
2014-06-21,12,False
2014-06-22,9,False
2014-06-23,17,False
2014-06-24,16,False
2014-06-25,29,False
2014-06-26,22,False
2014-06-27,17,False
2014-06-28,9,False
2014-06-29,11,False
2014-06-30,21,False
2014-07-01,21,False
2014-07-02,22,False
2014-07-03,20,False
2014-07-04,9,False
2014-07-05,9,False
2014-07-06,10,False
2014-07-07,27,False
2014-07-08,23,False
2014-07-09,20,False
2014-07-10,31,False
2014-07-11,19,False
2014-07-12,15,False
2014-07-13,10,False
2014-07-14,18,False
2014-07-15,18,False
2014-07-16,28,False
2014-07-17,25,False
2014-07-18,23,False
2014-07-19,18,False
2014-07-20,10,False
2014-07-21,20,False
2014-07-22,25,False
2014-07-23,27,False
2014-07-24,33,False
2014-07-25,29,False
2014-07-26,11,False
2014-07-27,10,False
2014-07-28,25,False
2014-07-29,28,False
2014-07-30,30,False
2014-07-31,26,False
2014-08-01,29,False
2014-08-02,14,False
2014-08-03,13,False
2014-08-04,21,False
2014-08-05,59,False
2014-08-06,100,False
2014-08-07,70,False
2014-08-08,37,False
2014-08-09,16,False
2014-08-10,10,False
2014-08-11,29,False
2014-08-12,35,False
2014-08-13,35,False
2014-08-14,41,False
2014-08-15,23,False
2014-08-16,15,False
2014-08-17,10,False
2014-08-18,21,False
2014-08-19,33,False
2014-08-20,34,False
2014-08-21,21,False
2014-08-22,16,False
2014-08-23,17,False
2014-08-24,8,False
2014-08-25,26,False
2014-08-26,33,False
2014-08-27,27,False
2014-08-28,20,False
2014-08-29,22,False
2014-08-30,13,False
2014-08-31,4,False
2014-09-01,10,False
2014-09-02,18,False
2014-09-03,33,False
2014-09-04,23,False
2014-09-05,20,False
2014-09-06,12,False
2014-09-07,10,False
2014-09-08,26,False
2014-09-09,26,False
2014-09-10,27,False
2014-09-11,30,False
2014-09-12,21,False
2014-09-13,19,False
2014-09-14,15,False
2014-09-15,23,False
2014-09-16,32,False
2014-09-17,20,False
2014-09-18,30,False
2014-09-19,21,False
2014-09-20,9,False
2014-09-21,13,False
2014-09-22,31,False
2014-09-23,32,False
2014-09-24,31,False
2014-09-25,26,False
2014-09-26,17,False
2014-09-27,15,False
2014-09-28,13,False
2014-09-29,18,False
2014-09-30,26,False
2014-10-01,27,False
2014-10-02,26,False
2014-10-03,16,False
2014-10-04,10,False
2014-10-05,10,False
2014-10-06,22,False
2014-10-07,34,False
2014-10-08,32,False
2014-10-09,22,False
2014-10-10,23,False
2014-10-11,12,False
2014-10-12,13,False
2014-10-13,26,False
2014-10-14,25,False
2014-10-15,25,False
2014-10-16,24,False
2014-10-17,26,False
2014-10-18,11,False
2014-10-19,9,False
2014-10-20,16,False
2014-10-21,22,False
2014-10-22,17,False
2014-10-23,24,False
2014-10-24,22,False
2014-10-25,11,False
2014-10-26,13,False
2014-10-27,28,False
2014-10-28,24,False
2014-10-29,29,False
2014-10-30,28,False
2014-10-31,16,False
2014-11-01,12,False
2014-11-02,20,False
2014-11-03,25,False
2014-11-04,32,False
2014-11-05,25,False
2014-11-06,30,False
2014-11-07,20,False
2014-11-08,9,False
2014-11-09,13,False
2014-11-10,24,False
2014-11-11,24,False
2014-11-12,23,False
2014-11-13,33,False
2014-11-14,22,False
2014-11-15,14,False
2014-11-16,14,False
2014-11-17,26,False
2014-11-18,18,False
2014-11-19,18,False
2014-11-20,16,False
2014-11-21,14,False
2014-11-22,10,False
2014-11-23,10,False
2014-11-24,16,False
2014-11-25,22,False
2014-11-26,15,False
2014-11-27,11,False
2014-11-28,9,False
2014-11-29,9,False
2014-11-30,9,False
2014-12-01,23,False
