date,Illumina,isPartial
2017-05-29,46,False
2017-05-30,59,False
2017-05-31,73,False
2017-06-01,56,False
2017-06-02,46,False
2017-06-03,30,False
2017-06-04,29,False
2017-06-05,52,False
2017-06-06,60,False
2017-06-07,61,False
2017-06-08,62,False
2017-06-09,61,False
2017-06-10,24,False
2017-06-11,31,False
2017-06-12,66,False
2017-06-13,57,False
2017-06-14,60,False
2017-06-15,69,False
2017-06-16,43,False
2017-06-17,44,False
2017-06-18,39,False
2017-06-19,75,False
2017-06-20,60,False
2017-06-21,65,False
2017-06-22,59,False
2017-06-23,60,False
2017-06-24,44,False
2017-06-25,40,False
2017-06-26,81,False
2017-06-27,69,False
2017-06-28,67,False
2017-06-29,58,False
2017-06-30,42,False
2017-07-01,46,False
2017-07-02,30,False
2017-07-03,58,False
2017-07-04,52,False
2017-07-05,59,False
2017-07-06,63,False
2017-07-07,62,False
2017-07-08,23,False
2017-07-09,23,False
2017-07-10,48,False
2017-07-11,50,False
2017-07-12,75,False
2017-07-13,74,False
2017-07-14,47,False
2017-07-15,41,False
2017-07-16,31,False
2017-07-17,50,False
2017-07-18,73,False
2017-07-19,77,False
2017-07-20,50,False
2017-07-21,58,False
2017-07-22,31,False
2017-07-23,29,False
2017-07-24,71,False
2017-07-25,57,False
2017-07-26,53,False
2017-07-27,60,False
2017-07-28,71,False
2017-07-29,41,False
2017-07-30,50,False
2017-07-31,51,False
2017-08-01,77,False
2017-08-02,76,False
2017-08-03,73,False
2017-08-04,78,False
2017-08-05,36,False
2017-08-06,41,False
2017-08-07,52,False
2017-08-08,65,False
2017-08-09,55,False
2017-08-10,78,False
2017-08-11,70,False
2017-08-12,45,False
2017-08-13,34,False
2017-08-14,63,False
2017-08-15,59,False
2017-08-16,56,False
2017-08-17,59,False
2017-08-18,55,False
2017-08-19,42,False
2017-08-20,24,False
2017-08-21,48,False
2017-08-22,60,False
2017-08-23,68,False
2017-08-24,53,False
2017-08-25,55,False
2017-08-26,36,False
2017-08-27,32,False
2017-08-28,75,False
2017-08-29,60,False
2017-08-30,80,False
2017-08-31,75,False
2017-09-01,70,False
2017-09-02,35,False
2017-09-03,24,False
2017-09-04,43,False
2017-09-05,67,False
2017-09-06,57,False
2017-09-07,98,False
2017-09-08,74,False
2017-09-09,39,False
2017-09-10,30,False
2017-09-11,54,False
2017-09-12,58,False
2017-09-13,68,False
2017-09-14,65,False
2017-09-15,59,False
2017-09-16,44,False
2017-09-17,37,False
2017-09-18,71,False
2017-09-19,60,False
2017-09-20,57,False
2017-09-21,76,False
2017-09-22,77,False
2017-09-23,46,False
2017-09-24,34,False
2017-09-25,69,False
2017-09-26,78,False
2017-09-27,81,False
2017-09-28,67,False
2017-09-29,77,False
2017-09-30,39,False
2017-10-01,43,False
2017-10-02,75,False
2017-10-03,70,False
2017-10-04,70,False
2017-10-05,69,False
2017-10-06,47,False
2017-10-07,33,False
2017-10-08,27,False
2017-10-09,66,False
2017-10-10,67,False
2017-10-11,79,False
2017-10-12,66,False
2017-10-13,65,False
2017-10-14,51,False
2017-10-15,36,False
2017-10-16,70,False
2017-10-17,55,False
2017-10-18,71,False
2017-10-19,58,False
2017-10-20,70,False
