date,Illumina,isPartial
2016-03-28,35,False
2016-03-29,58,False
2016-03-30,62,False
2016-03-31,49,False
2016-04-01,64,False
2016-04-02,25,False
2016-04-03,20,False
2016-04-04,59,False
2016-04-05,47,False
2016-04-06,51,False
2016-04-07,59,False
2016-04-08,53,False
2016-04-09,35,False
2016-04-10,25,False
2016-04-11,40,False
2016-04-12,52,False
2016-04-13,67,False
2016-04-14,57,False
2016-04-15,43,False
2016-04-16,32,False
2016-04-17,32,False
2016-04-18,74,False
2016-04-19,100,False
2016-04-20,75,False
2016-04-21,64,False
2016-04-22,54,False
2016-04-23,31,False
2016-04-24,27,False
2016-04-25,58,False
2016-04-26,59,False
2016-04-27,45,False
2016-04-28,60,False
2016-04-29,50,False
2016-04-30,26,False
2016-05-01,37,False
2016-05-02,63,False
2016-05-03,69,False
2016-05-04,57,False
2016-05-05,61,False
2016-05-06,55,False
2016-05-07,30,False
2016-05-08,36,False
2016-05-09,60,False
2016-05-10,61,False
2016-05-11,50,False
2016-05-12,61,False
2016-05-13,55,False
2016-05-14,35,False
2016-05-15,32,False
2016-05-16,46,False
2016-05-17,56,False
2016-05-18,55,False
2016-05-19,41,False
2016-05-20,36,False
2016-05-21,26,False
2016-05-22,29,False
2016-05-23,57,False
2016-05-24,60,False
2016-05-25,64,False
2016-05-26,58,False
2016-05-27,47,False
2016-05-28,21,False
2016-05-29,22,False
2016-05-30,27,False
2016-05-31,59,False
2016-06-01,36,False
2016-06-02,49,False
2016-06-03,47,False
2016-06-04,20,False
2016-06-05,23,False
2016-06-06,55,False
2016-06-07,55,False
2016-06-08,50,False
2016-06-09,53,False
2016-06-10,45,False
2016-06-11,35,False
2016-06-12,18,False
2016-06-13,43,False
2016-06-14,58,False
2016-06-15,58,False
2016-06-16,49,False
2016-06-17,37,False
2016-06-18,30,False
2016-06-19,15,False
2016-06-20,48,False
2016-06-21,53,False
2016-06-22,58,False
2016-06-23,47,False
2016-06-24,35,False
2016-06-25,28,False
2016-06-26,12,False
2016-06-27,36,False
2016-06-28,53,False
2016-06-29,51,False
2016-06-30,58,False
2016-07-01,43,False
2016-07-02,31,False
2016-07-03,24,False
2016-07-04,30,False
2016-07-05,51,False
2016-07-06,56,False
2016-07-07,66,False
2016-07-08,38,False
2016-07-09,19,False
2016-07-10,31,False
2016-07-11,39,False
2016-07-12,58,False
2016-07-13,52,False
2016-07-14,47,False
2016-07-15,53,False
2016-07-16,25,False
2016-07-17,29,False
2016-07-18,44,False
2016-07-19,46,False
2016-07-20,43,False
2016-07-21,54,False
2016-07-22,37,False
2016-07-23,23,False
2016-07-24,28,False
2016-07-25,49,False
2016-07-26,54,False
2016-07-27,55,False
2016-07-28,60,False
2016-07-29,36,False
2016-07-30,29,False
2016-07-31,20,False
2016-08-01,58,False
2016-08-02,48,False
2016-08-03,52,False
2016-08-04,63,False
2016-08-05,53,False
2016-08-06,33,False
2016-08-07,31,False
2016-08-08,48,False
2016-08-09,62,False
2016-08-10,47,False
2016-08-11,42,False
2016-08-12,33,False
2016-08-13,31,False
2016-08-14,25,False
2016-08-15,63,False
2016-08-16,37,False
2016-08-17,48,False
2016-08-18,84,False
2016-08-19,62,False
2016-08-20,25,False
2016-08-21,21,False
2016-08-22,51,False
2016-08-23,53,False
2016-08-24,39,False
2016-08-25,66,False
2016-08-26,33,False
2016-08-27,34,False
2016-08-28,22,False
2016-08-29,38,False
2016-08-30,55,False
2016-08-31,46,False
2016-09-01,60,False
2016-09-02,33,False
2016-09-03,31,False
2016-09-04,38,False
2016-09-05,47,False
2016-09-06,48,False
2016-09-07,56,False
2016-09-08,55,False
2016-09-09,53,False
2016-09-10,39,False
2016-09-11,34,False
