date,Illumina,isPartial
2017-10-06,51,False
2017-10-07,44,False
2017-10-08,31,False
2017-10-09,83,False
2017-10-10,84,False
2017-10-11,57,False
2017-10-12,66,False
2017-10-13,77,False
2017-10-14,51,False
2017-10-15,32,False
2017-10-16,71,False
2017-10-17,72,False
2017-10-18,70,False
2017-10-19,71,False
2017-10-20,75,False
2017-10-21,51,False
2017-10-22,32,False
2017-10-23,83,False
2017-10-24,85,False
2017-10-25,79,False
2017-10-26,62,False
2017-10-27,72,False
2017-10-28,30,False
2017-10-29,46,False
2017-10-30,77,False
2017-10-31,67,False
2017-11-01,53,False
2017-11-02,66,False
2017-11-03,63,False
2017-11-04,52,False
2017-11-05,40,False
2017-11-06,83,False
2017-11-07,74,False
2017-11-08,81,False
2017-11-09,82,False
2017-11-10,69,False
2017-11-11,29,False
2017-11-12,51,False
2017-11-13,68,False
2017-11-14,79,False
2017-11-15,70,False
2017-11-16,72,False
2017-11-17,75,False
2017-11-18,53,False
2017-11-19,38,False
2017-11-20,65,False
2017-11-21,68,False
2017-11-22,65,False
2017-11-23,45,False
2017-11-24,63,False
2017-11-25,47,False
2017-11-26,38,False
2017-11-27,74,False
2017-11-28,95,False
2017-11-29,69,False
2017-11-30,82,False
2017-12-01,62,False
2017-12-02,40,False
2017-12-03,44,False
2017-12-04,80,False
2017-12-05,76,False
2017-12-06,91,False
2017-12-07,67,False
2017-12-08,62,False
2017-12-09,45,False
2017-12-10,44,False
2017-12-11,59,False
2017-12-12,84,False
2017-12-13,60,False
2017-12-14,81,False
2017-12-15,69,False
2017-12-16,43,False
2017-12-17,64,False
2017-12-18,76,False
2017-12-19,65,False
2017-12-20,59,False
2017-12-21,55,False
2017-12-22,61,False
2017-12-23,34,False
2017-12-24,44,False
2017-12-25,28,False
2017-12-26,35,False
2017-12-27,45,False
2017-12-28,52,False
2017-12-29,49,False
2017-12-30,33,False
2017-12-31,19,False
2018-01-01,25,False
2018-01-02,59,False
2018-01-03,63,False
2018-01-04,74,False
2018-01-05,65,False
2018-01-06,48,False
2018-01-07,43,False
2018-01-08,71,False
2018-01-09,97,False
2018-01-10,100,False
2018-01-11,73,False
2018-01-12,67,False
2018-01-13,37,False
2018-01-14,36,False
2018-01-15,73,False
2018-01-16,69,False
2018-01-17,82,False
2018-01-18,83,False
2018-01-19,55,False
2018-01-20,26,False
2018-01-21,43,False
2018-01-22,63,False
2018-01-23,82,False
2018-01-24,72,False
2018-01-25,84,False
2018-01-26,62,False
2018-01-27,24,False
2018-01-28,43,False
2018-01-29,68,False
2018-01-30,81,False
2018-01-31,69,False
2018-02-01,85,False
2018-02-02,80,False
2018-02-03,34,False
2018-02-04,35,False
2018-02-05,63,False
2018-02-06,77,False
2018-02-07,80,False
2018-02-08,71,False
2018-02-09,56,False
2018-02-10,49,False
2018-02-11,41,False
2018-02-12,73,False
2018-02-13,69,False
2018-02-14,56,False
2018-02-15,59,False
2018-02-16,71,False
2018-02-17,42,False
2018-02-18,28,False
2018-02-19,48,False
2018-02-20,60,False
2018-02-21,75,False
2018-02-22,82,False
2018-02-23,74,False
2018-02-24,50,False
2018-02-25,27,False
2018-02-26,62,False
2018-02-27,60,False
2018-02-28,66,False
2018-03-01,60,False
2018-03-02,69,False
2018-03-03,34,False
2018-03-04,44,False
2018-03-05,55,False
2018-03-06,85,False
2018-03-07,84,False
2018-03-08,70,False
2018-03-09,77,False
2018-03-10,32,False
2018-03-11,37,False
2018-03-12,70,False
2018-03-13,65,False
2018-03-14,73,False
2018-03-15,63,False
2018-03-16,49,False
2018-03-17,30,False
2018-03-18,43,False
2018-03-19,64,False
2018-03-20,78,False
2018-03-21,70,False
2018-03-22,79,False
2018-03-23,66,False
2018-03-24,38,False
2018-03-25,44,False
2018-03-26,69,False
2018-03-27,55,False
2018-03-28,80,False
2018-03-29,60,False
2018-03-30,44,False
2018-03-31,33,False
2018-04-01,29,False
2018-04-02,63,False
2018-04-03,68,False
2018-04-04,71,False
2018-04-05,55,False
2018-04-06,59,False
2018-04-07,36,False
2018-04-08,33,False
2018-04-09,75,False
2018-04-10,64,False
2018-04-11,84,False
2018-04-12,77,False
2018-04-13,68,False
2018-04-14,35,False
2018-04-15,40,False
2018-04-16,59,False
2018-04-17,79,False
2018-04-18,71,False
2018-04-19,77,False
2018-04-20,73,False
2018-04-21,40,False
2018-04-22,50,False
2018-04-23,56,False
2018-04-24,60,False
2018-04-25,80,False
2018-04-26,66,False
2018-04-27,62,False
2018-04-28,30,False
2018-04-29,39,False
2018-04-30,57,False
2018-05-01,57,False
2018-05-02,56,False
2018-05-03,51,False
2018-05-04,68,False
2018-05-05,31,False
2018-05-06,35,False
2018-05-07,77,False
2018-05-08,75,False
2018-05-09,64,False
2018-05-10,82,False
2018-05-11,49,False
2018-05-12,40,False
2018-05-13,31,False
2018-05-14,70,False
2018-05-15,92,False
2018-05-16,79,False
2018-05-17,75,False
2018-05-18,52,False
2018-05-19,42,False
2018-05-20,34,False
2018-05-21,68,False
2018-05-22,65,False
2018-05-23,70,False
2018-05-24,70,False
2018-05-25,65,False
2018-05-26,39,False
2018-05-27,35,False
2018-05-28,49,False
2018-05-29,63,False
2018-05-30,65,False
2018-05-31,54,False
2018-06-01,52,False
2018-06-02,29,False
2018-06-03,34,False
2018-06-04,66,False
2018-06-05,62,False
2018-06-06,55,False
2018-06-07,61,False
2018-06-08,49,False
2018-06-09,29,False
2018-06-10,20,False
2018-06-11,63,False
2018-06-12,57,False
2018-06-13,83,False
2018-06-14,59,False
2018-06-15,63,False
2018-06-16,36,False
2018-06-17,41,False
2018-06-18,61,False
2018-06-19,79,False
2018-06-20,56,False
2018-06-21,58,False
2018-06-22,54,False
2018-06-23,32,False
