date,Illumina,isPartial
2011-01-01,33,False
2011-01-02,37,False
2011-01-03,52,False
2011-01-04,63,False
2011-01-05,38,False
2011-01-06,52,False
2011-01-07,79,False
2011-01-08,31,False
2011-01-09,38,False
2011-01-10,64,False
2011-01-11,78,False
2011-01-12,58,False
2011-01-13,59,False
2011-01-14,73,False
2011-01-15,11,False
2011-01-16,45,False
2011-01-17,57,False
2011-01-18,78,False
2011-01-19,66,False
2011-01-20,45,False
2011-01-21,53,False
2011-01-22,30,False
2011-01-23,44,False
2011-01-24,82,False
2011-01-25,68,False
2011-01-26,75,False
2011-01-27,51,False
2011-01-28,60,False
2011-01-29,40,False
2011-01-30,18,False
2011-01-31,65,False
2011-02-01,62,False
2011-02-02,63,False
2011-02-03,73,False
2011-02-04,43,False
2011-02-05,14,False
2011-02-06,39,False
2011-02-07,98,False
2011-02-08,67,False
2011-02-09,58,False
2011-02-10,82,False
2011-02-11,69,False
2011-02-12,29,False
2011-02-13,43,False
2011-02-14,100,False
2011-02-15,63,False
2011-02-16,61,False
2011-02-17,68,False
2011-02-18,53,False
2011-02-19,25,False
2011-02-20,50,False
2011-02-21,44,False
2011-02-22,84,False
2011-02-23,73,False
2011-02-24,65,False
2011-02-25,43,False
2011-02-26,32,False
2011-02-27,36,False
2011-02-28,77,False
2011-03-01,61,False
2011-03-02,55,False
2011-03-03,59,False
2011-03-04,59,False
2011-03-05,22,False
2011-03-06,48,False
2011-03-07,42,False
2011-03-08,74,False
2011-03-09,58,False
2011-03-10,64,False
2011-03-11,53,False
2011-03-12,48,False
2011-03-13,22,False
2011-03-14,61,False
2011-03-15,73,False
2011-03-16,75,False
2011-03-17,59,False
2011-03-18,77,False
2011-03-19,36,False
2011-03-20,29,False
2011-03-21,75,False
2011-03-22,52,False
2011-03-23,58,False
2011-03-24,53,False
2011-03-25,31,False
2011-03-26,33,False
2011-03-27,18,False
2011-03-28,43,False
2011-03-29,69,False
2011-03-30,64,False
2011-03-31,47,False
2011-04-01,61,False
2011-04-02,37,False
2011-04-03,32,False
2011-04-04,48,False
2011-04-05,69,False
2011-04-06,35,False
2011-04-07,71,False
2011-04-08,71,False
2011-04-09,15,False
2011-04-10,26,False
2011-04-11,43,False
2011-04-12,54,False
2011-04-13,61,False
2011-04-14,89,False
2011-04-15,59,False
2011-04-16,37,False
2011-04-17,30,False
2011-04-18,56,False
2011-04-19,51,False
2011-04-20,52,False
2011-04-21,48,False
2011-04-22,50,False
2011-04-23,32,False
2011-04-24,32,False
2011-04-25,60,False
2011-04-26,61,False
2011-04-27,64,False
2011-04-28,49,False
2011-04-29,83,False
2011-04-30,30,False
2011-05-01,33,False
2011-05-02,58,False
2011-05-03,72,False
2011-05-04,38,False
2011-05-05,56,False
2011-05-06,53,False
2011-05-07,19,False
2011-05-08,55,False
2011-05-09,54,False
2011-05-10,89,False
2011-05-11,55,False
2011-05-12,43,False
2011-05-13,64,False
2011-05-14,22,False
2011-05-15,14,False
2011-05-16,53,False
2011-05-17,60,False
2011-05-18,68,False
2011-05-19,71,False
2011-05-20,45,False
2011-05-21,30,False
2011-05-22,25,False
2011-05-23,47,False
2011-05-24,57,False
2011-05-25,46,False
2011-05-26,66,False
2011-05-27,76,False
2011-05-28,26,False
2011-05-29,26,False
2011-05-30,46,False
2011-05-31,63,False
2011-06-01,43,False
2011-06-02,55,False
2011-06-03,62,False
2011-06-04,23,False
2011-06-05,36,False
2011-06-06,54,False
2011-06-07,51,False
2011-06-08,60,False
2011-06-09,77,False
2011-06-10,51,False
2011-06-11,22,False
2011-06-12,44,False
2011-06-13,84,False
2011-06-14,85,False
2011-06-15,57,False
2011-06-16,96,False
2011-06-17,55,False
2011-06-18,44,False
2011-06-19,45,False
2011-06-20,61,False
2011-06-21,62,False
2011-06-22,40,False
2011-06-23,60,False
2011-06-24,34,False
2011-06-25,11,False
2011-06-26,26,False
2011-06-27,61,False
2011-06-28,46,False
2011-06-29,46,False
2011-06-30,23,False
2011-07-01,55,False
2011-07-02,8,False
2011-07-03,22,False
2011-07-04,33,False
2011-07-05,53,False
2011-07-06,67,False
2011-07-07,70,False
2011-07-08,49,False
2011-07-09,27,False
2011-07-10,49,False
2011-07-11,64,False
2011-07-12,69,False
2011-07-13,82,False
2011-07-14,48,False
2011-07-15,31,False
2011-07-16,26,False
2011-07-17,37,False
2011-07-18,55,False
2011-07-19,63,False
2011-07-20,55,False
2011-07-21,38,False
2011-07-22,33,False
2011-07-23,7,False
2011-07-24,33,False
2011-07-25,65,False
2011-07-26,62,False
2011-07-27,72,False
2011-07-28,67,False
2011-07-29,49,False
2011-07-30,18,False
2011-07-31,26,False
2011-08-01,38,False
2011-08-02,44,False
2011-08-03,68,False
2011-08-04,64,False
2011-08-05,60,False
2011-08-06,25,False
2011-08-07,25,False
2011-08-08,39,False
2011-08-09,64,False
2011-08-10,51,False
2011-08-11,57,False
2011-08-12,51,False
2011-08-13,11,False
2011-08-14,18,False
2011-08-15,45,False
2011-08-16,48,False
2011-08-17,58,False
2011-08-18,45,False
2011-08-19,68,False
2011-08-20,39,False
2011-08-21,14,False
2011-08-22,50,False
2011-08-23,60,False
2011-08-24,53,False
2011-08-25,66,False
2011-08-26,61,False
2011-08-27,24,False
2011-08-28,17,False
2011-08-29,55,False
2011-08-30,63,False
2011-08-31,58,False
2011-09-01,65,False
2011-09-02,57,False
2011-09-03,40,False
2011-09-04,30,False
2011-09-05,81,False
2011-09-06,82,False
2011-09-07,48,False
2011-09-08,57,False
2011-09-09,50,False
2011-09-10,27,False
2011-09-11,42,False
2011-09-12,42,False
2011-09-13,42,False
2011-09-14,61,False
2011-09-15,85,False
2011-09-16,56,False
2011-09-17,33,False
2011-09-18,38,False
