date,Illumina,isPartial
2014-12-01,71,False
2014-12-02,98,False
2014-12-03,76,False
2014-12-04,86,False
2014-12-05,85,False
2014-12-06,47,False
2014-12-07,55,False
2014-12-08,68,False
2014-12-09,91,False
2014-12-10,68,False
2014-12-11,72,False
2014-12-12,66,False
2014-12-13,39,False
2014-12-14,54,False
2014-12-15,71,False
2014-12-16,74,False
2014-12-17,73,False
2014-12-18,58,False
2014-12-19,73,False
2014-12-20,45,False
2014-12-21,45,False
2014-12-22,51,False
2014-12-23,56,False
2014-12-24,47,False
2014-12-25,27,False
2014-12-26,32,False
2014-12-27,19,False
2014-12-28,25,False
2014-12-29,44,False
2014-12-30,52,False
2014-12-31,46,False
2015-01-01,28,False
2015-01-02,44,False
2015-01-03,33,False
2015-01-04,31,False
2015-01-05,87,False
2015-01-06,52,False
2015-01-07,71,False
2015-01-08,80,False
2015-01-09,69,False
2015-01-10,44,False
2015-01-11,36,False
2015-01-12,70,False
2015-01-13,81,False
2015-01-14,73,False
2015-01-15,68,False
2015-01-16,68,False
2015-01-17,23,False
2015-01-18,58,False
2015-01-19,68,False
2015-01-20,61,False
2015-01-21,67,False
2015-01-22,77,False
2015-01-23,70,False
2015-01-24,32,False
2015-01-25,30,False
2015-01-26,72,False
2015-01-27,83,False
2015-01-28,76,False
2015-01-29,70,False
2015-01-30,82,False
2015-01-31,43,False
2015-02-01,53,False
2015-02-02,84,False
2015-02-03,72,False
2015-02-04,64,False
2015-02-05,70,False
2015-02-06,70,False
2015-02-07,32,False
2015-02-08,58,False
2015-02-09,80,False
2015-02-10,68,False
2015-02-11,75,False
2015-02-12,80,False
2015-02-13,81,False
2015-02-14,31,False
2015-02-15,33,False
2015-02-16,62,False
2015-02-17,65,False
2015-02-18,76,False
2015-02-19,63,False
2015-02-20,65,False
2015-02-21,39,False
2015-02-22,46,False
2015-02-23,75,False
2015-02-24,71,False
2015-02-25,62,False
2015-02-26,83,False
2015-02-27,66,False
2015-02-28,37,False
2015-03-01,58,False
2015-03-02,78,False
2015-03-03,85,False
