date,Illumina,isPartial
2013-05-23,37,False
2013-05-24,41,False
2013-05-25,23,False
2013-05-26,16,False
2013-05-27,25,False
2013-05-28,51,False
2013-05-29,36,False
2013-05-30,30,False
2013-05-31,37,False
2013-06-01,20,False
2013-06-02,19,False
2013-06-03,45,False
2013-06-04,41,False
2013-06-05,30,False
2013-06-06,44,False
2013-06-07,28,False
2013-06-08,31,False
2013-06-09,21,False
2013-06-10,39,False
2013-06-11,38,False
2013-06-12,49,False
2013-06-13,44,False
2013-06-14,37,False
2013-06-15,29,False
2013-06-16,17,False
2013-06-17,48,False
2013-06-18,47,False
2013-06-19,31,False
2013-06-20,43,False
2013-06-21,33,False
2013-06-22,15,False
2013-06-23,19,False
2013-06-24,37,False
2013-06-25,50,False
2013-06-26,40,False
2013-06-27,33,False
2013-06-28,49,False
2013-06-29,22,False
2013-06-30,39,False
2013-07-01,41,False
2013-07-02,38,False
2013-07-03,42,False
2013-07-04,21,False
2013-07-05,38,False
2013-07-06,11,False
2013-07-07,29,False
2013-07-08,23,False
2013-07-09,35,False
2013-07-10,38,False
2013-07-11,35,False
2013-07-12,34,False
2013-07-13,12,False
2013-07-14,24,False
2013-07-15,40,False
2013-07-16,37,False
2013-07-17,44,False
2013-07-18,40,False
2013-07-19,40,False
2013-07-20,15,False
2013-07-21,20,False
2013-07-22,41,False
2013-07-23,48,False
2013-07-24,51,False
2013-07-25,36,False
2013-07-26,36,False
2013-07-27,23,False
2013-07-28,16,False
2013-07-29,51,False
2013-07-30,37,False
2013-07-31,40,False
2013-08-01,41,False
2013-08-02,34,False
2013-08-03,20,False
2013-08-04,15,False
2013-08-05,37,False
2013-08-06,34,False
2013-08-07,49,False
2013-08-08,45,False
2013-08-09,30,False
2013-08-10,18,False
2013-08-11,21,False
2013-08-12,30,False
2013-08-13,43,False
2013-08-14,27,False
2013-08-15,44,False
2013-08-16,30,False
2013-08-17,24,False
2013-08-18,17,False
2013-08-19,41,False
2013-08-20,51,False
2013-08-21,32,False
2013-08-22,48,False
2013-08-23,39,False
2013-08-24,27,False
2013-08-25,23,False
2013-08-26,45,False
2013-08-27,45,False
2013-08-28,48,False
2013-08-29,48,False
2013-08-30,30,False
2013-08-31,21,False
2013-09-01,15,False
2013-09-02,34,False
2013-09-03,38,False
2013-09-04,45,False
2013-09-05,49,False
2013-09-06,46,False
2013-09-07,30,False
2013-09-08,24,False
2013-09-09,38,False
2013-09-10,51,False
2013-09-11,48,False
2013-09-12,40,False
2013-09-13,61,False
2013-09-14,16,False
2013-09-15,34,False
2013-09-16,46,False
2013-09-17,33,False
2013-09-18,39,False
2013-09-19,38,False
2013-09-20,35,False
2013-09-21,26,False
2013-09-22,20,False
2013-09-23,40,False
2013-09-24,72,False
2013-09-25,81,False
2013-09-26,100,False
2013-09-27,53,False
2013-09-28,40,False
2013-09-29,38,False
2013-09-30,56,False
2013-10-01,44,False
2013-10-02,52,False
2013-10-03,43,False
2013-10-04,38,False
2013-10-05,31,False
2013-10-06,25,False
2013-10-07,50,False
2013-10-08,44,False
2013-10-09,48,False
2013-10-10,47,False
2013-10-11,50,False
2013-10-12,37,False
2013-10-13,26,False
2013-10-14,49,False
2013-10-15,41,False
2013-10-16,48,False
2013-10-17,53,False
2013-10-18,52,False
2013-10-19,27,False
2013-10-20,33,False
2013-10-21,55,False
2013-10-22,48,False
2013-10-23,53,False
2013-10-24,50,False
2013-10-25,60,False
2013-10-26,39,False
2013-10-27,33,False
2013-10-28,32,False
2013-10-29,62,False
2013-10-30,47,False
2013-10-31,46,False
2013-11-01,48,False
2013-11-02,29,False
2013-11-03,26,False
2013-11-04,44,False
2013-11-05,33,False
2013-11-06,54,False
