date,Illumina,isPartial
2013-06-29,30,False
2013-06-30,19,False
2013-07-01,43,False
2013-07-02,47,False
2013-07-03,46,False
2013-07-04,35,False
2013-07-05,34,False
2013-07-06,24,False
2013-07-07,28,False
2013-07-08,44,False
2013-07-09,46,False
2013-07-10,46,False
2013-07-11,51,False
2013-07-12,39,False
2013-07-13,20,False
2013-07-14,14,False
2013-07-15,38,False
2013-07-16,41,False
2013-07-17,48,False
2013-07-18,48,False
2013-07-19,47,False
2013-07-20,26,False
2013-07-21,21,False
2013-07-22,41,False
2013-07-23,46,False
2013-07-24,48,False
2013-07-25,50,False
2013-07-26,44,False
2013-07-27,25,False
2013-07-28,22,False
2013-07-29,44,False
2013-07-30,59,False
2013-07-31,40,False
2013-08-01,36,False
2013-08-02,35,False
2013-08-03,25,False
2013-08-04,18,False
2013-08-05,35,False
2013-08-06,41,False
2013-08-07,52,False
2013-08-08,40,False
2013-08-09,37,False
2013-08-10,15,False
2013-08-11,25,False
2013-08-12,45,False
2013-08-13,45,False
2013-08-14,49,False
2013-08-15,48,False
2013-08-16,37,False
2013-08-17,20,False
2013-08-18,28,False
2013-08-19,47,False
2013-08-20,43,False
2013-08-21,38,False
2013-08-22,49,False
2013-08-23,48,False
2013-08-24,19,False
2013-08-25,24,False
2013-08-26,52,False
2013-08-27,45,False
2013-08-28,55,False
2013-08-29,58,False
2013-08-30,40,False
2013-08-31,22,False
2013-09-01,25,False
2013-09-02,32,False
2013-09-03,59,False
2013-09-04,48,False
2013-09-05,49,False
2013-09-06,51,False
2013-09-07,31,False
2013-09-08,35,False
2013-09-09,42,False
2013-09-10,56,False
2013-09-11,47,False
2013-09-12,53,False
2013-09-13,61,False
2013-09-14,24,False
2013-09-15,37,False
2013-09-16,43,False
2013-09-17,49,False
2013-09-18,44,False
2013-09-19,52,False
2013-09-20,38,False
2013-09-21,19,False
2013-09-22,30,False
2013-09-23,41,False
2013-09-24,78,False
2013-09-25,80,False
2013-09-26,100,False
2013-09-27,87,False
2013-09-28,38,False
2013-09-29,45,False
2013-09-30,61,False
2013-10-01,51,False
2013-10-02,58,False
2013-10-03,50,False
2013-10-04,57,False
2013-10-05,36,False
2013-10-06,19,False
2013-10-07,53,False
2013-10-08,50,False
2013-10-09,50,False
2013-10-10,43,False
2013-10-11,50,False
2013-10-12,27,False
2013-10-13,36,False
2013-10-14,61,False
2013-10-15,58,False
2013-10-16,63,False
2013-10-17,61,False
2013-10-18,59,False
2013-10-19,38,False
2013-10-20,38,False
2013-10-21,69,False
2013-10-22,54,False
2013-10-23,53,False
2013-10-24,64,False
2013-10-25,53,False
2013-10-26,42,False
2013-10-27,32,False
2013-10-28,45,False
2013-10-29,66,False
2013-10-30,61,False
2013-10-31,51,False
2013-11-01,51,False
2013-11-02,29,False
2013-11-03,32,False
2013-11-04,40,False
2013-11-05,48,False
2013-11-06,57,False
2013-11-07,56,False
2013-11-08,60,False
2013-11-09,34,False
2013-11-10,33,False
2013-11-11,53,False
2013-11-12,57,False
2013-11-13,68,False
2013-11-14,60,False
2013-11-15,39,False
2013-11-16,31,False
2013-11-17,30,False
2013-11-18,51,False
2013-11-19,57,False
2013-11-20,58,False
2013-11-21,60,False
2013-11-22,51,False
2013-11-23,32,False
2013-11-24,36,False
2013-11-25,48,False
2013-11-26,63,False
2013-11-27,42,False
2013-11-28,35,False
2013-11-29,31,False
2013-11-30,23,False
2013-12-01,30,False
2013-12-02,49,False
2013-12-03,47,False
2013-12-04,56,False
2013-12-05,46,False
2013-12-06,62,False
2013-12-07,28,False
2013-12-08,27,False
2013-12-09,45,False
2013-12-10,41,False
2013-12-11,57,False
2013-12-12,51,False
2013-12-13,43,False
2013-12-14,29,False
2013-12-15,27,False
2013-12-16,45,False
2013-12-17,45,False
2013-12-18,48,False
2013-12-19,48,False
2013-12-20,38,False
2013-12-21,28,False
2013-12-22,31,False
2013-12-23,26,False
2013-12-24,28,False
2013-12-25,21,False
2013-12-26,27,False
2013-12-27,26,False
2013-12-28,30,False
2013-12-29,26,False
2013-12-30,36,False
2013-12-31,27,False
2014-01-01,18,False
2014-01-02,48,False
2014-01-03,32,False
2014-01-04,27,False
2014-01-05,28,False
2014-01-06,44,False
2014-01-07,45,False
2014-01-08,43,False
2014-01-09,47,False
2014-01-10,46,False
2014-01-11,24,False
2014-01-12,28,False
2014-01-13,47,False
2014-01-14,61,False
2014-01-15,80,False
2014-01-16,79,False
2014-01-17,68,False
2014-01-18,47,False
2014-01-19,44,False
2014-01-20,51,False
2014-01-21,52,False
2014-01-22,64,False
2014-01-23,57,False
2014-01-24,48,False
2014-01-25,31,False
2014-01-26,27,False
2014-01-27,47,False
2014-01-28,56,False
2014-01-29,56,False
2014-01-30,61,False
2014-01-31,59,False
2014-02-01,33,False
2014-02-02,38,False
2014-02-03,49,False
2014-02-04,62,False
2014-02-05,55,False
2014-02-06,48,False
2014-02-07,58,False
2014-02-08,36,False
2014-02-09,38,False
2014-02-10,43,False
2014-02-11,50,False
2014-02-12,66,False
2014-02-13,55,False
2014-02-14,55,False
2014-02-15,28,False
2014-02-16,30,False
2014-02-17,45,False
2014-02-18,61,False
2014-02-19,66,False
2014-02-20,77,False
2014-02-21,73,False
2014-02-22,45,False
2014-02-23,39,False
2014-02-24,66,False
2014-02-25,57,False
2014-02-26,66,False
2014-02-27,69,False
2014-02-28,55,False
2014-03-01,32,False
2014-03-02,41,False
2014-03-03,56,False
2014-03-04,57,False
2014-03-05,65,False
2014-03-06,61,False
2014-03-07,56,False
2014-03-08,23,False
2014-03-09,30,False
2014-03-10,56,False
2014-03-11,51,False
2014-03-12,51,False
2014-03-13,64,False
2014-03-14,57,False
2014-03-15,27,False
2014-03-16,30,False
