date,Illumina,isPartial
2011-09-18,13,False
2011-09-19,15,False
2011-09-20,20,False
2011-09-21,19,False
2011-09-22,15,False
2011-09-23,15,False
2011-09-24,12,False
2011-09-25,7,False
2011-09-26,21,False
2011-09-27,29,False
2011-09-28,19,False
2011-09-29,25,False
2011-09-30,25,False
2011-10-01,12,False
2011-10-02,15,False
2011-10-03,19,False
2011-10-04,19,False
2011-10-05,23,False
2011-10-06,20,False
2011-10-07,22,False
2011-10-08,9,False
2011-10-09,12,False
2011-10-10,18,False
2011-10-11,19,False
2011-10-12,27,False
2011-10-13,24,False
2011-10-14,25,False
2011-10-15,12,False
2011-10-16,11,False
2011-10-17,22,False
2011-10-18,19,False
2011-10-19,18,False
2011-10-20,29,False
2011-10-21,16,False
2011-10-22,8,False
2011-10-23,17,False
2011-10-24,23,False
2011-10-25,35,False
2011-10-26,23,False
2011-10-27,23,False
2011-10-28,21,False
2011-10-29,6,False
2011-10-30,15,False
2011-10-31,20,False
2011-11-01,20,False
2011-11-02,20,False
2011-11-03,17,False
2011-11-04,21,False
2011-11-05,9,False
2011-11-06,10,False
2011-11-07,16,False
2011-11-08,15,False
2011-11-09,19,False
2011-11-10,12,False
2011-11-11,22,False
2011-11-12,12,False
2011-11-13,9,False
2011-11-14,19,False
2011-11-15,22,False
2011-11-16,22,False
2011-11-17,30,False
2011-11-18,13,False
2011-11-19,11,False
2011-11-20,7,False
2011-11-21,14,False
2011-11-22,19,False
2011-11-23,18,False
2011-11-24,15,False
2011-11-25,9,False
2011-11-26,17,False
2011-11-27,11,False
2011-11-28,26,False
2011-11-29,20,False
2011-11-30,18,False
2011-12-01,15,False
2011-12-02,18,False
2011-12-03,19,False
2011-12-04,12,False
2011-12-05,21,False
2011-12-06,21,False
2011-12-07,23,False
2011-12-08,13,False
2011-12-09,21,False
2011-12-10,5,False
2011-12-11,20,False
2011-12-12,16,False
2011-12-13,19,False
2011-12-14,21,False
2011-12-15,16,False
2011-12-16,14,False
2011-12-17,6,False
2011-12-18,5,False
2011-12-19,20,False
2011-12-20,24,False
2011-12-21,16,False
2011-12-22,16,False
2011-12-23,15,False
2011-12-24,6,False
2011-12-25,5,False
2011-12-26,6,False
2011-12-27,11,False
2011-12-28,14,False
2011-12-29,14,False
2011-12-30,14,False
2011-12-31,7,False
2012-01-01,10,False
2012-01-02,11,False
2012-01-03,19,False
2012-01-04,14,False
2012-01-05,13,False
2012-01-06,13,False
2012-01-07,4,False
2012-01-08,9,False
2012-01-09,19,False
2012-01-10,18,False
2012-01-11,15,False
2012-01-12,20,False
2012-01-13,22,False
2012-01-14,9,False
2012-01-15,13,False
2012-01-16,20,False
2012-01-17,14,False
2012-01-18,20,False
2012-01-19,15,False
2012-01-20,17,False
2012-01-21,9,False
2012-01-22,7,False
2012-01-23,18,False
2012-01-24,14,False
2012-01-25,100,False
2012-01-26,58,False
2012-01-27,39,False
2012-01-28,13,False
2012-01-29,13,False
2012-01-30,31,False
2012-01-31,27,False
2012-02-01,31,False
2012-02-02,26,False
2012-02-03,20,False
2012-02-04,9,False
2012-02-05,5,False
2012-02-06,29,False
2012-02-07,25,False
2012-02-08,26,False
2012-02-09,19,False
2012-02-10,25,False
2012-02-11,8,False
2012-02-12,13,False
2012-02-13,20,False
2012-02-14,19,False
2012-02-15,22,False
2012-02-16,23,False
2012-02-17,28,False
2012-02-18,13,False
2012-02-19,11,False
2012-02-20,21,False
2012-02-21,20,False
2012-02-22,26,False
2012-02-23,19,False
2012-02-24,23,False
2012-02-25,11,False
2012-02-26,5,False
2012-02-27,36,False
2012-02-28,23,False
2012-02-29,23,False
2012-03-01,24,False
2012-03-02,20,False
2012-03-03,14,False
2012-03-04,11,False
2012-03-05,23,False
2012-03-06,25,False
2012-03-07,21,False
2012-03-08,18,False
2012-03-09,20,False
2012-03-10,7,False
2012-03-11,13,False
2012-03-12,17,False
2012-03-13,20,False
2012-03-14,20,False
2012-03-15,25,False
2012-03-16,11,False
2012-03-17,10,False
2012-03-18,10,False
2012-03-19,12,False
2012-03-20,19,False
2012-03-21,15,False
2012-03-22,17,False
2012-03-23,27,False
2012-03-24,9,False
2012-03-25,7,False
2012-03-26,33,False
2012-03-27,27,False
2012-03-28,22,False
2012-03-29,27,False
2012-03-30,18,False
2012-03-31,21,False
2012-04-01,10,False
2012-04-02,24,False
2012-04-03,25,False
2012-04-04,20,False
2012-04-05,23,False
2012-04-06,23,False
2012-04-07,10,False
2012-04-08,9,False
2012-04-09,21,False
2012-04-10,20,False
2012-04-11,23,False
2012-04-12,27,False
2012-04-13,26,False
2012-04-14,12,False
2012-04-15,9,False
2012-04-16,24,False
2012-04-17,21,False
2012-04-18,25,False
2012-04-19,32,False
2012-04-20,22,False
2012-04-21,3,False
2012-04-22,13,False
2012-04-23,32,False
2012-04-24,22,False
2012-04-25,31,False
2012-04-26,26,False
2012-04-27,16,False
2012-04-28,9,False
2012-04-29,12,False
2012-04-30,19,False
2012-05-01,18,False
2012-05-02,11,False
2012-05-03,18,False
2012-05-04,15,False
2012-05-05,10,False
2012-05-06,8,False
2012-05-07,22,False
2012-05-08,21,False
2012-05-09,23,False
2012-05-10,21,False
2012-05-11,22,False
2012-05-12,6,False
2012-05-13,8,False
2012-05-14,23,False
2012-05-15,22,False
2012-05-16,14,False
2012-05-17,16,False
2012-05-18,17,False
2012-05-19,12,False
2012-05-20,9,False
2012-05-21,22,False
2012-05-22,22,False
2012-05-23,24,False
2012-05-24,20,False
2012-05-25,20,False
2012-05-26,7,False
2012-05-27,12,False
2012-05-28,12,False
2012-05-29,22,False
2012-05-30,17,False
2012-05-31,18,False
2012-06-01,14,False
2012-06-02,13,False
2012-06-03,10,False
2012-06-04,16,False
