date,Illumina,isPartial
2012-10-12,62,False
2012-10-13,37,False
2012-10-14,32,False
2012-10-15,90,False
2012-10-16,80,False
2012-10-17,72,False
2012-10-18,83,False
2012-10-19,78,False
2012-10-20,25,False
2012-10-21,25,False
2012-10-22,64,False
2012-10-23,71,False
2012-10-24,62,False
2012-10-25,61,False
2012-10-26,66,False
2012-10-27,23,False
2012-10-28,29,False
2012-10-29,62,False
2012-10-30,56,False
2012-10-31,54,False
2012-11-01,61,False
2012-11-02,75,False
2012-11-03,39,False
2012-11-04,48,False
2012-11-05,58,False
2012-11-06,68,False
2012-11-07,64,False
2012-11-08,88,False
2012-11-09,60,False
2012-11-10,39,False
2012-11-11,26,False
2012-11-12,68,False
2012-11-13,45,False
2012-11-14,78,False
2012-11-15,67,False
2012-11-16,89,False
2012-11-17,55,False
2012-11-18,28,False
2012-11-19,64,False
2012-11-20,56,False
2012-11-21,63,False
2012-11-22,57,False
2012-11-23,58,False
2012-11-24,39,False
2012-11-25,35,False
2012-11-26,67,False
2012-11-27,69,False
2012-11-28,45,False
2012-11-29,60,False
2012-11-30,77,False
2012-12-01,28,False
2012-12-02,42,False
2012-12-03,73,False
2012-12-04,80,False
2012-12-05,71,False
2012-12-06,84,False
2012-12-07,50,False
2012-12-08,34,False
2012-12-09,41,False
2012-12-10,49,False
2012-12-11,69,False
2012-12-12,52,False
2012-12-13,61,False
2012-12-14,69,False
2012-12-15,35,False
2012-12-16,33,False
2012-12-17,48,False
2012-12-18,48,False
2012-12-19,57,False
2012-12-20,68,False
2012-12-21,47,False
2012-12-22,25,False
2012-12-23,18,False
2012-12-24,43,False
2012-12-25,45,False
2012-12-26,30,False
2012-12-27,36,False
2012-12-28,44,False
2012-12-29,22,False
2012-12-30,27,False
2012-12-31,30,False
2013-01-01,36,False
2013-01-02,37,False
2013-01-03,52,False
2013-01-04,67,False
2013-01-05,30,False
2013-01-06,55,False
2013-01-07,91,False
2013-01-08,65,False
2013-01-09,75,False
2013-01-10,62,False
2013-01-11,74,False
2013-01-12,41,False
2013-01-13,51,False
2013-01-14,64,False
2013-01-15,47,False
2013-01-16,56,False
2013-01-17,76,False
2013-01-18,57,False
2013-01-19,30,False
2013-01-20,29,False
2013-01-21,58,False
2013-01-22,71,False
2013-01-23,74,False
2013-01-24,69,False
2013-01-25,75,False
2013-01-26,45,False
2013-01-27,51,False
2013-01-28,61,False
2013-01-29,78,False
2013-01-30,69,False
2013-01-31,82,False
2013-02-01,100,False
2013-02-02,22,False
2013-02-03,33,False
