date,Illumina,isPartial
2010-08-24,76,False
2010-08-25,79,False
2010-08-26,38,False
2010-08-27,51,False
2010-08-28,31,False
2010-08-29,45,False
2010-08-30,68,False
2010-08-31,67,False
2010-09-01,80,False
2010-09-02,87,False
2010-09-03,69,False
2010-09-04,28,False
2010-09-05,41,False
2010-09-06,84,False
2010-09-07,71,False
2010-09-08,87,False
2010-09-09,85,False
2010-09-10,71,False
2010-09-11,53,False
2010-09-12,44,False
2010-09-13,93,False
2010-09-14,77,False
2010-09-15,73,False
2010-09-16,88,False
2010-09-17,68,False
2010-09-18,32,False
2010-09-19,27,False
2010-09-20,52,False
2010-09-21,59,False
2010-09-22,67,False
2010-09-23,76,False
2010-09-24,50,False
2010-09-25,31,False
2010-09-26,16,False
2010-09-27,61,False
2010-09-28,60,False
2010-09-29,78,False
2010-09-30,76,False
2010-10-01,66,False
2010-10-02,19,False
2010-10-03,47,False
2010-10-04,67,False
2010-10-05,47,False
2010-10-06,75,False
2010-10-07,82,False
2010-10-08,50,False
2010-10-09,53,False
2010-10-10,31,False
2010-10-11,73,False
2010-10-12,82,False
2010-10-13,80,False
2010-10-14,70,False
2010-10-15,73,False
2010-10-16,26,False
2010-10-17,28,False
2010-10-18,56,False
2010-10-19,100,False
2010-10-20,63,False
2010-10-21,67,False
2010-10-22,70,False
2010-10-23,23,False
2010-10-24,30,False
2010-10-25,62,False
2010-10-26,62,False
2010-10-27,71,False
2010-10-28,71,False
2010-10-29,59,False
2010-10-30,45,False
2010-10-31,30,False
2010-11-01,68,False
2010-11-02,70,False
2010-11-03,65,False
2010-11-04,70,False
2010-11-05,72,False
2010-11-06,32,False
2010-11-07,33,False
2010-11-08,53,False
2010-11-09,73,False
2010-11-10,85,False
2010-11-11,57,False
2010-11-12,59,False
2010-11-13,41,False
2010-11-14,43,False
2010-11-15,53,False
2010-11-16,61,False
2010-11-17,72,False
2010-11-18,63,False
2010-11-19,70,False
2010-11-20,27,False
2010-11-21,33,False
2010-11-22,61,False
2010-11-23,52,False
2010-11-24,69,False
2010-11-25,49,False
2010-11-26,34,False
2010-11-27,32,False
2010-11-28,35,False
2010-11-29,61,False
2010-11-30,75,False
2010-12-01,58,False
2010-12-02,62,False
2010-12-03,75,False
2010-12-04,40,False
2010-12-05,41,False
2010-12-06,52,False
2010-12-07,50,False
2010-12-08,49,False
2010-12-09,81,False
2010-12-10,49,False
2010-12-11,32,False
2010-12-12,31,False
2010-12-13,60,False
2010-12-14,64,False
2010-12-15,54,False
2010-12-16,61,False
2010-12-17,62,False
2010-12-18,23,False
2010-12-19,25,False
2010-12-20,51,False
2010-12-21,67,False
2010-12-22,33,False
2010-12-23,53,False
2010-12-24,24,False
2010-12-25,14,False
2010-12-26,40,False
2010-12-27,50,False
2010-12-28,38,False
2010-12-29,43,False
2010-12-30,22,False
2010-12-31,19,False
2011-01-01,26,False
2011-01-02,32,False
2011-01-03,64,False
2011-01-04,58,False
2011-01-05,60,False
2011-01-06,81,False
2011-01-07,63,False
2011-01-08,34,False
2011-01-09,51,False
2011-01-10,72,False
2011-01-11,72,False
2011-01-12,82,False
2011-01-13,79,False
2011-01-14,79,False
2011-01-15,42,False
2011-01-16,40,False
2011-01-17,67,False
2011-01-18,80,False
2011-01-19,55,False
2011-01-20,70,False
2011-01-21,44,False
2011-01-22,50,False
2011-01-23,39,False
2011-01-24,64,False
2011-01-25,80,False
2011-01-26,67,False
2011-01-27,59,False
2011-01-28,68,False
2011-01-29,24,False
2011-01-30,33,False
2011-01-31,65,False
2011-02-01,49,False
2011-02-02,56,False
2011-02-03,79,False
2011-02-04,60,False
2011-02-05,26,False
