date,Illumina,isPartial
2014-07-24,63,False
2014-07-25,65,False
2014-07-26,31,False
2014-07-27,31,False
2014-07-28,56,False
2014-07-29,74,False
2014-07-30,73,False
2014-07-31,66,False
2014-08-01,67,False
2014-08-02,27,False
2014-08-03,29,False
2014-08-04,85,False
2014-08-05,49,False
2014-08-06,54,False
2014-08-07,61,False
2014-08-08,55,False
2014-08-09,20,False
2014-08-10,20,False
2014-08-11,61,False
2014-08-12,58,False
2014-08-13,75,False
2014-08-14,55,False
2014-08-15,27,False
2014-08-16,45,False
2014-08-17,28,False
2014-08-18,65,False
2014-08-19,53,False
2014-08-20,72,False
2014-08-21,60,False
2014-08-22,57,False
2014-08-23,30,False
2014-08-24,39,False
2014-08-25,76,False
2014-08-26,68,False
2014-08-27,64,False
2014-08-28,74,False
2014-08-29,50,False
2014-08-30,35,False
2014-08-31,31,False
2014-09-01,39,False
2014-09-02,63,False
2014-09-03,71,False
2014-09-04,92,False
2014-09-05,64,False
2014-09-06,33,False
2014-09-07,46,False
2014-09-08,74,False
2014-09-09,98,False
2014-09-10,79,False
2014-09-11,65,False
2014-09-12,76,False
2014-09-13,61,False
2014-09-14,45,False
2014-09-15,85,False
2014-09-16,57,False
2014-09-17,89,False
2014-09-18,74,False
2014-09-19,83,False
2014-09-20,27,False
2014-09-21,52,False
2014-09-22,58,False
2014-09-23,76,False
2014-09-24,68,False
2014-09-25,83,False
2014-09-26,65,False
2014-09-27,28,False
2014-09-28,42,False
2014-09-29,72,False
2014-09-30,55,False
2014-10-01,81,False
2014-10-02,63,False
2014-10-03,57,False
2014-10-04,39,False
2014-10-05,30,False
2014-10-06,55,False
2014-10-07,50,False
2014-10-08,60,False
2014-10-09,62,False
2014-10-10,68,False
2014-10-11,42,False
2014-10-12,41,False
2014-10-13,100,False
2014-10-14,88,False
2014-10-15,65,False
2014-10-16,74,False
2014-10-17,82,False
2014-10-18,28,False
2014-10-19,43,False
2014-10-20,72,False
2014-10-21,97,False
2014-10-22,76,False
2014-10-23,77,False
2014-10-24,73,False
2014-10-25,48,False
2014-10-26,31,False
2014-10-27,66,False
2014-10-28,70,False
2014-10-29,68,False
2014-10-30,88,False
2014-10-31,56,False
2014-11-01,34,False
2014-11-02,45,False
2014-11-03,61,False
2014-11-04,77,False
2014-11-05,84,False
2014-11-06,48,False
2014-11-07,76,False
2014-11-08,53,False
2014-11-09,25,False
2014-11-10,74,False
2014-11-11,80,False
2014-11-12,89,False
2014-11-13,74,False
2014-11-14,49,False
2014-11-15,36,False
2014-11-16,42,False
2014-11-17,81,False
2014-11-18,82,False
2014-11-19,89,False
2014-11-20,74,False
2014-11-21,67,False
2014-11-22,46,False
2014-11-23,33,False
2014-11-24,83,False
2014-11-25,60,False
2014-11-26,61,False
2014-11-27,51,False
2014-11-28,45,False
2014-11-29,25,False
2014-11-30,44,False
2014-12-01,80,False
2014-12-02,92,False
2014-12-03,86,False
2014-12-04,80,False
2014-12-05,93,False
2014-12-06,53,False
2014-12-07,48,False
2014-12-08,63,False
2014-12-09,80,False
2014-12-10,58,False
2014-12-11,85,False
2014-12-12,55,False
2014-12-13,33,False
2014-12-14,48,False
2014-12-15,71,False
2014-12-16,76,False
2014-12-17,76,False
2014-12-18,66,False
2014-12-19,65,False
2014-12-20,59,False
2014-12-21,59,False
2014-12-22,49,False
2014-12-23,61,False
2014-12-24,22,False
2014-12-25,32,False
2014-12-26,32,False
2014-12-27,20,False
2014-12-28,27,False
2014-12-29,50,False
2014-12-30,43,False
2014-12-31,37,False
2015-01-01,21,False
2015-01-02,33,False
2015-01-03,32,False
2015-01-04,42,False
2015-01-05,64,False
2015-01-06,64,False
2015-01-07,75,False
2015-01-08,89,False
2015-01-09,53,False
2015-01-10,41,False
2015-01-11,44,False
2015-01-12,52,False
2015-01-13,76,False
2015-01-14,89,False
2015-01-15,64,False
2015-01-16,73,False
2015-01-17,33,False
2015-01-18,48,False
2015-01-19,65,False
2015-01-20,53,False
2015-01-21,73,False
2015-01-22,87,False
2015-01-23,68,False
2015-01-24,34,False
2015-01-25,50,False
2015-01-26,72,False
2015-01-27,70,False
2015-01-28,87,False
2015-01-29,72,False
2015-01-30,71,False
2015-01-31,44,False
2015-02-01,67,False
2015-02-02,95,False
2015-02-03,66,False
2015-02-04,50,False
2015-02-05,64,False
2015-02-06,89,False
2015-02-07,46,False
2015-02-08,54,False
2015-02-09,68,False
2015-02-10,64,False
2015-02-11,69,False
2015-02-12,82,False
2015-02-13,79,False
2015-02-14,38,False
2015-02-15,40,False
2015-02-16,56,False
2015-02-17,69,False
2015-02-18,70,False
2015-02-19,75,False
2015-02-20,45,False
2015-02-21,37,False
2015-02-22,29,False
2015-02-23,87,False
2015-02-24,64,False
2015-02-25,84,False
2015-02-26,84,False
2015-02-27,53,False
2015-02-28,35,False
2015-03-01,53,False
2015-03-02,62,False
2015-03-03,85,False
2015-03-04,58,False
2015-03-05,73,False
2015-03-06,59,False
2015-03-07,31,False
2015-03-08,29,False
2015-03-09,73,False
2015-03-10,68,False
2015-03-11,75,False
2015-03-12,56,False
2015-03-13,58,False
2015-03-14,39,False
2015-03-15,64,False
2015-03-16,72,False
2015-03-17,80,False
2015-03-18,68,False
2015-03-19,67,False
2015-03-20,73,False
2015-03-21,32,False
2015-03-22,36,False
2015-03-23,70,False
2015-03-24,57,False
2015-03-25,67,False
2015-03-26,69,False
2015-03-27,64,False
2015-03-28,13,False
2015-03-29,38,False
2015-03-30,72,False
2015-03-31,76,False
2015-04-01,59,False
2015-04-02,63,False
2015-04-03,56,False
2015-04-04,25,False
2015-04-05,41,False
