date,Check Point Software,isPartial
2014-07-24,18,False
2014-07-25,0,False
2014-07-26,0,False
2014-07-27,21,False
2014-07-28,18,False
2014-07-29,0,False
2014-07-30,35,False
2014-07-31,0,False
2014-08-01,54,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,52,False
2014-08-05,0,False
2014-08-06,52,False
2014-08-07,0,False
2014-08-08,18,False
2014-08-09,21,False
2014-08-10,0,False
2014-08-11,17,False
2014-08-12,51,False
2014-08-13,52,False
2014-08-14,53,False
2014-08-15,75,False
2014-08-16,42,False
2014-08-17,41,False
2014-08-18,17,False
2014-08-19,0,False
2014-08-20,17,False
2014-08-21,52,False
2014-08-22,0,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,100,False
2014-08-26,17,False
2014-08-27,33,False
2014-08-28,0,False
2014-08-29,53,False
2014-08-30,20,False
2014-08-31,20,False
2014-09-01,33,False
2014-09-02,16,False
2014-09-03,16,False
2014-09-04,34,False
2014-09-05,17,False
2014-09-06,0,False
2014-09-07,59,False
2014-09-08,49,False
2014-09-09,0,False
2014-09-10,0,False
2014-09-11,16,False
2014-09-12,17,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,16,False
2014-09-16,0,False
2014-09-17,16,False
2014-09-18,16,False
2014-09-19,0,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,32,False
2014-09-23,49,False
2014-09-24,32,False
2014-09-25,17,False
2014-09-26,17,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,48,False
2014-09-30,49,False
2014-10-01,49,False
2014-10-02,0,False
2014-10-03,0,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,32,False
2014-10-07,49,False
2014-10-08,32,False
2014-10-09,49,False
2014-10-10,51,False
2014-10-11,19,False
2014-10-12,0,False
2014-10-13,81,False
2014-10-14,32,False
2014-10-15,16,False
2014-10-16,16,False
2014-10-17,0,False
2014-10-18,19,False
2014-10-19,19,False
2014-10-20,0,False
2014-10-21,16,False
2014-10-22,0,False
2014-10-23,16,False
2014-10-24,17,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,47,False
2014-10-28,16,False
2014-10-29,31,False
2014-10-30,0,False
2014-10-31,0,False
2014-11-01,0,False
2014-11-02,19,False
2014-11-03,0,False
2014-11-04,0,False
2014-11-05,0,False
2014-11-06,48,False
2014-11-07,0,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,47,False
2014-11-11,79,False
2014-11-12,16,False
2014-11-13,0,False
2014-11-14,32,False
2014-11-15,18,False
2014-11-16,18,False
2014-11-17,47,False
2014-11-18,17,False
2014-11-19,16,False
2014-11-20,32,False
2014-11-21,0,False
2014-11-22,37,False
2014-11-23,0,False
2014-11-24,0,False
2014-11-25,31,False
2014-11-26,16,False
2014-11-27,0,False
2014-11-28,49,False
2014-11-29,0,False
2014-11-30,0,False
2014-12-01,61,False
2014-12-02,15,False
2014-12-03,31,False
2014-12-04,47,False
2014-12-05,16,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,32,False
2014-12-09,46,False
2014-12-10,31,False
2014-12-11,0,False
2014-12-12,16,False
2014-12-13,38,False
2014-12-14,0,False
2014-12-15,31,False
2014-12-16,47,False
2014-12-17,16,False
2014-12-18,16,False
2014-12-19,0,False
2014-12-20,19,False
2014-12-21,38,False
2014-12-22,67,False
2014-12-23,52,False
2014-12-24,19,False
2014-12-25,0,False
2014-12-26,19,False
2014-12-27,19,False
2014-12-28,19,False
2014-12-29,17,False
2014-12-30,34,False
2014-12-31,0,False
2015-01-01,20,False
2015-01-02,35,False
2015-01-03,0,False
2015-01-04,0,False
2015-01-05,0,False
2015-01-06,16,False
2015-01-07,0,False
2015-01-08,30,False
2015-01-09,47,False
2015-01-10,0,False
2015-01-11,35,False
2015-01-12,30,False
2015-01-13,74,False
2015-01-14,44,False
2015-01-15,15,False
2015-01-16,15,False
2015-01-17,0,False
2015-01-18,17,False
2015-01-19,0,False
2015-01-20,15,False
2015-01-21,29,False
2015-01-22,75,False
2015-01-23,15,False
2015-01-24,0,False
2015-01-25,0,False
2015-01-26,15,False
2015-01-27,44,False
2015-01-28,15,False
2015-01-29,15,False
2015-01-30,30,False
2015-01-31,35,False
2015-02-01,17,False
2015-02-02,44,False
2015-02-03,15,False
2015-02-04,44,False
2015-02-05,0,False
2015-02-06,15,False
2015-02-07,0,False
2015-02-08,17,False
2015-02-09,15,False
2015-02-10,0,False
2015-02-11,15,False
2015-02-12,30,False
2015-02-13,16,False
2015-02-14,18,False
2015-02-15,18,False
2015-02-16,31,False
2015-02-17,15,False
2015-02-18,15,False
2015-02-19,15,False
2015-02-20,31,False
2015-02-21,0,False
2015-02-22,17,False
2015-02-23,29,False
2015-02-24,15,False
2015-02-25,29,False
2015-02-26,30,False
2015-02-27,61,False
2015-02-28,0,False
2015-03-01,33,False
2015-03-02,29,False
2015-03-03,14,False
2015-03-04,29,False
2015-03-05,30,False
2015-03-06,31,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,29,False
2015-03-10,44,False
2015-03-11,74,False
2015-03-12,30,False
2015-03-13,0,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,15,False
2015-03-17,58,False
2015-03-18,44,False
2015-03-19,58,False
2015-03-20,0,False
2015-03-21,17,False
2015-03-22,17,False
2015-03-23,14,False
2015-03-24,29,False
2015-03-25,22,False
2015-03-26,0,False
2015-03-27,31,False
2015-03-28,0,False
2015-03-29,18,False
2015-03-30,29,False
2015-03-31,29,False
2015-04-01,15,False
2015-04-02,64,False
2015-04-03,17,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,0,False
2015-04-07,15,False
2015-04-08,59,False
2015-04-09,15,False
2015-04-10,0,False
