date,Check Point Software,isPartial
2013-02-19,34,False
2013-02-20,68,False
2013-02-21,17,False
2013-02-22,18,False
2013-02-23,40,False
2013-02-24,0,False
2013-02-25,16,False
2013-02-26,0,False
2013-02-27,17,False
2013-02-28,51,False
2013-03-01,17,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,33,False
2013-03-05,17,False
2013-03-06,17,False
2013-03-07,17,False
2013-03-08,35,False
2013-03-09,0,False
2013-03-10,19,False
2013-03-11,0,False
2013-03-12,65,False
2013-03-13,65,False
2013-03-14,33,False
2013-03-15,52,False
2013-03-16,20,False
2013-03-17,0,False
2013-03-18,65,False
2013-03-19,100,False
2013-03-20,0,False
2013-03-21,50,False
2013-03-22,86,False
2013-03-23,39,False
2013-03-24,20,False
2013-03-25,33,False
2013-03-26,33,False
2013-03-27,34,False
2013-03-28,35,False
2013-03-29,76,False
2013-03-30,20,False
2013-03-31,21,False
2013-04-01,17,False
2013-04-02,50,False
2013-04-03,33,False
2013-04-04,0,False
2013-04-05,34,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,33,False
2013-04-09,16,False
2013-04-10,16,False
2013-04-11,34,False
2013-04-12,17,False
2013-04-13,20,False
2013-04-14,0,False
2013-04-15,49,False
2013-04-16,16,False
2013-04-17,33,False
2013-04-18,34,False
2013-04-19,52,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,33,False
2013-04-23,16,False
2013-04-24,17,False
2013-04-25,17,False
2013-04-26,17,False
2013-04-27,0,False
2013-04-28,20,False
2013-04-29,16,False
2013-04-30,33,False
2013-05-01,0,False
2013-05-02,0,False
2013-05-03,36,False
2013-05-04,0,False
2013-05-05,40,False
2013-05-06,0,False
2013-05-07,33,False
2013-05-08,0,False
2013-05-09,34,False
2013-05-10,35,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,16,False
2013-05-14,0,False
2013-05-15,33,False
2013-05-16,49,False
2013-05-17,0,False
2013-05-18,20,False
2013-05-19,20,False
2013-05-20,33,False
2013-05-21,16,False
2013-05-22,0,False
2013-05-23,17,False
2013-05-24,34,False
2013-05-25,20,False
2013-05-26,20,False
2013-05-27,0,False
2013-05-28,32,False
2013-05-29,16,False
2013-05-30,33,False
2013-05-31,0,False
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,0,False
2013-06-04,16,False
2013-06-05,16,False
2013-06-06,50,False
2013-06-07,0,False
2013-06-08,20,False
2013-06-09,0,False
2013-06-10,16,False
2013-06-11,16,False
2013-06-12,0,False
2013-06-13,0,False
2013-06-14,35,False
2013-06-15,41,False
2013-06-16,0,False
2013-06-17,48,False
2013-06-18,33,False
2013-06-19,16,False
2013-06-20,17,False
2013-06-21,0,False
2013-06-22,20,False
2013-06-23,20,False
2013-06-24,33,False
2013-06-25,32,False
2013-06-26,33,False
2013-06-27,16,False
2013-06-28,0,False
2013-06-29,0,False
2013-06-30,20,False
2013-07-01,17,False
2013-07-02,0,False
2013-07-03,67,False
2013-07-04,17,False
2013-07-05,18,False
2013-07-06,21,False
2013-07-07,21,False
2013-07-08,66,False
2013-07-09,17,False
2013-07-10,51,False
2013-07-11,51,False
2013-07-12,36,False
2013-07-13,21,False
2013-07-14,0,False
2013-07-15,0,False
2013-07-16,0,False
2013-07-17,17,False
2013-07-18,34,False
2013-07-19,18,False
2013-07-20,41,False
2013-07-21,0,False
2013-07-22,17,False
2013-07-23,66,False
2013-07-24,50,False
2013-07-25,34,False
2013-07-26,52,False
2013-07-27,21,False
2013-07-28,20,False
2013-07-29,33,False
2013-07-30,16,False
2013-07-31,0,False
2013-08-01,0,False
2013-08-02,18,False
2013-08-03,21,False
2013-08-04,20,False
2013-08-05,17,False
2013-08-06,17,False
2013-08-07,0,False
2013-08-08,17,False
2013-08-09,35,False
2013-08-10,21,False
2013-08-11,0,False
2013-08-12,67,False
2013-08-13,33,False
2013-08-14,34,False
2013-08-15,18,False
2013-08-16,0,False
2013-08-17,20,False
2013-08-18,20,False
2013-08-19,33,False
2013-08-20,0,False
2013-08-21,0,False
2013-08-22,50,False
2013-08-23,0,False
2013-08-24,40,False
2013-08-25,39,False
2013-08-26,64,False
2013-08-27,32,False
2013-08-28,32,False
2013-08-29,65,False
2013-08-30,0,False
2013-08-31,39,False
2013-09-01,0,False
2013-09-02,16,False
2013-09-03,0,False
2013-09-04,48,False
2013-09-05,49,False
2013-09-06,0,False
2013-09-07,0,False
2013-09-08,19,False
2013-09-09,32,False
2013-09-10,15,False
2013-09-11,47,False
2013-09-12,0,False
2013-09-13,16,False
2013-09-14,19,False
2013-09-15,55,False
2013-09-16,15,False
2013-09-17,62,False
2013-09-18,0,False
2013-09-19,16,False
2013-09-20,16,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,16,False
2013-09-24,62,False
2013-09-25,16,False
2013-09-26,16,False
2013-09-27,0,False
2013-09-28,0,False
2013-09-29,0,False
2013-09-30,47,False
2013-10-01,0,False
2013-10-02,32,False
2013-10-03,32,False
2013-10-04,49,False
2013-10-05,0,False
2013-10-06,0,False
2013-10-07,63,False
2013-10-08,31,False
2013-10-09,47,False
2013-10-10,32,False
2013-10-11,0,False
2013-10-12,0,False
2013-10-13,19,False
2013-10-14,32,False
2013-10-15,16,False
2013-10-16,47,False
2013-10-17,0,False
2013-10-18,49,False
2013-10-19,19,False
2013-10-20,0,False
2013-10-21,0,False
2013-10-22,0,False
2013-10-23,31,False
2013-10-24,31,False
2013-10-25,0,False
2013-10-26,37,False
2013-10-27,18,False
2013-10-28,15,False
2013-10-29,45,False
2013-10-30,31,False
2013-10-31,16,False
2013-11-01,0,False
2013-11-02,18,False
2013-11-03,0,False
2013-11-04,62,False
2013-11-05,0,False
2013-11-06,30,False
