date,Check Point Software,isPartial
2018-02-13,14,False
2018-02-14,57,False
2018-02-15,0,False
2018-02-16,0,False
2018-02-17,0,False
2018-02-18,0,False
2018-02-19,42,False
2018-02-20,28,False
2018-02-21,28,False
2018-02-22,42,False
2018-02-23,44,False
2018-02-24,0,False
2018-02-25,31,False
2018-02-26,0,False
2018-02-27,27,False
2018-02-28,0,False
2018-03-01,41,False
2018-03-02,29,False
2018-03-03,0,False
2018-03-04,16,False
2018-03-05,41,False
2018-03-06,0,False
2018-03-07,69,False
2018-03-08,42,False
2018-03-09,15,False
2018-03-10,16,False
2018-03-11,0,False
2018-03-12,41,False
2018-03-13,0,False
2018-03-14,55,False
2018-03-15,69,False
2018-03-16,14,False
2018-03-17,16,False
2018-03-18,16,False
2018-03-19,14,False
2018-03-20,14,False
2018-03-21,42,False
2018-03-22,71,False
2018-03-23,0,False
2018-03-24,0,False
2018-03-25,0,False
2018-03-26,14,False
2018-03-27,0,False
2018-03-28,14,False
2018-03-29,30,False
2018-03-30,48,False
2018-03-31,17,False
2018-04-01,17,False
2018-04-02,15,False
2018-04-03,28,False
2018-04-04,0,False
2018-04-05,29,False
2018-04-06,29,False
2018-04-07,0,False
2018-04-08,32,False
2018-04-09,42,False
2018-04-10,42,False
2018-04-11,28,False
2018-04-12,56,False
2018-04-13,0,False
2018-04-14,0,False
2018-04-15,32,False
2018-04-16,14,False
2018-04-17,28,False
2018-04-18,56,False
2018-04-19,72,False
2018-04-20,44,False
2018-04-21,16,False
2018-04-22,0,False
2018-04-23,69,False
2018-04-24,41,False
2018-04-25,14,False
2018-04-26,28,False
2018-04-27,30,False
2018-04-28,0,False
2018-04-29,0,False
2018-04-30,0,False
2018-05-01,29,False
2018-05-02,56,False
2018-05-03,56,False
2018-05-04,29,False
2018-05-05,0,False
2018-05-06,0,False
2018-05-07,42,False
2018-05-08,14,False
2018-05-09,0,False
2018-05-10,28,False
2018-05-11,58,False
2018-05-12,0,False
2018-05-13,0,False
2018-05-14,0,False
2018-05-15,28,False
2018-05-16,42,False
2018-05-17,14,False
2018-05-18,15,False
2018-05-19,16,False
2018-05-20,0,False
2018-05-21,0,False
2018-05-22,42,False
2018-05-23,14,False
2018-05-24,0,False
2018-05-25,0,False
2018-05-26,17,False
2018-05-27,0,False
2018-05-28,29,False
2018-05-29,28,False
2018-05-30,100,False
2018-05-31,29,False
2018-06-01,15,False
2018-06-02,17,False
2018-06-03,0,False
2018-06-04,14,False
2018-06-05,14,False
2018-06-06,28,False
2018-06-07,0,False
2018-06-08,15,False
2018-06-09,33,False
2018-06-10,0,False
2018-06-11,55,False
2018-06-12,26,False
2018-06-13,39,False
2018-06-14,14,False
2018-06-15,0,False
2018-06-16,17,False
2018-06-17,16,False
2018-06-18,28,False
2018-06-19,56,False
2018-06-20,41,False
2018-06-21,28,False
2018-06-22,15,False
2018-06-23,0,False
2018-06-24,32,False
2018-06-25,28,False
2018-06-26,28,False
2018-06-27,42,False
2018-06-28,42,False
