date,Check Point Software,isPartial
2014-07-22,61,False
2014-07-23,62,False
2014-07-24,82,False
2014-07-25,86,False
2014-07-26,25,False
2014-07-27,0,False
2014-07-28,20,False
2014-07-29,61,False
2014-07-30,20,False
2014-07-31,21,False
2014-08-01,43,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,60,False
2014-08-06,20,False
2014-08-07,29,False
2014-08-08,0,False
2014-08-09,0,False
2014-08-10,24,False
2014-08-11,20,False
2014-08-12,40,False
2014-08-13,40,False
2014-08-14,20,False
2014-08-15,22,False
2014-08-16,0,False
2014-08-17,48,False
2014-08-18,20,False
2014-08-19,0,False
2014-08-20,60,False
2014-08-21,0,False
2014-08-22,41,False
2014-08-23,47,False
2014-08-24,24,False
2014-08-25,20,False
2014-08-26,19,False
2014-08-27,39,False
2014-08-28,20,False
2014-08-29,21,False
2014-08-30,94,False
2014-08-31,0,False
2014-09-01,0,False
2014-09-02,19,False
2014-09-03,0,False
2014-09-04,77,False
2014-09-05,40,False
2014-09-06,0,False
2014-09-07,23,False
2014-09-08,38,False
2014-09-09,0,False
2014-09-10,57,False
2014-09-11,76,False
2014-09-12,40,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,19,False
2014-09-16,0,False
2014-09-17,0,False
2014-09-18,57,False
2014-09-19,0,False
2014-09-20,23,False
2014-09-21,22,False
2014-09-22,19,False
2014-09-23,19,False
2014-09-24,0,False
2014-09-25,57,False
2014-09-26,20,False
2014-09-27,46,False
2014-09-28,23,False
2014-09-29,38,False
2014-09-30,38,False
2014-10-01,0,False
2014-10-02,39,False
2014-10-03,61,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,19,False
2014-10-07,75,False
2014-10-08,19,False
2014-10-09,19,False
2014-10-10,0,False
2014-10-11,0,False
2014-10-12,45,False
2014-10-13,0,False
2014-10-14,55,False
2014-10-15,37,False
2014-10-16,74,False
2014-10-17,19,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,18,False
2014-10-21,18,False
2014-10-22,18,False
2014-10-23,19,False
2014-10-24,98,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,36,False
2014-10-28,0,False
2014-10-29,19,False
2014-10-30,0,False
2014-10-31,39,False
2014-11-01,22,False
2014-11-02,0,False
2014-11-03,18,False
2014-11-04,0,False
2014-11-05,18,False
2014-11-06,19,False
2014-11-07,39,False
2014-11-08,44,False
2014-11-09,21,False
2014-11-10,37,False
2014-11-11,18,False
2014-11-12,36,False
2014-11-13,54,False
2014-11-14,19,False
2014-11-15,0,False
2014-11-16,21,False
2014-11-17,54,False
2014-11-18,39,False
2014-11-19,19,False
2014-11-20,19,False
2014-11-21,57,False
2014-11-22,64,False
2014-11-23,0,False
2014-11-24,54,False
2014-11-25,36,False
2014-11-26,37,False
2014-11-27,19,False
2014-11-28,19,False
2014-11-29,0,False
2014-11-30,0,False
2014-12-01,53,False
