date,Check Point Software,isPartial
2014-12-01,34,False
2014-12-02,0,False
2014-12-03,35,False
2014-12-04,53,False
2014-12-05,36,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,18,False
2014-12-09,52,False
2014-12-10,35,False
2014-12-11,18,False
2014-12-12,0,False
2014-12-13,21,False
2014-12-14,21,False
2014-12-15,35,False
2014-12-16,35,False
2014-12-17,18,False
2014-12-18,18,False
2014-12-19,39,False
2014-12-20,0,False
2014-12-21,43,False
2014-12-22,75,False
2014-12-23,78,False
2014-12-24,21,False
2014-12-25,23,False
2014-12-26,0,False
2014-12-27,21,False
2014-12-28,21,False
2014-12-29,38,False
2014-12-30,76,False
2014-12-31,21,False
2015-01-01,0,False
2015-01-02,19,False
2015-01-03,0,False
2015-01-04,20,False
2015-01-05,52,False
2015-01-06,18,False
2015-01-07,17,False
2015-01-08,35,False
2015-01-09,18,False
2015-01-10,0,False
2015-01-11,20,False
2015-01-12,17,False
2015-01-13,66,False
2015-01-14,51,False
2015-01-15,17,False
2015-01-16,35,False
2015-01-17,20,False
2015-01-18,0,False
2015-01-19,17,False
2015-01-20,33,False
2015-01-21,0,False
2015-01-22,17,False
2015-01-23,34,False
2015-01-24,0,False
2015-01-25,20,False
2015-01-26,17,False
2015-01-27,33,False
2015-01-28,50,False
2015-01-29,50,False
2015-01-30,51,False
2015-01-31,39,False
2015-02-01,0,False
2015-02-02,33,False
2015-02-03,16,False
2015-02-04,17,False
2015-02-05,0,False
2015-02-06,52,False
2015-02-07,0,False
2015-02-08,19,False
2015-02-09,33,False
2015-02-10,49,False
2015-02-11,0,False
2015-02-12,51,False
2015-02-13,0,False
2015-02-14,0,False
2015-02-15,40,False
2015-02-16,17,False
2015-02-17,0,False
2015-02-18,17,False
2015-02-19,17,False
2015-02-20,53,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,33,False
2015-02-24,16,False
2015-02-25,49,False
2015-02-26,33,False
2015-02-27,52,False
2015-02-28,0,False
2015-03-01,19,False
2015-03-02,65,False
2015-03-03,0,False
2015-03-04,66,False
2015-03-05,50,False
2015-03-06,18,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,65,False
2015-03-10,16,False
2015-03-11,16,False
2015-03-12,34,False
2015-03-13,17,False
2015-03-14,19,False
2015-03-15,0,False
2015-03-16,33,False
2015-03-17,65,False
2015-03-18,33,False
2015-03-19,49,False
2015-03-20,0,False
2015-03-21,0,False
2015-03-22,38,False
2015-03-23,0,False
2015-03-24,0,False
2015-03-25,24,False
2015-03-26,0,False
2015-03-27,17,False
2015-03-28,21,False
2015-03-29,20,False
2015-03-30,50,False
2015-03-31,33,False
2015-04-01,17,False
2015-04-02,35,False
2015-04-03,0,False
2015-04-04,20,False
2015-04-05,0,False
2015-04-06,0,False
2015-04-07,33,False
2015-04-08,66,False
2015-04-09,17,False
2015-04-10,0,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,16,False
2015-04-14,49,False
2015-04-15,33,False
2015-04-16,33,False
2015-04-17,34,False
2015-04-18,20,False
2015-04-19,0,False
2015-04-20,66,False
2015-04-21,17,False
2015-04-22,0,False
2015-04-23,68,False
2015-04-24,69,False
2015-04-25,0,False
2015-04-26,58,False
2015-04-27,16,False
2015-04-28,32,False
2015-04-29,17,False
2015-04-30,17,False
2015-05-01,19,False
2015-05-02,0,False
2015-05-03,39,False
2015-05-04,50,False
2015-05-05,33,False
2015-05-06,49,False
2015-05-07,67,False
2015-05-08,0,False
2015-05-09,60,False
2015-05-10,0,False
2015-05-11,0,False
2015-05-12,33,False
2015-05-13,33,False
2015-05-14,84,False
2015-05-15,69,False
2015-05-16,39,False
2015-05-17,39,False
2015-05-18,49,False
2015-05-19,32,False
2015-05-20,16,False
2015-05-21,50,False
2015-05-22,17,False
2015-05-23,0,False
2015-05-24,0,False
2015-05-25,17,False
2015-05-26,0,False
2015-05-27,49,False
2015-05-28,16,False
2015-05-29,34,False
2015-05-30,40,False
2015-05-31,20,False
2015-06-01,0,False
2015-06-02,33,False
2015-06-03,0,False
