date,Biogen,isPartial
2013-06-29,9,False
2013-06-30,17,False
2013-07-01,48,False
2013-07-02,60,False
2013-07-03,35,False
2013-07-04,27,False
2013-07-05,38,False
2013-07-06,9,False
2013-07-07,32,False
2013-07-08,66,False
2013-07-09,56,False
2013-07-10,57,False
2013-07-11,26,False
2013-07-12,50,False
2013-07-13,20,False
2013-07-14,8,False
2013-07-15,54,False
2013-07-16,56,False
2013-07-17,55,False
2013-07-18,43,False
2013-07-19,52,False
2013-07-20,26,False
2013-07-21,6,False
2013-07-22,60,False
2013-07-23,44,False
2013-07-24,55,False
2013-07-25,63,False
2013-07-26,29,False
2013-07-27,23,False
2013-07-28,9,False
2013-07-29,48,False
2013-07-30,55,False
2013-07-31,49,False
2013-08-01,55,False
2013-08-02,22,False
2013-08-03,9,False
2013-08-04,29,False
2013-08-05,59,False
2013-08-06,45,False
2013-08-07,40,False
2013-08-08,34,False
2013-08-09,52,False
2013-08-10,23,False
2013-08-11,6,False
2013-08-12,44,False
2013-08-13,51,False
2013-08-14,59,False
2013-08-15,47,False
2013-08-16,17,False
2013-08-17,17,False
2013-08-18,17,False
2013-08-19,42,False
2013-08-20,41,False
2013-08-21,60,False
2013-08-22,63,False
2013-08-23,60,False
2013-08-24,22,False
2013-08-25,14,False
2013-08-26,56,False
2013-08-27,53,False
2013-08-28,61,False
2013-08-29,39,False
2013-08-30,57,False
2013-08-31,19,False
2013-09-01,32,False
2013-09-02,36,False
2013-09-03,38,False
2013-09-04,47,False
2013-09-05,36,False
2013-09-06,59,False
2013-09-07,13,False
2013-09-08,13,False
2013-09-09,60,False
2013-09-10,46,False
2013-09-11,61,False
2013-09-12,57,False
2013-09-13,44,False
2013-09-14,29,False
2013-09-15,41,False
2013-09-16,61,False
2013-09-17,54,False
2013-09-18,57,False
2013-09-19,44,False
2013-09-20,37,False
2013-09-21,37,False
2013-09-22,41,False
2013-09-23,51,False
2013-09-24,39,False
2013-09-25,37,False
2013-09-26,38,False
2013-09-27,49,False
2013-09-28,24,False
2013-09-29,13,False
2013-09-30,56,False
2013-10-01,49,False
2013-10-02,33,False
2013-10-03,71,False
2013-10-04,39,False
2013-10-05,23,False
