date,Biogen,isPartial
2015-12-26,4,False
2015-12-27,6,False
2015-12-28,23,False
2015-12-29,25,False
2015-12-30,26,False
2015-12-31,18,False
2016-01-01,8,False
2016-01-02,18,False
2016-01-03,17,False
2016-01-04,27,False
2016-01-05,36,False
2016-01-06,24,False
2016-01-07,25,False
2016-01-08,19,False
2016-01-09,19,False
2016-01-10,12,False
2016-01-11,21,False
2016-01-12,25,False
2016-01-13,26,False
2016-01-14,28,False
2016-01-15,37,False
2016-01-16,13,False
2016-01-17,13,False
2016-01-18,21,False
2016-01-19,18,False
2016-01-20,32,False
2016-01-21,26,False
2016-01-22,32,False
2016-01-23,8,False
2016-01-24,10,False
2016-01-25,28,False
2016-01-26,24,False
2016-01-27,58,False
2016-01-28,35,False
2016-01-29,39,False
2016-01-30,20,False
2016-01-31,22,False
2016-02-01,40,False
2016-02-02,33,False
2016-02-03,44,False
2016-02-04,34,False
2016-02-05,32,False
2016-02-06,18,False
2016-02-07,17,False
2016-02-08,35,False
2016-02-09,32,False
2016-02-10,24,False
2016-02-11,37,False
2016-02-12,34,False
2016-02-13,16,False
2016-02-14,15,False
2016-02-15,28,False
2016-02-16,44,False
2016-02-17,27,False
2016-02-18,22,False
2016-02-19,29,False
2016-02-20,16,False
2016-02-21,20,False
2016-02-22,27,False
2016-02-23,20,False
2016-02-24,23,False
2016-02-25,37,False
2016-02-26,30,False
2016-02-27,15,False
2016-02-28,8,False
2016-02-29,26,False
2016-03-01,43,False
2016-03-02,41,False
2016-03-03,23,False
2016-03-04,28,False
2016-03-05,26,False
2016-03-06,13,False
2016-03-07,31,False
2016-03-08,33,False
2016-03-09,36,False
2016-03-10,38,False
2016-03-11,35,False
2016-03-12,8,False
2016-03-13,11,False
2016-03-14,33,False
2016-03-15,25,False
2016-03-16,34,False
2016-03-17,29,False
2016-03-18,39,False
2016-03-19,9,False
2016-03-20,12,False
2016-03-21,28,False
2016-03-22,39,False
2016-03-23,26,False
2016-03-24,26,False
2016-03-25,18,False
2016-03-26,16,False
2016-03-27,17,False
2016-03-28,23,False
2016-03-29,25,False
2016-03-30,22,False
2016-03-31,19,False
2016-04-01,21,False
2016-04-02,13,False
2016-04-03,16,False
2016-04-04,39,False
2016-04-05,44,False
2016-04-06,42,False
2016-04-07,48,False
2016-04-08,29,False
2016-04-09,22,False
2016-04-10,15,False
2016-04-11,29,False
2016-04-12,42,False
2016-04-13,27,False
2016-04-14,35,False
2016-04-15,41,False
2016-04-16,8,False
2016-04-17,18,False
2016-04-18,30,False
2016-04-19,30,False
2016-04-20,38,False
2016-04-21,31,False
2016-04-22,26,False
2016-04-23,16,False
2016-04-24,15,False
2016-04-25,28,False
2016-04-26,38,False
2016-04-27,24,False
2016-04-28,39,False
2016-04-29,30,False
2016-04-30,13,False
2016-05-01,8,False
2016-05-02,35,False
2016-05-03,45,False
2016-05-04,37,False
2016-05-05,28,False
2016-05-06,22,False
2016-05-07,11,False
2016-05-08,11,False
2016-05-09,28,False
2016-05-10,38,False
2016-05-11,32,False
2016-05-12,32,False
2016-05-13,17,False
2016-05-14,18,False
2016-05-15,11,False
2016-05-16,28,False
2016-05-17,36,False
2016-05-18,40,False
2016-05-19,39,False
2016-05-20,31,False
2016-05-21,2,False
2016-05-22,9,False
2016-05-23,29,False
2016-05-24,24,False
2016-05-25,34,False
2016-05-26,23,False
2016-05-27,27,False
2016-05-28,15,False
2016-05-29,12,False
2016-05-30,29,False
2016-05-31,31,False
2016-06-01,32,False
2016-06-02,26,False
2016-06-03,31,False
2016-06-04,19,False
2016-06-05,12,False
2016-06-06,30,False
2016-06-07,65,False
2016-06-08,44,False
2016-06-09,38,False
2016-06-10,26,False
2016-06-11,15,False
2016-06-12,8,False
2016-06-13,23,False
2016-06-14,29,False
2016-06-15,23,False
2016-06-16,27,False
2016-06-17,27,False
2016-06-18,6,False
2016-06-19,12,False
2016-06-20,25,False
2016-06-21,32,False
2016-06-22,40,False
2016-06-23,37,False
2016-06-24,17,False
2016-06-25,6,False
2016-06-26,12,False
2016-06-27,32,False
2016-06-28,35,False
2016-06-29,23,False
2016-06-30,40,False
2016-07-01,23,False
2016-07-02,10,False
2016-07-03,11,False
2016-07-04,22,False
2016-07-05,24,False
2016-07-06,28,False
2016-07-07,28,False
2016-07-08,21,False
2016-07-09,9,False
2016-07-10,15,False
2016-07-11,38,False
2016-07-12,32,False
2016-07-13,29,False
2016-07-14,28,False
2016-07-15,22,False
2016-07-16,16,False
2016-07-17,18,False
2016-07-18,23,False
2016-07-19,24,False
2016-07-20,26,False
2016-07-21,63,False
