date,Biogen,isPartial
2012-01-26,79,False
2012-01-27,65,False
2012-01-28,27,False
2012-01-29,29,False
2012-01-30,70,False
2012-01-31,67,False
2012-02-01,59,False
2012-02-02,55,False
2012-02-03,29,False
2012-02-04,22,False
2012-02-05,36,False
2012-02-06,67,False
2012-02-07,52,False
2012-02-08,79,False
2012-02-09,46,False
2012-02-10,67,False
2012-02-11,15,False
2012-02-12,28,False
2012-02-13,67,False
2012-02-14,68,False
2012-02-15,58,False
2012-02-16,31,False
2012-02-17,42,False
2012-02-18,37,False
2012-02-19,11,False
2012-02-20,50,False
2012-02-21,57,False
2012-02-22,67,False
2012-02-23,31,False
2012-02-24,48,False
2012-02-25,15,False
2012-02-26,22,False
2012-02-27,73,False
2012-02-28,63,False
2012-02-29,85,False
2012-03-01,45,False
2012-03-02,46,False
2012-03-03,35,False
2012-03-04,23,False
2012-03-05,78,False
2012-03-06,73,False
2012-03-07,79,False
2012-03-08,43,False
2012-03-09,38,False
2012-03-10,48,False
2012-03-11,33,False
2012-03-12,45,False
2012-03-13,45,False
2012-03-14,46,False
2012-03-15,56,False
2012-03-16,42,False
2012-03-17,33,False
2012-03-18,11,False
2012-03-19,57,False
2012-03-20,67,False
2012-03-21,55,False
2012-03-22,96,False
2012-03-23,42,False
2012-03-24,30,False
2012-03-25,26,False
2012-03-26,40,False
2012-03-27,64,False
2012-03-28,52,False
2012-03-29,41,False
2012-03-30,59,False
2012-03-31,41,False
2012-04-01,26,False
2012-04-02,43,False
2012-04-03,49,False
2012-04-04,47,False
2012-04-05,69,False
2012-04-06,64,False
2012-04-07,35,False
2012-04-08,39,False
2012-04-09,62,False
2012-04-10,60,False
2012-04-11,57,False
2012-04-12,52,False
2012-04-13,58,False
2012-04-14,18,False
2012-04-15,22,False
2012-04-16,45,False
2012-04-17,33,False
2012-04-18,63,False
2012-04-19,43,False
2012-04-20,44,False
2012-04-21,11,False
2012-04-22,32,False
2012-04-23,65,False
2012-04-24,44,False
2012-04-25,45,False
2012-04-26,46,False
2012-04-27,67,False
2012-04-28,30,False
2012-04-29,23,False
2012-04-30,60,False
2012-05-01,50,False
2012-05-02,54,False
2012-05-03,68,False
2012-05-04,35,False
2012-05-05,26,False
2012-05-06,29,False
2012-05-07,71,False
2012-05-08,44,False
2012-05-09,47,False
2012-05-10,46,False
2012-05-11,41,False
2012-05-12,11,False
2012-05-13,41,False
2012-05-14,62,False
2012-05-15,38,False
2012-05-16,42,False
