date,Biogen,isPartial
2013-11-06,36,False
2013-11-07,34,False
2013-11-08,63,False
2013-11-09,31,False
2013-11-10,19,False
2013-11-11,38,False
2013-11-12,55,False
2013-11-13,60,False
2013-11-14,53,False
2013-11-15,46,False
2013-11-16,20,False
2013-11-17,19,False
2013-11-18,60,False
2013-11-19,78,False
2013-11-20,43,False
2013-11-21,55,False
2013-11-22,100,False
2013-11-23,42,False
2013-11-24,31,False
2013-11-25,80,False
2013-11-26,90,False
2013-11-27,45,False
2013-11-28,53,False
2013-11-29,38,False
2013-11-30,25,False
2013-12-01,29,False
2013-12-02,41,False
2013-12-03,73,False
2013-12-04,63,False
2013-12-05,41,False
2013-12-06,50,False
2013-12-07,31,False
2013-12-08,22,False
2013-12-09,70,False
2013-12-10,57,False
2013-12-11,55,False
2013-12-12,66,False
2013-12-13,73,False
2013-12-14,14,False
2013-12-15,25,False
2013-12-16,53,False
2013-12-17,39,False
2013-12-18,54,False
2013-12-19,38,False
2013-12-20,45,False
2013-12-21,24,False
2013-12-22,30,False
2013-12-23,19,False
2013-12-24,23,False
2013-12-25,19,False
2013-12-26,30,False
2013-12-27,32,False
2013-12-28,38,False
2013-12-29,29,False
2013-12-30,26,False
2013-12-31,38,False
2014-01-01,34,False
2014-01-02,45,False
2014-01-03,30,False
2014-01-04,22,False
2014-01-05,24,False
2014-01-06,57,False
2014-01-07,77,False
2014-01-08,51,False
2014-01-09,64,False
2014-01-10,65,False
2014-01-11,35,False
2014-01-12,45,False
2014-01-13,59,False
2014-01-14,50,False
2014-01-15,60,False
2014-01-16,55,False
2014-01-17,59,False
2014-01-18,33,False
2014-01-19,32,False
2014-01-20,39,False
2014-01-21,57,False
2014-01-22,61,False
2014-01-23,73,False
2014-01-24,57,False
2014-01-25,16,False
2014-01-26,43,False
2014-01-27,76,False
2014-01-28,56,False
2014-01-29,72,False
2014-01-30,70,False
2014-01-31,59,False
2014-02-01,27,False
2014-02-02,42,False
2014-02-03,52,False
2014-02-04,72,False
2014-02-05,48,False
2014-02-06,59,False
2014-02-07,57,False
2014-02-08,26,False
2014-02-09,50,False
2014-02-10,65,False
2014-02-11,76,False
2014-02-12,83,False
2014-02-13,59,False
2014-02-14,50,False
2014-02-15,29,False
2014-02-16,47,False
2014-02-17,73,False
2014-02-18,76,False
2014-02-19,68,False
2014-02-20,69,False
2014-02-21,85,False
2014-02-22,29,False
2014-02-23,47,False
2014-02-24,69,False
2014-02-25,73,False
2014-02-26,62,False
2014-02-27,70,False
2014-02-28,69,False
2014-03-01,22,False
2014-03-02,45,False
2014-03-03,36,False
2014-03-04,75,False
2014-03-05,61,False
2014-03-06,85,False
2014-03-07,79,False
2014-03-08,27,False
2014-03-09,21,False
2014-03-10,72,False
2014-03-11,59,False
2014-03-12,67,False
2014-03-13,62,False
2014-03-14,73,False
2014-03-15,37,False
2014-03-16,21,False
2014-03-17,54,False
2014-03-18,65,False
2014-03-19,61,False
2014-03-20,64,False
2014-03-21,93,False
2014-03-22,45,False
2014-03-23,48,False
2014-03-24,49,False
2014-03-25,74,False
2014-03-26,60,False
2014-03-27,59,False
2014-03-28,62,False
2014-03-29,27,False
2014-03-30,32,False
2014-03-31,63,False
2014-04-01,72,False
2014-04-02,70,False
2014-04-03,64,False
2014-04-04,54,False
2014-04-05,35,False
2014-04-06,18,False
2014-04-07,60,False
2014-04-08,70,False
2014-04-09,68,False
2014-04-10,83,False
2014-04-11,79,False
2014-04-12,35,False
2014-04-13,51,False
2014-04-14,48,False
2014-04-15,48,False
2014-04-16,80,False
2014-04-17,44,False
2014-04-18,47,False
2014-04-19,28,False
2014-04-20,20,False
2014-04-21,66,False
2014-04-22,72,False
2014-04-23,54,False
2014-04-24,76,False
2014-04-25,65,False
2014-04-26,29,False
2014-04-27,31,False
2014-04-28,59,False
2014-04-29,58,False
2014-04-30,62,False
2014-05-01,32,False
2014-05-02,41,False
2014-05-03,30,False
2014-05-04,19,False
2014-05-05,55,False
2014-05-06,79,False
2014-05-07,36,False
2014-05-08,43,False
2014-05-09,56,False
2014-05-10,22,False
2014-05-11,29,False
2014-05-12,80,False
2014-05-13,69,False
2014-05-14,76,False
2014-05-15,43,False
2014-05-16,47,False
2014-05-17,30,False
2014-05-18,22,False
2014-05-19,61,False
2014-05-20,73,False
2014-05-21,52,False
2014-05-22,64,False
2014-05-23,76,False
2014-05-24,27,False
2014-05-25,6,False
2014-05-26,35,False
2014-05-27,48,False
2014-05-28,72,False
2014-05-29,74,False
2014-05-30,40,False
2014-05-31,18,False
2014-06-01,12,False
2014-06-02,47,False
2014-06-03,52,False
2014-06-04,74,False
2014-06-05,55,False
2014-06-06,29,False
2014-06-07,25,False
2014-06-08,34,False
2014-06-09,56,False
2014-06-10,48,False
2014-06-11,63,False
2014-06-12,56,False
2014-06-13,44,False
2014-06-14,21,False
2014-06-15,15,False
2014-06-16,72,False
2014-06-17,62,False
2014-06-18,41,False
2014-06-19,52,False
2014-06-20,46,False
2014-06-21,28,False
2014-06-22,28,False
2014-06-23,51,False
2014-06-24,55,False
2014-06-25,80,False
2014-06-26,64,False
2014-06-27,32,False
2014-06-28,16,False
2014-06-29,19,False
2014-06-30,43,False
2014-07-01,56,False
2014-07-02,59,False
2014-07-03,26,False
2014-07-04,44,False
2014-07-05,25,False
2014-07-06,34,False
2014-07-07,77,False
2014-07-08,42,False
2014-07-09,48,False
2014-07-10,38,False
2014-07-11,35,False
2014-07-12,24,False
2014-07-13,21,False
2014-07-14,45,False
2014-07-15,45,False
2014-07-16,60,False
2014-07-17,36,False
2014-07-18,35,False
2014-07-19,31,False
2014-07-20,22,False
2014-07-21,58,False
2014-07-22,51,False
2014-07-23,73,False
2014-07-24,98,False
