date,Biogen,isPartial
2016-05-04,38,False
2016-05-05,30,False
2016-05-06,33,False
2016-05-07,13,False
2016-05-08,13,False
2016-05-09,35,False
2016-05-10,32,False
2016-05-11,30,False
2016-05-12,38,False
2016-05-13,24,False
2016-05-14,17,False
2016-05-15,15,False
2016-05-16,26,False
2016-05-17,37,False
2016-05-18,34,False
2016-05-19,29,False
2016-05-20,30,False
2016-05-21,6,False
2016-05-22,16,False
2016-05-23,33,False
2016-05-24,34,False
2016-05-25,28,False
2016-05-26,34,False
2016-05-27,32,False
2016-05-28,16,False
2016-05-29,11,False
2016-05-30,26,False
2016-05-31,37,False
2016-06-01,35,False
2016-06-02,31,False
2016-06-03,35,False
2016-06-04,20,False
2016-06-05,23,False
2016-06-06,28,False
2016-06-07,75,False
2016-06-08,51,False
2016-06-09,37,False
2016-06-10,33,False
2016-06-11,17,False
2016-06-12,14,False
2016-06-13,31,False
2016-06-14,35,False
2016-06-15,34,False
2016-06-16,30,False
2016-06-17,31,False
2016-06-18,13,False
2016-06-19,13,False
2016-06-20,30,False
2016-06-21,36,False
2016-06-22,27,False
2016-06-23,29,False
2016-06-24,30,False
2016-06-25,10,False
2016-06-26,8,False
2016-06-27,32,False
2016-06-28,32,False
2016-06-29,31,False
2016-06-30,29,False
2016-07-01,21,False
2016-07-02,13,False
2016-07-03,9,False
2016-07-04,19,False
2016-07-05,26,False
2016-07-06,29,False
2016-07-07,28,False
2016-07-08,25,False
2016-07-09,11,False
2016-07-10,13,False
2016-07-11,30,False
2016-07-12,28,False
2016-07-13,32,False
2016-07-14,23,False
2016-07-15,24,False
2016-07-16,19,False
2016-07-17,15,False
2016-07-18,25,False
2016-07-19,24,False
2016-07-20,29,False
2016-07-21,64,False
2016-07-22,45,False
2016-07-23,17,False
2016-07-24,9,False
2016-07-25,34,False
2016-07-26,38,False
2016-07-27,40,False
2016-07-28,35,False
2016-07-29,23,False
2016-07-30,12,False
2016-07-31,9,False
2016-08-01,45,False
2016-08-02,91,False
2016-08-03,100,False
2016-08-04,52,False
2016-08-05,35,False
2016-08-06,16,False
2016-08-07,10,False
2016-08-08,32,False
2016-08-09,48,False
2016-08-10,34,False
2016-08-11,22,False
2016-08-12,36,False
2016-08-13,12,False
2016-08-14,20,False
2016-08-15,31,False
2016-08-16,29,False
2016-08-17,27,False
2016-08-18,32,False
2016-08-19,23,False
2016-08-20,12,False
2016-08-21,9,False
2016-08-22,28,False
2016-08-23,26,False
2016-08-24,36,False
2016-08-25,21,False
2016-08-26,26,False
2016-08-27,7,False
