date,Biogen,isPartial
2012-09-19,67,False
2012-09-20,62,False
2012-09-21,34,False
2012-09-22,26,False
2012-09-23,19,False
2012-09-24,47,False
2012-09-25,47,False
2012-09-26,42,False
2012-09-27,51,False
2012-09-28,34,False
2012-09-29,26,False
2012-09-30,28,False
2012-10-01,31,False
2012-10-02,45,False
2012-10-03,42,False
2012-10-04,58,False
2012-10-05,44,False
2012-10-06,22,False
2012-10-07,15,False
2012-10-08,38,False
2012-10-09,46,False
2012-10-10,41,False
2012-10-11,62,False
2012-10-12,41,False
2012-10-13,28,False
2012-10-14,24,False
2012-10-15,40,False
2012-10-16,48,False
2012-10-17,46,False
2012-10-18,59,False
2012-10-19,45,False
2012-10-20,24,False
2012-10-21,30,False
2012-10-22,38,False
2012-10-23,33,False
2012-10-24,51,False
2012-10-25,62,False
2012-10-26,30,False
2012-10-27,28,False
2012-10-28,33,False
2012-10-29,37,False
2012-10-30,29,False
2012-10-31,46,False
2012-11-01,54,False
2012-11-02,35,False
2012-11-03,24,False
2012-11-04,27,False
2012-11-05,54,False
2012-11-06,42,False
2012-11-07,24,False
2012-11-08,53,False
2012-11-09,29,False
2012-11-10,18,False
2012-11-11,12,False
2012-11-12,47,False
2012-11-13,41,False
2012-11-14,45,False
2012-11-15,46,False
2012-11-16,34,False
2012-11-17,9,False
2012-11-18,9,False
2012-11-19,49,False
2012-11-20,47,False
2012-11-21,43,False
2012-11-22,26,False
2012-11-23,19,False
2012-11-24,12,False
2012-11-25,17,False
2012-11-26,44,False
2012-11-27,44,False
2012-11-28,46,False
2012-11-29,54,False
2012-11-30,62,False
2012-12-01,26,False
2012-12-02,14,False
2012-12-03,46,False
2012-12-04,55,False
2012-12-05,40,False
2012-12-06,30,False
2012-12-07,21,False
2012-12-08,18,False
2012-12-09,23,False
2012-12-10,38,False
2012-12-11,34,False
2012-12-12,56,False
2012-12-13,40,False
2012-12-14,51,False
2012-12-15,20,False
2012-12-16,32,False
2012-12-17,36,False
2012-12-18,39,False
2012-12-19,38,False
2012-12-20,18,False
2012-12-21,24,False
2012-12-22,6,False
2012-12-23,22,False
2012-12-24,22,False
2012-12-25,13,False
2012-12-26,25,False
2012-12-27,13,False
2012-12-28,24,False
2012-12-29,15,False
2012-12-30,24,False
2012-12-31,27,False
2013-01-01,16,False
2013-01-02,30,False
2013-01-03,76,False
2013-01-04,68,False
2013-01-05,31,False
2013-01-06,22,False
2013-01-07,74,False
2013-01-08,64,False
2013-01-09,50,False
2013-01-10,50,False
2013-01-11,57,False
2013-01-12,31,False
2013-01-13,19,False
2013-01-14,54,False
2013-01-15,39,False
2013-01-16,54,False
2013-01-17,49,False
2013-01-18,43,False
2013-01-19,28,False
2013-01-20,11,False
2013-01-21,39,False
2013-01-22,51,False
2013-01-23,49,False
2013-01-24,45,False
2013-01-25,56,False
2013-01-26,28,False
2013-01-27,27,False
2013-01-28,69,False
2013-01-29,69,False
2013-01-30,57,False
2013-01-31,70,False
2013-02-01,39,False
2013-02-02,27,False
2013-02-03,24,False
2013-02-04,34,False
2013-02-05,62,False
2013-02-06,86,False
2013-02-07,61,False
2013-02-08,51,False
2013-02-09,39,False
2013-02-10,20,False
2013-02-11,49,False
2013-02-12,80,False
2013-02-13,56,False
2013-02-14,74,False
2013-02-15,41,False
2013-02-16,19,False
2013-02-17,11,False
2013-02-18,25,False
2013-02-19,48,False
