date,Biogen,isPartial
2015-08-18,23,False
2015-08-19,33,False
2015-08-20,23,False
2015-08-21,18,False
2015-08-22,19,False
2015-08-23,7,False
2015-08-24,30,False
2015-08-25,30,False
2015-08-26,30,False
2015-08-27,29,False
2015-08-28,19,False
2015-08-29,7,False
2015-08-30,11,False
2015-08-31,21,False
2015-09-01,27,False
2015-09-02,24,False
2015-09-03,27,False
2015-09-04,21,False
2015-09-05,7,False
2015-09-06,11,False
2015-09-07,21,False
2015-09-08,22,False
2015-09-09,27,False
2015-09-10,29,False
2015-09-11,24,False
2015-09-12,12,False
2015-09-13,5,False
2015-09-14,29,False
2015-09-15,31,False
2015-09-16,22,False
2015-09-17,23,False
2015-09-18,16,False
2015-09-19,14,False
2015-09-20,6,False
2015-09-21,27,False
2015-09-22,32,False
2015-09-23,27,False
2015-09-24,27,False
2015-09-25,22,False
2015-09-26,8,False
2015-09-27,7,False
2015-09-28,23,False
2015-09-29,32,False
2015-09-30,26,False
2015-10-01,20,False
2015-10-02,23,False
2015-10-03,16,False
2015-10-04,6,False
2015-10-05,32,False
2015-10-06,26,False
2015-10-07,27,False
2015-10-08,31,False
2015-10-09,30,False
2015-10-10,14,False
2015-10-11,9,False
2015-10-12,25,False
2015-10-13,25,False
2015-10-14,27,False
2015-10-15,35,False
2015-10-16,19,False
2015-10-17,11,False
2015-10-18,12,False
2015-10-19,35,False
2015-10-20,30,False
2015-10-21,100,False
2015-10-22,67,False
2015-10-23,35,False
2015-10-24,8,False
2015-10-25,10,False
2015-10-26,24,False
2015-10-27,31,False
2015-10-28,26,False
2015-10-29,29,False
2015-10-30,23,False
2015-10-31,12,False
2015-11-01,8,False
2015-11-02,27,False
2015-11-03,30,False
2015-11-04,27,False
2015-11-05,23,False
2015-11-06,21,False
2015-11-07,10,False
2015-11-08,10,False
2015-11-09,23,False
2015-11-10,25,False
2015-11-11,22,False
2015-11-12,24,False
2015-11-13,26,False
2015-11-14,13,False
2015-11-15,12,False
2015-11-16,15,False
2015-11-17,22,False
2015-11-18,28,False
2015-11-19,25,False
2015-11-20,21,False
2015-11-21,9,False
2015-11-22,13,False
2015-11-23,23,False
2015-11-24,22,False
2015-11-25,18,False
2015-11-26,20,False
2015-11-27,17,False
2015-11-28,6,False
2015-11-29,9,False
2015-11-30,25,False
2015-12-01,22,False
2015-12-02,21,False
2015-12-03,29,False
2015-12-04,17,False
2015-12-05,11,False
2015-12-06,14,False
2015-12-07,22,False
2015-12-08,23,False
2015-12-09,17,False
2015-12-10,22,False
2015-12-11,18,False
2015-12-12,10,False
2015-12-13,11,False
2015-12-14,22,False
2015-12-15,21,False
2015-12-16,24,False
2015-12-17,21,False
2015-12-18,12,False
2015-12-19,12,False
2015-12-20,10,False
2015-12-21,19,False
2015-12-22,21,False
2015-12-23,19,False
2015-12-24,8,False
2015-12-25,8,False
2015-12-26,5,False
2015-12-27,5,False
2015-12-28,11,False
2015-12-29,12,False
2015-12-30,16,False
2015-12-31,10,False
2016-01-01,7,False
2016-01-02,11,False
2016-01-03,7,False
2016-01-04,17,False
2016-01-05,19,False
2016-01-06,19,False
2016-01-07,24,False
2016-01-08,15,False
2016-01-09,10,False
2016-01-10,15,False
2016-01-11,15,False
2016-01-12,24,False
2016-01-13,23,False
2016-01-14,27,False
2016-01-15,27,False
2016-01-16,7,False
2016-01-17,10,False
2016-01-18,19,False
2016-01-19,17,False
2016-01-20,22,False
2016-01-21,22,False
2016-01-22,31,False
2016-01-23,7,False
2016-01-24,10,False
2016-01-25,24,False
2016-01-26,18,False
2016-01-27,44,False
2016-01-28,23,False
2016-01-29,36,False
2016-01-30,14,False
2016-01-31,16,False
2016-02-01,25,False
2016-02-02,29,False
2016-02-03,31,False
2016-02-04,20,False
2016-02-05,20,False
2016-02-06,16,False
2016-02-07,10,False
2016-02-08,19,False
2016-02-09,19,False
2016-02-10,25,False
2016-02-11,26,False
2016-02-12,22,False
2016-02-13,10,False
2016-02-14,10,False
2016-02-15,25,False
2016-02-16,35,False
2016-02-17,22,False
2016-02-18,23,False
2016-02-19,19,False
2016-02-20,9,False
2016-02-21,12,False
2016-02-22,13,False
2016-02-23,18,False
2016-02-24,26,False
2016-02-25,32,False
2016-02-26,25,False
2016-02-27,10,False
2016-02-28,3,False
2016-02-29,27,False
2016-03-01,28,False
2016-03-02,29,False
2016-03-03,23,False
2016-03-04,20,False
2016-03-05,13,False
2016-03-06,11,False
2016-03-07,28,False
2016-03-08,27,False
2016-03-09,27,False
2016-03-10,24,False
2016-03-11,24,False
2016-03-12,6,False
2016-03-13,9,False
2016-03-14,27,False
2016-03-15,23,False
2016-03-16,21,False
2016-03-17,23,False
2016-03-18,32,False
2016-03-19,5,False
2016-03-20,5,False
2016-03-21,26,False
2016-03-22,21,False
2016-03-23,17,False
2016-03-24,17,False
2016-03-25,14,False
2016-03-26,9,False
2016-03-27,9,False
2016-03-28,19,False
2016-03-29,22,False
2016-03-30,14,False
2016-03-31,20,False
2016-04-01,20,False
2016-04-02,16,False
2016-04-03,12,False
2016-04-04,25,False
2016-04-05,42,False
2016-04-06,32,False
2016-04-07,35,False
2016-04-08,21,False
2016-04-09,17,False
2016-04-10,10,False
2016-04-11,22,False
2016-04-12,34,False
2016-04-13,29,False
2016-04-14,27,False
2016-04-15,29,False
2016-04-16,8,False
2016-04-17,11,False
2016-04-18,17,False
2016-04-19,17,False
2016-04-20,23,False
2016-04-21,30,False
2016-04-22,24,False
2016-04-23,13,False
2016-04-24,11,False
2016-04-25,18,False
2016-04-26,27,False
2016-04-27,26,False
2016-04-28,29,False
2016-04-29,25,False
2016-04-30,8,False
2016-05-01,9,False
2016-05-02,24,False
2016-05-03,30,False
2016-05-04,27,False
