date,Biogen,isPartial
2017-01-19,68,False
2017-01-20,50,False
2017-01-21,24,False
2017-01-22,38,False
2017-01-23,82,False
2017-01-24,78,False
2017-01-25,89,False
2017-01-26,70,False
2017-01-27,63,False
2017-01-28,46,False
2017-01-29,25,False
2017-01-30,76,False
2017-01-31,84,False
2017-02-01,54,False
2017-02-02,97,False
2017-02-03,74,False
2017-02-04,21,False
2017-02-05,19,False
2017-02-06,65,False
2017-02-07,71,False
2017-02-08,73,False
2017-02-09,49,False
2017-02-10,73,False
2017-02-11,26,False
2017-02-12,21,False
2017-02-13,58,False
2017-02-14,54,False
2017-02-15,49,False
2017-02-16,68,False
2017-02-17,48,False
2017-02-18,23,False
2017-02-19,15,False
2017-02-20,59,False
2017-02-21,64,False
2017-02-22,59,False
2017-02-23,87,False
2017-02-24,48,False
2017-02-25,36,False
2017-02-26,25,False
2017-02-27,70,False
2017-02-28,64,False
2017-03-01,71,False
2017-03-02,58,False
2017-03-03,58,False
2017-03-04,25,False
2017-03-05,37,False
2017-03-06,59,False
2017-03-07,70,False
2017-03-08,51,False
2017-03-09,69,False
2017-03-10,55,False
2017-03-11,27,False
2017-03-12,24,False
2017-03-13,77,False
2017-03-14,46,False
2017-03-15,53,False
2017-03-16,81,False
2017-03-17,68,False
2017-03-18,23,False
2017-03-19,27,False
2017-03-20,55,False
2017-03-21,83,False
2017-03-22,51,False
2017-03-23,72,False
2017-03-24,46,False
2017-03-25,30,False
2017-03-26,24,False
2017-03-27,70,False
2017-03-28,57,False
2017-03-29,78,False
2017-03-30,83,False
2017-03-31,60,False
2017-04-01,26,False
2017-04-02,28,False
2017-04-03,66,False
2017-04-04,77,False
2017-04-05,73,False
2017-04-06,67,False
2017-04-07,54,False
2017-04-08,30,False
2017-04-09,24,False
2017-04-10,52,False
2017-04-11,63,False
2017-04-12,52,False
2017-04-13,73,False
2017-04-14,42,False
2017-04-15,40,False
2017-04-16,11,False
2017-04-17,54,False
2017-04-18,53,False
2017-04-19,53,False
2017-04-20,75,False
2017-04-21,51,False
2017-04-22,30,False
2017-04-23,35,False
2017-04-24,56,False
2017-04-25,100,False
2017-04-26,85,False
2017-04-27,68,False
2017-04-28,75,False
2017-04-29,34,False
2017-04-30,33,False
2017-05-01,36,False
2017-05-02,50,False
2017-05-03,51,False
2017-05-04,59,False
2017-05-05,56,False
2017-05-06,26,False
2017-05-07,27,False
2017-05-08,65,False
2017-05-09,71,False
2017-05-10,48,False
2017-05-11,51,False
2017-05-12,41,False
2017-05-13,17,False
2017-05-14,15,False
2017-05-15,63,False
2017-05-16,61,False
2017-05-17,53,False
2017-05-18,57,False
2017-05-19,52,False
2017-05-20,33,False
2017-05-21,34,False
2017-05-22,62,False
2017-05-23,55,False
2017-05-24,66,False
2017-05-25,57,False
2017-05-26,66,False
2017-05-27,26,False
2017-05-28,24,False
2017-05-29,19,False
2017-05-30,54,False
2017-05-31,61,False
2017-06-01,44,False
2017-06-02,54,False
2017-06-03,34,False
2017-06-04,20,False
2017-06-05,56,False
2017-06-06,46,False
2017-06-07,63,False
2017-06-08,54,False
2017-06-09,59,False
2017-06-10,23,False
2017-06-11,32,False
2017-06-12,54,False
2017-06-13,56,False
2017-06-14,61,False
2017-06-15,52,False
2017-06-16,42,False
2017-06-17,31,False
2017-06-18,28,False
2017-06-19,45,False
2017-06-20,64,False
2017-06-21,57,False
2017-06-22,57,False
2017-06-23,58,False
2017-06-24,7,False
2017-06-25,28,False
2017-06-26,53,False
2017-06-27,36,False
2017-06-28,49,False
2017-06-29,34,False
2017-06-30,59,False
2017-07-01,37,False
2017-07-02,33,False
2017-07-03,45,False
2017-07-04,47,False
2017-07-05,53,False
2017-07-06,64,False
2017-07-07,54,False
2017-07-08,19,False
2017-07-09,21,False
2017-07-10,36,False
2017-07-11,64,False
2017-07-12,50,False
2017-07-13,59,False
2017-07-14,58,False
2017-07-15,23,False
2017-07-16,16,False
2017-07-17,52,False
2017-07-18,34,False
2017-07-19,60,False
2017-07-20,64,False
2017-07-21,62,False
2017-07-22,33,False
2017-07-23,27,False
2017-07-24,53,False
2017-07-25,79,False
2017-07-26,58,False
2017-07-27,59,False
2017-07-28,62,False
2017-07-29,19,False
2017-07-30,23,False
2017-07-31,47,False
2017-08-01,53,False
2017-08-02,59,False
2017-08-03,54,False
2017-08-04,60,False
2017-08-05,32,False
2017-08-06,20,False
2017-08-07,66,False
2017-08-08,52,False
2017-08-09,37,False
2017-08-10,55,False
2017-08-11,57,False
2017-08-12,25,False
2017-08-13,25,False
2017-08-14,37,False
2017-08-15,52,False
2017-08-16,60,False
2017-08-17,50,False
2017-08-18,40,False
2017-08-19,24,False
2017-08-20,20,False
2017-08-21,59,False
2017-08-22,48,False
2017-08-23,53,False
2017-08-24,60,False
2017-08-25,45,False
2017-08-26,20,False
2017-08-27,22,False
2017-08-28,56,False
2017-08-29,61,False
2017-08-30,66,False
2017-08-31,65,False
2017-09-01,49,False
2017-09-02,9,False
2017-09-03,31,False
2017-09-04,61,False
2017-09-05,56,False
2017-09-06,55,False
2017-09-07,44,False
2017-09-08,51,False
2017-09-09,20,False
2017-09-10,28,False
2017-09-11,62,False
2017-09-12,63,False
2017-09-13,54,False
2017-09-14,57,False
2017-09-15,47,False
2017-09-16,33,False
2017-09-17,17,False
2017-09-18,64,False
2017-09-19,59,False
2017-09-20,53,False
2017-09-21,61,False
2017-09-22,63,False
2017-09-23,24,False
2017-09-24,17,False
2017-09-25,39,False
2017-09-26,49,False
2017-09-27,45,False
2017-09-28,40,False
2017-09-29,34,False
2017-09-30,24,False
2017-10-01,23,False
2017-10-02,63,False
2017-10-03,48,False
2017-10-04,55,False
2017-10-05,72,False
2017-10-06,57,False
