date,Biogen,isPartial
2014-08-12,60,False
2014-08-13,50,False
2014-08-14,58,False
2014-08-15,39,False
2014-08-16,22,False
2014-08-17,27,False
2014-08-18,55,False
2014-08-19,61,False
2014-08-20,67,False
2014-08-21,48,False
2014-08-22,42,False
2014-08-23,29,False
2014-08-24,8,False
2014-08-25,55,False
2014-08-26,49,False
2014-08-27,61,False
2014-08-28,58,False
2014-08-29,30,False
2014-08-30,13,False
2014-08-31,10,False
2014-09-01,35,False
2014-09-02,51,False
2014-09-03,47,False
2014-09-04,63,False
2014-09-05,49,False
2014-09-06,26,False
2014-09-07,10,False
2014-09-08,38,False
2014-09-09,41,False
2014-09-10,66,False
2014-09-11,54,False
2014-09-12,42,False
2014-09-13,23,False
2014-09-14,28,False
2014-09-15,53,False
2014-09-16,51,False
2014-09-17,55,False
2014-09-18,67,False
2014-09-19,61,False
2014-09-20,15,False
2014-09-21,15,False
2014-09-22,36,False
2014-09-23,51,False
2014-09-24,65,False
2014-09-25,59,False
2014-09-26,51,False
2014-09-27,18,False
2014-09-28,23,False
2014-09-29,38,False
2014-09-30,44,False
2014-10-01,48,False
2014-10-02,57,False
2014-10-03,34,False
2014-10-04,29,False
2014-10-05,23,False
2014-10-06,44,False
2014-10-07,55,False
2014-10-08,63,False
2014-10-09,60,False
2014-10-10,53,False
2014-10-11,26,False
2014-10-12,12,False
2014-10-13,50,False
2014-10-14,54,False
2014-10-15,61,False
2014-10-16,40,False
2014-10-17,54,False
2014-10-18,20,False
2014-10-19,30,False
2014-10-20,42,False
2014-10-21,66,False
2014-10-22,100,False
2014-10-23,66,False
2014-10-24,73,False
2014-10-25,38,False
2014-10-26,19,False
2014-10-27,63,False
2014-10-28,62,False
2014-10-29,49,False
2014-10-30,40,False
2014-10-31,40,False
2014-11-01,31,False
2014-11-02,7,False
2014-11-03,50,False
2014-11-04,53,False
2014-11-05,61,False
2014-11-06,33,False
2014-11-07,53,False
2014-11-08,34,False
2014-11-09,22,False
2014-11-10,75,False
2014-11-11,48,False
2014-11-12,57,False
2014-11-13,74,False
2014-11-14,57,False
2014-11-15,29,False
2014-11-16,28,False
2014-11-17,49,False
2014-11-18,58,False
2014-11-19,72,False
2014-11-20,46,False
2014-11-21,58,False
2014-11-22,27,False
2014-11-23,17,False
2014-11-24,44,False
2014-11-25,53,False
2014-11-26,25,False
2014-11-27,25,False
2014-11-28,28,False
2014-11-29,17,False
2014-11-30,30,False
2014-12-01,36,False
