date,Biogen,isPartial
2014-12-03,36,False
2014-12-04,21,False
2014-12-05,19,False
2014-12-06,11,False
2014-12-07,13,False
2014-12-08,14,False
2014-12-09,23,False
2014-12-10,20,False
2014-12-11,25,False
2014-12-12,23,False
2014-12-13,7,False
2014-12-14,7,False
2014-12-15,16,False
2014-12-16,14,False
2014-12-17,8,False
2014-12-18,15,False
2014-12-19,17,False
2014-12-20,5,False
2014-12-21,5,False
2014-12-22,13,False
2014-12-23,20,False
2014-12-24,7,False
2014-12-25,6,False
2014-12-26,8,False
2014-12-27,4,False
2014-12-28,6,False
2014-12-29,11,False
2014-12-30,15,False
2014-12-31,9,False
2015-01-01,5,False
2015-01-02,10,False
2015-01-03,7,False
2015-01-04,8,False
2015-01-05,21,False
2015-01-06,23,False
2015-01-07,21,False
2015-01-08,28,False
2015-01-09,21,False
2015-01-10,12,False
2015-01-11,16,False
2015-01-12,30,False
2015-01-13,13,False
2015-01-14,21,False
2015-01-15,20,False
2015-01-16,24,False
2015-01-17,13,False
2015-01-18,8,False
2015-01-19,19,False
2015-01-20,20,False
2015-01-21,21,False
2015-01-22,24,False
2015-01-23,18,False
2015-01-24,8,False
2015-01-25,10,False
2015-01-26,22,False
2015-01-27,19,False
2015-01-28,24,False
2015-01-29,22,False
2015-01-30,37,False
2015-01-31,8,False
2015-02-01,12,False
2015-02-02,20,False
2015-02-03,24,False
2015-02-04,23,False
2015-02-05,23,False
2015-02-06,18,False
2015-02-07,10,False
2015-02-08,15,False
2015-02-09,22,False
2015-02-10,23,False
2015-02-11,20,False
2015-02-12,30,False
2015-02-13,18,False
2015-02-14,14,False
2015-02-15,7,False
2015-02-16,15,False
2015-02-17,26,False
2015-02-18,25,False
2015-02-19,29,False
2015-02-20,17,False
2015-02-21,13,False
2015-02-22,10,False
2015-02-23,21,False
2015-02-24,24,False
2015-02-25,17,False
2015-02-26,19,False
2015-02-27,28,False
2015-02-28,11,False
2015-03-01,10,False
2015-03-02,25,False
2015-03-03,18,False
2015-03-04,15,False
2015-03-05,21,False
2015-03-06,22,False
2015-03-07,7,False
2015-03-08,5,False
2015-03-09,23,False
2015-03-10,17,False
2015-03-11,23,False
2015-03-12,18,False
2015-03-13,14,False
2015-03-14,11,False
2015-03-15,9,False
2015-03-16,20,False
2015-03-17,26,False
2015-03-18,27,False
2015-03-19,33,False
2015-03-20,100,False
2015-03-21,55,False
2015-03-22,31,False
2015-03-23,51,False
2015-03-24,41,False
2015-03-25,32,False
2015-03-26,25,False
2015-03-27,29,False
2015-03-28,12,False
2015-03-29,20,False
2015-03-30,39,False
2015-03-31,25,False
2015-04-01,30,False
2015-04-02,29,False
2015-04-03,18,False
2015-04-04,8,False
2015-04-05,16,False
2015-04-06,26,False
2015-04-07,24,False
2015-04-08,27,False
2015-04-09,22,False
2015-04-10,21,False
