date,Biogen,isPartial
2015-04-10,28,False
2015-04-11,14,False
2015-04-12,15,False
2015-04-13,34,False
2015-04-14,27,False
2015-04-15,35,False
2015-04-16,29,False
2015-04-17,30,False
2015-04-18,16,False
2015-04-19,13,False
2015-04-20,30,False
2015-04-21,38,False
2015-04-22,36,False
2015-04-23,40,False
2015-04-24,39,False
2015-04-25,17,False
2015-04-26,15,False
2015-04-27,42,False
2015-04-28,39,False
2015-04-29,37,False
2015-04-30,34,False
2015-05-01,23,False
2015-05-02,14,False
2015-05-03,15,False
2015-05-04,35,False
2015-05-05,33,False
2015-05-06,27,False
2015-05-07,34,False
2015-05-08,27,False
2015-05-09,13,False
2015-05-10,17,False
2015-05-11,34,False
2015-05-12,32,False
2015-05-13,25,False
2015-05-14,33,False
2015-05-15,27,False
2015-05-16,8,False
2015-05-17,14,False
2015-05-18,23,False
2015-05-19,27,False
2015-05-20,30,False
2015-05-21,24,False
2015-05-22,23,False
2015-05-23,12,False
2015-05-24,10,False
2015-05-25,14,False
2015-05-26,24,False
2015-05-27,26,False
2015-05-28,34,False
2015-05-29,21,False
2015-05-30,11,False
2015-05-31,12,False
2015-06-01,26,False
2015-06-02,29,False
2015-06-03,26,False
2015-06-04,28,False
2015-06-05,17,False
2015-06-06,17,False
2015-06-07,15,False
2015-06-08,26,False
2015-06-09,28,False
2015-06-10,27,False
2015-06-11,29,False
2015-06-12,23,False
2015-06-13,7,False
2015-06-14,14,False
2015-06-15,25,False
2015-06-16,24,False
2015-06-17,23,False
2015-06-18,21,False
2015-06-19,19,False
2015-06-20,14,False
2015-06-21,11,False
2015-06-22,31,False
2015-06-23,30,False
2015-06-24,33,False
2015-06-25,29,False
2015-06-26,22,False
2015-06-27,12,False
2015-06-28,12,False
2015-06-29,23,False
2015-06-30,36,False
2015-07-01,27,False
2015-07-02,28,False
2015-07-03,27,False
2015-07-04,12,False
2015-07-05,12,False
2015-07-06,25,False
2015-07-07,29,False
2015-07-08,20,False
2015-07-09,30,False
2015-07-10,32,False
2015-07-11,13,False
2015-07-12,11,False
2015-07-13,31,False
2015-07-14,36,False
2015-07-15,30,False
2015-07-16,29,False
2015-07-17,33,False
2015-07-18,16,False
2015-07-19,15,False
2015-07-20,36,False
2015-07-21,34,False
2015-07-22,53,False
2015-07-23,40,False
2015-07-24,93,False
2015-07-25,41,False
2015-07-26,22,False
2015-07-27,55,False
2015-07-28,44,False
2015-07-29,35,False
2015-07-30,30,False
2015-07-31,33,False
2015-08-01,16,False
2015-08-02,15,False
2015-08-03,30,False
2015-08-04,27,False
2015-08-05,26,False
2015-08-06,34,False
2015-08-07,30,False
2015-08-08,14,False
2015-08-09,14,False
2015-08-10,28,False
2015-08-11,29,False
2015-08-12,26,False
2015-08-13,28,False
2015-08-14,32,False
2015-08-15,10,False
2015-08-16,13,False
2015-08-17,20,False
2015-08-18,24,False
2015-08-19,32,False
2015-08-20,25,False
2015-08-21,17,False
2015-08-22,13,False
2015-08-23,9,False
2015-08-24,30,False
2015-08-25,36,False
2015-08-26,30,False
2015-08-27,25,False
2015-08-28,26,False
2015-08-29,12,False
2015-08-30,11,False
2015-08-31,27,False
2015-09-01,19,False
2015-09-02,22,False
2015-09-03,30,False
2015-09-04,23,False
2015-09-05,9,False
2015-09-06,9,False
2015-09-07,22,False
2015-09-08,22,False
2015-09-09,29,False
2015-09-10,24,False
2015-09-11,27,False
2015-09-12,14,False
2015-09-13,8,False
2015-09-14,25,False
