date,Biogen,isPartial
2013-02-19,42,False
2013-02-20,30,False
2013-02-21,26,False
2013-02-22,32,False
2013-02-23,16,False
2013-02-24,19,False
2013-02-25,31,False
2013-02-26,35,False
2013-02-27,38,False
2013-02-28,33,False
2013-03-01,37,False
2013-03-02,20,False
2013-03-03,15,False
2013-03-04,46,False
2013-03-05,43,False
2013-03-06,44,False
2013-03-07,32,False
2013-03-08,27,False
2013-03-09,21,False
2013-03-10,21,False
2013-03-11,43,False
2013-03-12,29,False
2013-03-13,40,False
2013-03-14,30,False
2013-03-15,35,False
2013-03-16,17,False
2013-03-17,20,False
2013-03-18,37,False
2013-03-19,31,False
2013-03-20,47,False
2013-03-21,45,False
2013-03-22,33,False
2013-03-23,20,False
2013-03-24,18,False
2013-03-25,39,False
2013-03-26,36,False
2013-03-27,55,False
2013-03-28,100,False
2013-03-29,47,False
2013-03-30,32,False
2013-03-31,22,False
2013-04-01,43,False
2013-04-02,32,False
2013-04-03,45,False
2013-04-04,52,False
2013-04-05,42,False
2013-04-06,15,False
2013-04-07,17,False
2013-04-08,35,False
2013-04-09,38,False
2013-04-10,48,False
2013-04-11,49,False
2013-04-12,41,False
2013-04-13,14,False
2013-04-14,17,False
2013-04-15,41,False
2013-04-16,42,False
2013-04-17,40,False
2013-04-18,35,False
2013-04-19,32,False
2013-04-20,19,False
2013-04-21,20,False
2013-04-22,41,False
2013-04-23,43,False
2013-04-24,36,False
2013-04-25,51,False
2013-04-26,24,False
2013-04-27,19,False
2013-04-28,19,False
2013-04-29,41,False
2013-04-30,34,False
2013-05-01,40,False
2013-05-02,39,False
2013-05-03,45,False
2013-05-04,19,False
2013-05-05,18,False
2013-05-06,41,False
2013-05-07,35,False
2013-05-08,38,False
2013-05-09,22,False
2013-05-10,31,False
2013-05-11,20,False
2013-05-12,11,False
2013-05-13,40,False
2013-05-14,50,False
2013-05-15,40,False
2013-05-16,40,False
2013-05-17,36,False
2013-05-18,10,False
2013-05-19,7,False
2013-05-20,29,False
2013-05-21,40,False
2013-05-22,53,False
2013-05-23,27,False
2013-05-24,34,False
2013-05-25,21,False
2013-05-26,14,False
2013-05-27,28,False
2013-05-28,36,False
2013-05-29,36,False
2013-05-30,30,False
2013-05-31,33,False
2013-06-01,13,False
2013-06-02,19,False
2013-06-03,38,False
2013-06-04,41,False
2013-06-05,55,False
2013-06-06,39,False
2013-06-07,35,False
2013-06-08,16,False
2013-06-09,14,False
2013-06-10,32,False
2013-06-11,30,False
2013-06-12,44,False
2013-06-13,41,False
2013-06-14,31,False
2013-06-15,13,False
2013-06-16,13,False
2013-06-17,38,False
2013-06-18,29,False
2013-06-19,31,False
2013-06-20,34,False
2013-06-21,37,False
2013-06-22,15,False
2013-06-23,15,False
2013-06-24,34,False
2013-06-25,34,False
2013-06-26,24,False
2013-06-27,34,False
2013-06-28,27,False
2013-06-29,12,False
2013-06-30,14,False
2013-07-01,24,False
2013-07-02,37,False
2013-07-03,33,False
2013-07-04,22,False
2013-07-05,30,False
2013-07-06,15,False
2013-07-07,17,False
2013-07-08,44,False
2013-07-09,39,False
2013-07-10,30,False
2013-07-11,24,False
2013-07-12,29,False
2013-07-13,16,False
2013-07-14,12,False
2013-07-15,35,False
2013-07-16,35,False
2013-07-17,34,False
2013-07-18,40,False
2013-07-19,23,False
2013-07-20,13,False
2013-07-21,23,False
2013-07-22,39,False
2013-07-23,38,False
2013-07-24,41,False
2013-07-25,42,False
2013-07-26,24,False
2013-07-27,13,False
2013-07-28,13,False
2013-07-29,31,False
2013-07-30,40,False
2013-07-31,30,False
2013-08-01,40,False
2013-08-02,30,False
2013-08-03,14,False
2013-08-04,16,False
2013-08-05,32,False
2013-08-06,36,False
2013-08-07,34,False
2013-08-08,25,False
2013-08-09,28,False
2013-08-10,14,False
2013-08-11,11,False
2013-08-12,29,False
2013-08-13,40,False
2013-08-14,41,False
2013-08-15,35,False
2013-08-16,22,False
2013-08-17,14,False
2013-08-18,11,False
2013-08-19,35,False
2013-08-20,35,False
2013-08-21,27,False
2013-08-22,38,False
2013-08-23,32,False
2013-08-24,24,False
2013-08-25,15,False
2013-08-26,39,False
2013-08-27,34,False
2013-08-28,37,False
2013-08-29,32,False
2013-08-30,27,False
2013-08-31,12,False
2013-09-01,11,False
2013-09-02,33,False
2013-09-03,28,False
2013-09-04,32,False
2013-09-05,35,False
2013-09-06,37,False
2013-09-07,12,False
2013-09-08,11,False
2013-09-09,40,False
2013-09-10,39,False
2013-09-11,37,False
2013-09-12,35,False
2013-09-13,33,False
2013-09-14,13,False
2013-09-15,14,False
2013-09-16,38,False
2013-09-17,35,False
2013-09-18,31,False
2013-09-19,36,False
2013-09-20,24,False
2013-09-21,12,False
2013-09-22,17,False
2013-09-23,32,False
2013-09-24,29,False
2013-09-25,33,False
2013-09-26,27,False
2013-09-27,25,False
2013-09-28,22,False
2013-09-29,10,False
2013-09-30,28,False
2013-10-01,34,False
2013-10-02,32,False
2013-10-03,35,False
2013-10-04,26,False
2013-10-05,15,False
2013-10-06,23,False
2013-10-07,32,False
2013-10-08,32,False
2013-10-09,32,False
2013-10-10,27,False
2013-10-11,26,False
2013-10-12,17,False
2013-10-13,14,False
2013-10-14,32,False
2013-10-15,42,False
2013-10-16,37,False
2013-10-17,31,False
2013-10-18,27,False
2013-10-19,14,False
2013-10-20,13,False
2013-10-21,36,False
2013-10-22,35,False
2013-10-23,31,False
2013-10-24,37,False
2013-10-25,33,False
2013-10-26,13,False
2013-10-27,16,False
2013-10-28,55,False
2013-10-29,50,False
2013-10-30,41,False
2013-10-31,36,False
2013-11-01,30,False
2013-11-02,14,False
2013-11-03,16,False
2013-11-04,35,False
2013-11-05,30,False
2013-11-06,27,False
