date,Biogen,isPartial
2018-01-10,60,False
2018-01-11,59,False
2018-01-12,59,False
2018-01-13,18,False
2018-01-14,100,False
2018-01-15,51,False
2018-01-16,67,False
2018-01-17,43,False
2018-01-18,50,False
2018-01-19,35,False
2018-01-20,28,False
2018-01-21,23,False
2018-01-22,60,False
2018-01-23,52,False
2018-01-24,43,False
2018-01-25,69,False
2018-01-26,61,False
2018-01-27,34,False
2018-01-28,25,False
2018-01-29,37,False
2018-01-30,59,False
2018-01-31,67,False
2018-02-01,44,False
2018-02-02,54,False
2018-02-03,27,False
2018-02-04,16,False
2018-02-05,74,False
2018-02-06,50,False
2018-02-07,52,False
2018-02-08,50,False
2018-02-09,40,False
2018-02-10,16,False
2018-02-11,9,False
2018-02-12,69,False
2018-02-13,48,False
2018-02-14,45,False
2018-02-15,79,False
2018-02-16,44,False
2018-02-17,39,False
2018-02-18,21,False
2018-02-19,35,False
2018-02-20,54,False
2018-02-21,61,False
2018-02-22,37,False
2018-02-23,52,False
2018-02-24,26,False
2018-02-25,15,False
2018-02-26,50,False
2018-02-27,55,False
2018-02-28,58,False
2018-03-01,49,False
2018-03-02,62,False
2018-03-03,31,False
2018-03-04,21,False
2018-03-05,52,False
2018-03-06,59,False
2018-03-07,57,False
2018-03-08,68,False
2018-03-09,45,False
2018-03-10,28,False
2018-03-11,35,False
2018-03-12,59,False
2018-03-13,39,False
2018-03-14,48,False
2018-03-15,42,False
2018-03-16,36,False
2018-03-17,12,False
2018-03-18,19,False
2018-03-19,44,False
2018-03-20,35,False
2018-03-21,44,False
2018-03-22,55,False
2018-03-23,43,False
2018-03-24,27,False
2018-03-25,32,False
2018-03-26,32,False
2018-03-27,37,False
2018-03-28,39,False
2018-03-29,56,False
2018-03-30,30,False
2018-03-31,26,False
2018-04-01,13,False
2018-04-02,44,False
2018-04-03,44,False
2018-04-04,56,False
2018-04-05,44,False
2018-04-06,34,False
2018-04-07,30,False
2018-04-08,16,False
2018-04-09,51,False
2018-04-10,59,False
2018-04-11,37,False
2018-04-12,42,False
2018-04-13,41,False
2018-04-14,30,False
2018-04-15,18,False
2018-04-16,40,False
2018-04-17,49,False
2018-04-18,48,False
2018-04-19,53,False
2018-04-20,48,False
2018-04-21,11,False
2018-04-22,16,False
2018-04-23,48,False
2018-04-24,78,False
2018-04-25,61,False
2018-04-26,45,False
2018-04-27,59,False
2018-04-28,9,False
2018-04-29,20,False
2018-04-30,46,False
2018-05-01,56,False
2018-05-02,61,False
2018-05-03,56,False
2018-05-04,39,False
2018-05-05,22,False
2018-05-06,27,False
2018-05-07,42,False
2018-05-08,46,False
2018-05-09,26,False
2018-05-10,31,False
2018-05-11,45,False
2018-05-12,25,False
2018-05-13,16,False
2018-05-14,48,False
2018-05-15,41,False
2018-05-16,67,False
2018-05-17,45,False
2018-05-18,49,False
2018-05-19,27,False
2018-05-20,20,False
2018-05-21,36,False
2018-05-22,48,False
2018-05-23,36,False
2018-05-24,54,False
2018-05-25,46,False
2018-05-26,29,False
2018-05-27,18,False
2018-05-28,28,False
2018-05-29,52,False
2018-05-30,47,False
2018-05-31,32,False
2018-06-01,49,False
2018-06-02,26,False
2018-06-03,18,False
2018-06-04,47,False
2018-06-05,40,False
2018-06-06,54,False
2018-06-07,61,False
2018-06-08,47,False
2018-06-09,22,False
2018-06-10,15,False
2018-06-11,48,False
2018-06-12,47,False
2018-06-13,49,False
2018-06-14,31,False
2018-06-15,34,False
2018-06-16,27,False
2018-06-17,16,False
2018-06-18,56,False
2018-06-19,42,False
2018-06-20,58,False
2018-06-21,47,False
2018-06-22,34,False
2018-06-23,23,False
