date,Liberty Interactive,isPartial
2014-07-22,72,False
2014-07-23,25,False
2014-07-24,25,False
2014-07-25,26,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,37,False
2014-07-29,49,False
2014-07-30,73,False
2014-07-31,0,False
2014-08-01,51,False
2014-08-02,29,False
2014-08-03,29,False
2014-08-04,24,False
2014-08-05,36,False
2014-08-06,24,False
2014-08-07,35,False
2014-08-08,38,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,0,False
2014-08-12,24,False
2014-08-13,24,False
2014-08-14,49,False
2014-08-15,26,False
2014-08-16,29,False
2014-08-17,29,False
2014-08-18,24,False
2014-08-19,23,False
2014-08-20,48,False
2014-08-21,24,False
2014-08-22,25,False
2014-08-23,0,False
2014-08-24,28,False
2014-08-25,23,False
2014-08-26,46,False
2014-08-27,46,False
2014-08-28,47,False
2014-08-29,25,False
2014-08-30,0,False
2014-08-31,28,False
2014-09-01,0,False
2014-09-02,0,False
2014-09-03,23,False
2014-09-04,23,False
2014-09-05,0,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,23,False
2014-09-09,22,False
2014-09-10,45,False
2014-09-11,34,False
2014-09-12,24,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,34,False
2014-09-16,22,False
2014-09-17,23,False
2014-09-18,46,False
2014-09-19,0,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,34,False
2014-09-23,23,False
2014-09-24,23,False
2014-09-25,46,False
2014-09-26,24,False
2014-09-27,41,False
2014-09-28,27,False
2014-09-29,23,False
2014-09-30,22,False
2014-10-01,0,False
2014-10-02,0,False
2014-10-03,97,False
2014-10-04,27,False
2014-10-05,27,False
2014-10-06,22,False
2014-10-07,100,False
2014-10-08,34,False
2014-10-09,23,False
2014-10-10,23,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,0,False
2014-10-14,66,False
2014-10-15,44,False
2014-10-16,45,False
2014-10-17,70,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,0,False
2014-10-21,22,False
2014-10-22,55,False
2014-10-23,34,False
2014-10-24,46,False
2014-10-25,27,False
2014-10-26,0,False
2014-10-27,22,False
2014-10-28,0,False
2014-10-29,0,False
2014-10-30,0,False
2014-10-31,47,False
2014-11-01,0,False
2014-11-02,26,False
2014-11-03,44,False
2014-11-04,43,False
2014-11-05,65,False
2014-11-06,33,False
2014-11-07,46,False
2014-11-08,0,False
2014-11-09,26,False
2014-11-10,44,False
2014-11-11,22,False
2014-11-12,22,False
2014-11-13,22,False
2014-11-14,0,False
2014-11-15,26,False
2014-11-16,0,False
2014-11-17,21,False
2014-11-18,35,False
2014-11-19,34,False
2014-11-20,44,False
2014-11-21,23,False
2014-11-22,26,False
2014-11-23,25,False
2014-11-24,21,False
2014-11-25,32,False
2014-11-26,0,False
2014-11-27,0,False
2014-11-28,23,False
2014-11-29,0,False
2014-11-30,25,False
2014-12-01,42,False
