date,Liberty Interactive,isPartial
2014-07-24,22,False
2014-07-25,0,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,44,False
2014-07-29,0,False
2014-07-30,88,False
2014-07-31,22,False
2014-08-01,23,False
2014-08-02,79,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,43,False
2014-08-06,0,False
2014-08-07,32,False
2014-08-08,23,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,0,False
2014-08-12,0,False
2014-08-13,22,False
2014-08-14,22,False
2014-08-15,0,False
2014-08-16,0,False
2014-08-17,26,False
2014-08-18,22,False
2014-08-19,21,False
2014-08-20,22,False
2014-08-21,0,False
2014-08-22,0,False
2014-08-23,0,False
2014-08-24,51,False
2014-08-25,21,False
2014-08-26,0,False
2014-08-27,0,False
2014-08-28,21,False
2014-08-29,0,False
2014-08-30,0,False
2014-08-31,0,False
2014-09-01,21,False
2014-09-02,0,False
2014-09-03,0,False
2014-09-04,0,False
2014-09-05,0,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,20,False
2014-09-09,0,False
2014-09-10,41,False
2014-09-11,41,False
2014-09-12,22,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,21,False
2014-09-16,20,False
2014-09-17,21,False
2014-09-18,21,False
2014-09-19,22,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,41,False
2014-09-23,0,False
2014-09-24,20,False
2014-09-25,0,False
2014-09-26,0,False
2014-09-27,25,False
2014-09-28,24,False
2014-09-29,0,False
2014-09-30,20,False
2014-10-01,0,False
2014-10-02,0,False
2014-10-03,66,False
2014-10-04,0,False
2014-10-05,24,False
2014-10-06,40,False
2014-10-07,60,False
2014-10-08,41,False
2014-10-09,0,False
2014-10-10,21,False
2014-10-11,0,False
2014-10-12,24,False
2014-10-13,0,False
2014-10-14,79,False
2014-10-15,40,False
2014-10-16,81,False
2014-10-17,0,False
2014-10-18,0,False
2014-10-19,24,False
2014-10-20,0,False
2014-10-21,0,False
2014-10-22,20,False
2014-10-23,41,False
2014-10-24,21,False
2014-10-25,24,False
2014-10-26,0,False
