date,Synopsys,isPartial
2011-09-18,41,False
2011-09-19,48,False
2011-09-20,40,False
2011-09-21,37,False
2011-09-22,41,False
2011-09-23,59,False
2011-09-24,23,False
2011-09-25,14,False
2011-09-26,26,False
2011-09-27,33,False
2011-09-28,30,False
2011-09-29,49,False
2011-09-30,51,False
2011-10-01,19,False
2011-10-02,9,False
2011-10-03,52,False
2011-10-04,58,False
2011-10-05,55,False
2011-10-06,37,False
2011-10-07,27,False
2011-10-08,18,False
2011-10-09,9,False
2011-10-10,43,False
2011-10-11,65,False
2011-10-12,54,False
2011-10-13,33,False
2011-10-14,38,False
2011-10-15,31,False
2011-10-16,44,False
2011-10-17,54,False
2011-10-18,39,False
2011-10-19,54,False
2011-10-20,55,False
2011-10-21,30,False
2011-10-22,18,False
2011-10-23,9,False
2011-10-24,60,False
2011-10-25,29,False
2011-10-26,43,False
2011-10-27,26,False
2011-10-28,12,False
2011-10-29,22,False
2011-10-30,26,False
2011-10-31,44,False
2011-11-01,19,False
2011-11-02,51,False
2011-11-03,69,False
2011-11-04,37,False
2011-11-05,22,False
2011-11-06,9,False
2011-11-07,25,False
2011-11-08,43,False
2011-11-09,32,False
2011-11-10,43,False
2011-11-11,61,False
2011-11-12,31,False
2011-11-13,13,False
2011-11-14,60,False
2011-11-15,21,False
2011-11-16,39,False
2011-11-17,47,False
2011-11-18,34,False
2011-11-19,47,False
2011-11-20,21,False
2011-11-21,38,False
2011-11-22,39,False
2011-11-23,25,False
2011-11-24,30,False
2011-11-25,39,False
2011-11-26,13,False
2011-11-27,13,False
2011-11-28,41,False
2011-11-29,38,False
2011-11-30,73,False
2011-12-01,100,False
2011-12-02,48,False
2011-12-03,34,False
2011-12-04,17,False
2011-12-05,69,False
2011-12-06,31,False
2011-12-07,63,False
2011-12-08,32,False
2011-12-09,67,False
2011-12-10,13,False
2011-12-11,21,False
2011-12-12,52,False
2011-12-13,31,False
2011-12-14,25,False
2011-12-15,43,False
2011-12-16,37,False
2011-12-17,30,False
2011-12-18,25,False
2011-12-19,45,False
2011-12-20,29,False
2011-12-21,37,False
2011-12-22,30,False
2011-12-23,33,False
2011-12-24,10,False
2011-12-25,15,False
2011-12-26,17,False
2011-12-27,30,False
2011-12-28,19,False
2011-12-29,34,False
2011-12-30,32,False
2011-12-31,9,False
2012-01-01,10,False
2012-01-02,30,False
2012-01-03,31,False
2012-01-04,41,False
2012-01-05,39,False
2012-01-06,29,False
2012-01-07,37,False
2012-01-08,28,False
2012-01-09,44,False
2012-01-10,47,False
2012-01-11,30,False
2012-01-12,57,False
2012-01-13,66,False
2012-01-14,25,False
2012-01-15,12,False
2012-01-16,33,False
2012-01-17,40,False
2012-01-18,43,False
2012-01-19,20,False
2012-01-20,34,False
2012-01-21,24,False
2012-01-22,12,False
2012-01-23,46,False
2012-01-24,36,False
2012-01-25,60,False
2012-01-26,37,False
2012-01-27,55,False
2012-01-28,40,False
2012-01-29,31,False
2012-01-30,49,False
2012-01-31,49,False
2012-02-01,26,False
2012-02-02,29,False
2012-02-03,58,False
2012-02-04,20,False
2012-02-05,23,False
2012-02-06,26,False
2012-02-07,29,False
2012-02-08,45,False
2012-02-09,33,False
2012-02-10,65,False
2012-02-11,27,False
2012-02-12,19,False
2012-02-13,35,False
2012-02-14,62,False
2012-02-15,53,False
2012-02-16,50,False
2012-02-17,52,False
2012-02-18,32,False
2012-02-19,20,False
2012-02-20,37,False
2012-02-21,30,False
2012-02-22,62,False
2012-02-23,65,False
2012-02-24,37,False
2012-02-25,27,False
2012-02-26,31,False
2012-02-27,52,False
2012-02-28,26,False
2012-02-29,36,False
2012-03-01,61,False
2012-03-02,38,False
2012-03-03,12,False
2012-03-04,28,False
2012-03-05,46,False
2012-03-06,45,False
2012-03-07,32,False
2012-03-08,33,False
2012-03-09,44,False
2012-03-10,27,False
2012-03-11,23,False
2012-03-12,54,False
2012-03-13,44,False
2012-03-14,26,False
2012-03-15,23,False
2012-03-16,34,False
2012-03-17,8,False
2012-03-18,31,False
2012-03-19,26,False
2012-03-20,52,False
2012-03-21,36,False
2012-03-22,59,False
2012-03-23,38,False
2012-03-24,16,False
2012-03-25,16,False
2012-03-26,45,False
2012-03-27,36,False
2012-03-28,39,False
2012-03-29,40,False
2012-03-30,21,False
2012-03-31,16,False
2012-04-01,32,False
2012-04-02,46,False
2012-04-03,49,False
2012-04-04,40,False
2012-04-05,48,False
2012-04-06,38,False
2012-04-07,17,False
2012-04-08,25,False
2012-04-09,54,False
2012-04-10,34,False
2012-04-11,23,False
2012-04-12,33,False
2012-04-13,34,False
2012-04-14,43,False
2012-04-15,12,False
2012-04-16,48,False
2012-04-17,47,False
2012-04-18,51,False
2012-04-19,36,False
2012-04-20,44,False
2012-04-21,24,False
2012-04-22,19,False
2012-04-23,22,False
2012-04-24,34,False
2012-04-25,38,False
2012-04-26,48,False
2012-04-27,44,False
2012-04-28,20,False
2012-04-29,12,False
2012-04-30,54,False
2012-05-01,35,False
2012-05-02,42,False
2012-05-03,56,False
2012-05-04,41,False
2012-05-05,35,False
2012-05-06,19,False
2012-05-07,41,False
2012-05-08,22,False
2012-05-09,38,False
2012-05-10,23,False
2012-05-11,40,False
2012-05-12,24,False
2012-05-13,32,False
2012-05-14,34,False
2012-05-15,41,False
2012-05-16,41,False
2012-05-17,46,False
2012-05-18,38,False
2012-05-19,32,False
2012-05-20,24,False
2012-05-21,47,False
2012-05-22,54,False
2012-05-23,36,False
2012-05-24,39,False
2012-05-25,41,False
2012-05-26,16,False
2012-05-27,20,False
2012-05-28,27,False
2012-05-29,28,False
2012-05-30,16,False
2012-05-31,35,False
2012-06-01,50,False
2012-06-02,56,False
2012-06-03,16,False
2012-06-04,44,False
