date,Synopsys,isPartial
2013-02-19,91,False
2013-02-20,61,False
2013-02-21,59,False
2013-02-22,61,False
2013-02-23,27,False
2013-02-24,24,False
2013-02-25,54,False
2013-02-26,67,False
2013-02-27,62,False
2013-02-28,55,False
2013-03-01,56,False
2013-03-02,36,False
2013-03-03,27,False
2013-03-04,62,False
2013-03-05,60,False
2013-03-06,60,False
2013-03-07,71,False
2013-03-08,71,False
2013-03-09,39,False
2013-03-10,33,False
2013-03-11,69,False
2013-03-12,68,False
2013-03-13,62,False
2013-03-14,100,False
2013-03-15,59,False
2013-03-16,46,False
2013-03-17,71,False
2013-03-18,68,False
2013-03-19,69,False
2013-03-20,73,False
2013-03-21,60,False
2013-03-22,46,False
2013-03-23,29,False
2013-03-24,34,False
2013-03-25,81,False
2013-03-26,51,False
2013-03-27,44,False
2013-03-28,67,False
2013-03-29,51,False
2013-03-30,18,False
2013-03-31,23,False
2013-04-01,36,False
2013-04-02,73,False
2013-04-03,53,False
2013-04-04,53,False
2013-04-05,63,False
2013-04-06,29,False
2013-04-07,26,False
2013-04-08,62,False
2013-04-09,70,False
2013-04-10,61,False
2013-04-11,62,False
2013-04-12,53,False
2013-04-13,42,False
2013-04-14,27,False
2013-04-15,48,False
2013-04-16,75,False
2013-04-17,80,False
2013-04-18,64,False
2013-04-19,64,False
2013-04-20,42,False
2013-04-21,27,False
2013-04-22,54,False
2013-04-23,54,False
2013-04-24,47,False
2013-04-25,50,False
2013-04-26,45,False
2013-04-27,29,False
2013-04-28,27,False
2013-04-29,50,False
2013-04-30,57,False
2013-05-01,44,False
2013-05-02,54,False
2013-05-03,50,False
2013-05-04,37,False
2013-05-05,30,False
2013-05-06,47,False
2013-05-07,55,False
2013-05-08,53,False
2013-05-09,34,False
2013-05-10,56,False
2013-05-11,29,False
2013-05-12,20,False
2013-05-13,42,False
2013-05-14,40,False
2013-05-15,54,False
2013-05-16,57,False
2013-05-17,58,False
2013-05-18,27,False
2013-05-19,22,False
2013-05-20,59,False
2013-05-21,43,False
2013-05-22,66,False
2013-05-23,59,False
2013-05-24,51,False
2013-05-25,34,False
2013-05-26,15,False
2013-05-27,48,False
2013-05-28,63,False
2013-05-29,63,False
2013-05-30,43,False
2013-05-31,55,False
2013-06-01,19,False
2013-06-02,12,False
2013-06-03,52,False
2013-06-04,60,False
2013-06-05,44,False
2013-06-06,63,False
2013-06-07,36,False
2013-06-08,27,False
2013-06-09,19,False
2013-06-10,26,False
2013-06-11,65,False
2013-06-12,66,False
2013-06-13,46,False
2013-06-14,66,False
2013-06-15,42,False
2013-06-16,35,False
2013-06-17,66,False
2013-06-18,69,False
2013-06-19,75,False
2013-06-20,53,False
2013-06-21,50,False
2013-06-22,35,False
2013-06-23,34,False
2013-06-24,65,False
2013-06-25,68,False
2013-06-26,63,False
2013-06-27,61,False
2013-06-28,70,False
2013-06-29,25,False
2013-06-30,35,False
2013-07-01,75,False
2013-07-02,49,False
2013-07-03,60,False
2013-07-04,46,False
2013-07-05,31,False
2013-07-06,18,False
2013-07-07,36,False
2013-07-08,35,False
2013-07-09,70,False
2013-07-10,60,False
2013-07-11,42,False
2013-07-12,63,False
2013-07-13,36,False
2013-07-14,33,False
2013-07-15,73,False
2013-07-16,80,False
2013-07-17,77,False
2013-07-18,76,False
2013-07-19,65,False
2013-07-20,33,False
2013-07-21,28,False
2013-07-22,74,False
2013-07-23,35,False
2013-07-24,51,False
2013-07-25,76,False
2013-07-26,56,False
2013-07-27,30,False
2013-07-28,18,False
2013-07-29,61,False
2013-07-30,57,False
2013-07-31,58,False
2013-08-01,55,False
2013-08-02,50,False
2013-08-03,18,False
2013-08-04,30,False
2013-08-05,54,False
2013-08-06,79,False
2013-08-07,50,False
2013-08-08,45,False
2013-08-09,37,False
2013-08-10,28,False
2013-08-11,23,False
2013-08-12,53,False
2013-08-13,47,False
2013-08-14,58,False
2013-08-15,52,False
2013-08-16,48,False
2013-08-17,22,False
2013-08-18,44,False
2013-08-19,65,False
2013-08-20,71,False
2013-08-21,43,False
2013-08-22,66,False
2013-08-23,34,False
2013-08-24,32,False
2013-08-25,26,False
2013-08-26,63,False
2013-08-27,83,False
2013-08-28,50,False
2013-08-29,60,False
2013-08-30,73,False
2013-08-31,38,False
2013-09-01,31,False
2013-09-02,54,False
2013-09-03,64,False
2013-09-04,63,False
2013-09-05,72,False
2013-09-06,76,False
2013-09-07,33,False
2013-09-08,37,False
2013-09-09,48,False
2013-09-10,69,False
2013-09-11,50,False
2013-09-12,51,False
2013-09-13,34,False
2013-09-14,30,False
2013-09-15,41,False
2013-09-16,71,False
2013-09-17,57,False
2013-09-18,43,False
2013-09-19,47,False
2013-09-20,31,False
2013-09-21,21,False
2013-09-22,27,False
2013-09-23,39,False
2013-09-24,56,False
2013-09-25,56,False
2013-09-26,65,False
2013-09-27,55,False
2013-09-28,47,False
2013-09-29,41,False
2013-09-30,59,False
2013-10-01,57,False
2013-10-02,45,False
2013-10-03,33,False
2013-10-04,48,False
2013-10-05,32,False
2013-10-06,36,False
2013-10-07,50,False
2013-10-08,59,False
2013-10-09,65,False
2013-10-10,33,False
2013-10-11,47,False
2013-10-12,21,False
2013-10-13,46,False
2013-10-14,59,False
2013-10-15,35,False
2013-10-16,66,False
2013-10-17,71,False
2013-10-18,48,False
2013-10-19,34,False
2013-10-20,23,False
2013-10-21,34,False
2013-10-22,58,False
2013-10-23,74,False
2013-10-24,80,False
2013-10-25,52,False
2013-10-26,25,False
2013-10-27,33,False
2013-10-28,65,False
2013-10-29,70,False
2013-10-30,63,False
2013-10-31,61,False
2013-11-01,48,False
2013-11-02,25,False
2013-11-03,35,False
2013-11-04,56,False
2013-11-05,47,False
2013-11-06,75,False
