date,Synopsys,isPartial
2012-01-26,79,False
2012-01-27,35,False
2012-01-28,36,False
2012-01-29,5,False
2012-01-30,55,False
2012-01-31,60,False
2012-02-01,47,False
2012-02-02,59,False
2012-02-03,57,False
2012-02-04,36,False
2012-02-05,40,False
2012-02-06,51,False
2012-02-07,72,False
2012-02-08,55,False
2012-02-09,76,False
2012-02-10,49,False
2012-02-11,41,False
2012-02-12,30,False
2012-02-13,55,False
2012-02-14,38,False
2012-02-15,34,False
2012-02-16,52,False
2012-02-17,49,False
2012-02-18,41,False
2012-02-19,21,False
2012-02-20,61,False
2012-02-21,57,False
2012-02-22,67,False
2012-02-23,69,False
2012-02-24,57,False
2012-02-25,40,False
2012-02-26,15,False
2012-02-27,41,False
2012-02-28,58,False
2012-02-29,42,False
2012-03-01,66,False
2012-03-02,60,False
2012-03-03,74,False
2012-03-04,5,False
2012-03-05,78,False
2012-03-06,67,False
2012-03-07,75,False
2012-03-08,51,False
2012-03-09,66,False
2012-03-10,40,False
2012-03-11,25,False
2012-03-12,75,False
2012-03-13,50,False
2012-03-14,55,False
2012-03-15,34,False
2012-03-16,49,False
2012-03-17,31,False
2012-03-18,5,False
2012-03-19,75,False
2012-03-20,59,False
2012-03-21,51,False
2012-03-22,34,False
2012-03-23,59,False
2012-03-24,26,False
2012-03-25,26,False
2012-03-26,54,False
2012-03-27,55,False
2012-03-28,77,False
2012-03-29,43,False
2012-03-30,41,False
2012-03-31,41,False
2012-04-01,41,False
2012-04-02,72,False
2012-04-03,51,False
2012-04-04,56,False
2012-04-05,63,False
2012-04-06,34,False
2012-04-07,16,False
2012-04-08,38,False
2012-04-09,71,False
2012-04-10,82,False
2012-04-11,25,False
2012-04-12,42,False
2012-04-13,40,False
2012-04-14,30,False
2012-04-15,35,False
2012-04-16,50,False
2012-04-17,37,False
2012-04-18,46,False
2012-04-19,42,False
2012-04-20,79,False
2012-04-21,25,False
2012-04-22,35,False
2012-04-23,53,False
2012-04-24,62,False
2012-04-25,59,False
2012-04-26,59,False
2012-04-27,49,False
2012-04-28,16,False
2012-04-29,21,False
2012-04-30,57,False
2012-05-01,28,False
2012-05-02,66,False
2012-05-03,68,False
2012-05-04,49,False
2012-05-05,25,False
2012-05-06,25,False
2012-05-07,33,False
2012-05-08,86,False
2012-05-09,62,False
2012-05-10,59,False
2012-05-11,66,False
2012-05-12,52,False
2012-05-13,26,False
2012-05-14,53,False
2012-05-15,37,False
2012-05-16,29,False
2012-05-17,81,False
2012-05-18,40,False
2012-05-19,21,False
2012-05-20,10,False
2012-05-21,41,False
2012-05-22,50,False
2012-05-23,80,False
2012-05-24,42,False
2012-05-25,85,False
2012-05-26,21,False
2012-05-27,21,False
2012-05-28,26,False
2012-05-29,69,False
2012-05-30,62,False
2012-05-31,41,False
2012-06-01,74,False
2012-06-02,16,False
2012-06-03,30,False
2012-06-04,45,False
2012-06-05,61,False
2012-06-06,41,False
2012-06-07,30,False
2012-06-08,48,False
2012-06-09,15,False
2012-06-10,15,False
2012-06-11,44,False
2012-06-12,41,False
2012-06-13,37,False
2012-06-14,42,False
2012-06-15,70,False
2012-06-16,25,False
2012-06-17,21,False
2012-06-18,32,False
2012-06-19,58,False
2012-06-20,42,False
2012-06-21,58,False
2012-06-22,61,False
2012-06-23,21,False
2012-06-24,41,False
2012-06-25,49,False
2012-06-26,49,False
2012-06-27,62,False
2012-06-28,38,False
2012-06-29,40,False
2012-06-30,21,False
2012-07-01,42,False
2012-07-02,45,False
2012-07-03,41,False
2012-07-04,35,False
2012-07-05,65,False
2012-07-06,57,False
2012-07-07,21,False
2012-07-08,15,False
2012-07-09,66,False
2012-07-10,57,False
2012-07-11,63,False
2012-07-12,38,False
2012-07-13,48,False
2012-07-14,5,False
2012-07-15,31,False
