date,Synopsys,isPartial
2015-05-31,21,False
2015-06-01,30,False
2015-06-02,55,False
2015-06-03,33,False
2015-06-04,40,False
2015-06-05,38,False
2015-06-06,19,False
2015-06-07,12,False
2015-06-08,100,False
2015-06-09,53,False
2015-06-10,38,False
2015-06-11,56,False
2015-06-12,32,False
2015-06-13,22,False
2015-06-14,21,False
2015-06-15,40,False
2015-06-16,33,False
2015-06-17,53,False
2015-06-18,46,False
2015-06-19,38,False
2015-06-20,12,False
2015-06-21,15,False
2015-06-22,41,False
2015-06-23,49,False
2015-06-24,51,False
2015-06-25,42,False
2015-06-26,37,False
2015-06-27,12,False
2015-06-28,22,False
2015-06-29,36,False
2015-06-30,56,False
2015-07-01,41,False
2015-07-02,44,False
2015-07-03,22,False
2015-07-04,6,False
2015-07-05,19,False
2015-07-06,63,False
2015-07-07,46,False
2015-07-08,38,False
2015-07-09,50,False
2015-07-10,27,False
2015-07-11,19,False
2015-07-12,18,False
2015-07-13,36,False
2015-07-14,23,False
2015-07-15,49,False
2015-07-16,47,False
2015-07-17,50,False
2015-07-18,20,False
2015-07-19,23,False
2015-07-20,67,False
2015-07-21,49,False
2015-07-22,46,False
2015-07-23,39,False
2015-07-24,35,False
2015-07-25,12,False
2015-07-26,31,False
2015-07-27,25,False
2015-07-28,20,False
2015-07-29,48,False
2015-07-30,41,False
2015-07-31,16,False
2015-08-01,15,False
2015-08-02,18,False
2015-08-03,43,False
2015-08-04,26,False
2015-08-05,28,False
2015-08-06,34,False
2015-08-07,30,False
2015-08-08,28,False
2015-08-09,36,False
2015-08-10,38,False
2015-08-11,20,False
2015-08-12,36,False
2015-08-13,36,False
2015-08-14,21,False
2015-08-15,9,False
2015-08-16,15,False
2015-08-17,23,False
2015-08-18,38,False
