date,Synopsys,isPartial
2016-05-04,52,False
2016-05-05,61,False
2016-05-06,45,False
2016-05-07,30,False
2016-05-08,15,False
2016-05-09,69,False
2016-05-10,63,False
2016-05-11,67,False
2016-05-12,64,False
2016-05-13,18,False
2016-05-14,29,False
2016-05-15,29,False
2016-05-16,43,False
2016-05-17,59,False
2016-05-18,38,False
2016-05-19,60,False
2016-05-20,73,False
2016-05-21,20,False
2016-05-22,40,False
2016-05-23,68,False
2016-05-24,34,False
2016-05-25,47,False
2016-05-26,86,False
2016-05-27,41,False
2016-05-28,20,False
2016-05-29,0,False
2016-05-30,70,False
2016-05-31,38,False
2016-06-01,60,False
2016-06-02,88,False
2016-06-03,54,False
2016-06-04,36,False
2016-06-05,45,False
2016-06-06,51,False
2016-06-07,96,False
2016-06-08,44,False
2016-06-09,52,False
2016-06-10,45,False
2016-06-11,15,False
2016-06-12,20,False
2016-06-13,55,False
2016-06-14,72,False
2016-06-15,73,False
2016-06-16,56,False
2016-06-17,77,False
2016-06-18,26,False
2016-06-19,5,False
2016-06-20,61,False
2016-06-21,34,False
2016-06-22,65,False
2016-06-23,40,False
2016-06-24,82,False
2016-06-25,46,False
2016-06-26,36,False
2016-06-27,64,False
2016-06-28,48,False
2016-06-29,44,False
2016-06-30,31,False
2016-07-01,28,False
2016-07-02,36,False
2016-07-03,5,False
2016-07-04,23,False
2016-07-05,60,False
2016-07-06,61,False
2016-07-07,80,False
2016-07-08,53,False
2016-07-09,16,False
2016-07-10,63,False
2016-07-11,41,False
2016-07-12,50,False
2016-07-13,60,False
2016-07-14,31,False
2016-07-15,80,False
2016-07-16,5,False
2016-07-17,48,False
2016-07-18,69,False
2016-07-19,60,False
2016-07-20,69,False
2016-07-21,79,False
2016-07-22,61,False
2016-07-23,48,False
2016-07-24,32,False
2016-07-25,32,False
2016-07-26,59,False
2016-07-27,50,False
2016-07-28,60,False
2016-07-29,63,False
2016-07-30,16,False
2016-07-31,16,False
2016-08-01,41,False
2016-08-02,45,False
2016-08-03,69,False
2016-08-04,55,False
2016-08-05,69,False
2016-08-06,22,False
2016-08-07,11,False
2016-08-08,56,False
2016-08-09,37,False
2016-08-10,72,False
2016-08-11,57,False
2016-08-12,40,False
2016-08-13,22,False
2016-08-14,22,False
2016-08-15,35,False
2016-08-16,58,False
2016-08-17,63,False
2016-08-18,68,False
2016-08-19,55,False
2016-08-20,33,False
2016-08-21,17,False
2016-08-22,42,False
2016-08-23,57,False
2016-08-24,51,False
2016-08-25,64,False
2016-08-26,33,False
2016-08-27,16,False
2016-08-28,10,False
2016-08-29,58,False
2016-08-30,81,False
2016-08-31,67,False
2016-09-01,68,False
2016-09-02,46,False
2016-09-03,26,False
2016-09-04,21,False
2016-09-05,36,False
2016-09-06,66,False
2016-09-07,54,False
2016-09-08,81,False
2016-09-09,61,False
2016-09-10,47,False
2016-09-11,36,False
2016-09-12,50,False
2016-09-13,71,False
2016-09-14,97,False
2016-09-15,59,False
2016-09-16,50,False
2016-09-17,15,False
2016-09-18,35,False
2016-09-19,70,False
2016-09-20,91,False
2016-09-21,57,False
2016-09-22,45,False
2016-09-23,41,False
2016-09-24,10,False
2016-09-25,30,False
2016-09-26,65,False
2016-09-27,100,False
2016-09-28,57,False
2016-09-29,61,False
2016-09-30,50,False
2016-10-01,30,False
2016-10-02,29,False
2016-10-03,52,False
2016-10-04,56,False
2016-10-05,69,False
2016-10-06,52,False
2016-10-07,73,False
2016-10-08,35,False
2016-10-09,10,False
2016-10-10,35,False
2016-10-11,39,False
2016-10-12,58,False
2016-10-13,53,False
2016-10-14,50,False
2016-10-15,35,False
2016-10-16,30,False
2016-10-17,64,False
2016-10-18,81,False
2016-10-19,78,False
2016-10-20,52,False
2016-10-21,36,False
2016-10-22,15,False
2016-10-23,30,False
2016-10-24,64,False
2016-10-25,68,False
2016-10-26,56,False
2016-10-27,70,False
2016-10-28,68,False
2016-10-29,35,False
2016-10-30,25,False
2016-10-31,48,False
2016-11-01,72,False
2016-11-02,57,False
2016-11-03,65,False
2016-11-04,71,False
2016-11-05,35,False
2016-11-06,15,False
2016-11-07,69,False
2016-11-08,84,False
2016-11-09,47,False
2016-11-10,52,False
2016-11-11,50,False
2016-11-12,10,False
2016-11-13,10,False
2016-11-14,60,False
2016-11-15,90,False
2016-11-16,82,False
2016-11-17,91,False
2016-11-18,63,False
2016-11-19,29,False
2016-11-20,24,False
2016-11-21,70,False
2016-11-22,73,False
2016-11-23,69,False
2016-11-24,44,False
2016-11-25,31,False
2016-11-26,19,False
2016-11-27,19,False
2016-11-28,49,False
2016-11-29,77,False
2016-11-30,54,False
2016-12-01,67,False
2016-12-02,48,False
2016-12-03,52,False
2016-12-04,32,False
2016-12-05,68,False
2016-12-06,84,False
2016-12-07,78,False
2016-12-08,71,False
2016-12-09,70,False
2016-12-10,10,False
2016-12-11,14,False
2016-12-12,53,False
2016-12-13,53,False
2016-12-14,70,False
2016-12-15,63,False
2016-12-16,40,False
2016-12-17,30,False
2016-12-18,24,False
2016-12-19,47,False
2016-12-20,34,False
2016-12-21,31,False
2016-12-22,45,False
2016-12-23,28,False
2016-12-24,37,False
2016-12-25,43,False
2016-12-26,37,False
2016-12-27,13,False
2016-12-28,49,False
2016-12-29,36,False
2016-12-30,19,False
2016-12-31,16,False
2017-01-01,5,False
2017-01-02,35,False
2017-01-03,42,False
2017-01-04,62,False
2017-01-05,85,False
2017-01-06,22,False
2017-01-07,37,False
2017-01-08,28,False
2017-01-09,65,False
2017-01-10,56,False
2017-01-11,44,False
2017-01-12,70,False
2017-01-13,45,False
2017-01-14,56,False
2017-01-15,40,False
2017-01-16,32,False
2017-01-17,91,False
2017-01-18,52,False
2017-01-19,64,False
