date,Synopsys,isPartial
2011-01-01,27,False
2011-01-02,0,False
2011-01-03,38,False
2011-01-04,69,False
2011-01-05,60,False
2011-01-06,33,False
2011-01-07,47,False
2011-01-08,28,False
2011-01-09,17,False
2011-01-10,40,False
2011-01-11,31,False
2011-01-12,53,False
2011-01-13,50,False
2011-01-14,32,False
2011-01-15,50,False
2011-01-16,55,False
2011-01-17,48,False
2011-01-18,44,False
2011-01-19,61,False
2011-01-20,93,False
2011-01-21,50,False
2011-01-22,33,False
2011-01-23,22,False
2011-01-24,30,False
2011-01-25,57,False
2011-01-26,18,False
2011-01-27,49,False
2011-01-28,46,False
2011-01-29,53,False
2011-01-30,46,False
2011-01-31,61,False
2011-02-01,37,False
2011-02-02,55,False
2011-02-03,55,False
2011-02-04,44,False
2011-02-05,37,False
2011-02-06,21,False
2011-02-07,17,False
2011-02-08,30,False
2011-02-09,38,False
2011-02-10,52,False
2011-02-11,27,False
2011-02-12,21,False
2011-02-13,26,False
2011-02-14,60,False
2011-02-15,50,False
2011-02-16,51,False
2011-02-17,52,False
2011-02-18,63,False
2011-02-19,42,False
2011-02-20,16,False
2011-02-21,60,False
2011-02-22,47,False
2011-02-23,64,False
2011-02-24,48,False
2011-02-25,54,False
2011-02-26,16,False
2011-02-27,41,False
2011-02-28,72,False
2011-03-01,47,False
2011-03-02,47,False
2011-03-03,48,False
2011-03-04,36,False
2011-03-05,49,False
2011-03-06,27,False
2011-03-07,61,False
2011-03-08,74,False
2011-03-09,65,False
2011-03-10,68,False
2011-03-11,43,False
2011-03-12,38,False
2011-03-13,21,False
2011-03-14,63,False
2011-03-15,47,False
2011-03-16,71,False
2011-03-17,60,False
2011-03-18,58,False
2011-03-19,37,False
2011-03-20,36,False
2011-03-21,46,False
2011-03-22,46,False
2011-03-23,68,False
2011-03-24,26,False
2011-03-25,27,False
2011-03-26,5,False
2011-03-27,32,False
2011-03-28,50,False
2011-03-29,100,False
2011-03-30,59,False
2011-03-31,51,False
2011-04-01,59,False
2011-04-02,22,False
2011-04-03,31,False
2011-04-04,38,False
2011-04-05,62,False
2011-04-06,30,False
2011-04-07,47,False
2011-04-08,32,False
2011-04-09,11,False
2011-04-10,16,False
2011-04-11,54,False
2011-04-12,42,False
2011-04-13,51,False
2011-04-14,13,False
2011-04-15,32,False
2011-04-16,27,False
2011-04-17,38,False
2011-04-18,47,False
2011-04-19,52,False
2011-04-20,53,False
2011-04-21,85,False
2011-04-22,31,False
2011-04-23,23,False
2011-04-24,30,False
2011-04-25,79,False
2011-04-26,29,False
2011-04-27,55,False
2011-04-28,34,False
2011-04-29,36,False
2011-04-30,16,False
2011-05-01,27,False
2011-05-02,64,False
2011-05-03,29,False
2011-05-04,47,False
2011-05-05,22,False
2011-05-06,36,False
2011-05-07,5,False
2011-05-08,33,False
2011-05-09,38,False
2011-05-10,33,False
2011-05-11,80,False
2011-05-12,67,False
2011-05-13,62,False
2011-05-14,32,False
2011-05-15,31,False
2011-05-16,37,False
2011-05-17,46,False
