date,Synopsys,isPartial
2013-11-06,87,False
2013-11-07,46,False
2013-11-08,59,False
2013-11-09,46,False
2013-11-10,48,False
2013-11-11,38,False
2013-11-12,56,False
2013-11-13,73,False
2013-11-14,53,False
2013-11-15,37,False
2013-11-16,13,False
2013-11-17,24,False
2013-11-18,44,False
2013-11-19,79,False
2013-11-20,62,False
2013-11-21,49,False
2013-11-22,36,False
2013-11-23,28,False
2013-11-24,43,False
2013-11-25,51,False
2013-11-26,27,False
2013-11-27,80,False
2013-11-28,37,False
2013-11-29,45,False
2013-11-30,21,False
2013-12-01,8,False
2013-12-02,34,False
2013-12-03,51,False
2013-12-04,45,False
2013-12-05,59,False
2013-12-06,69,False
2013-12-07,33,False
2013-12-08,37,False
2013-12-09,27,False
2013-12-10,72,False
2013-12-11,74,False
2013-12-12,35,False
2013-12-13,48,False
2013-12-14,25,False
2013-12-15,25,False
2013-12-16,45,False
2013-12-17,53,False
2013-12-18,39,False
2013-12-19,33,False
2013-12-20,50,False
2013-12-21,34,False
2013-12-22,30,False
2013-12-23,34,False
2013-12-24,38,False
2013-12-25,23,False
2013-12-26,40,False
2013-12-27,39,False
2013-12-28,30,False
2013-12-29,13,False
2013-12-30,49,False
2013-12-31,17,False
2014-01-01,40,False
2014-01-02,29,False
2014-01-03,47,False
2014-01-04,20,False
2014-01-05,28,False
2014-01-06,49,False
2014-01-07,54,False
2014-01-08,82,False
2014-01-09,61,False
2014-01-10,49,False
2014-01-11,16,False
2014-01-12,16,False
2014-01-13,30,False
2014-01-14,40,False
2014-01-15,66,False
2014-01-16,54,False
2014-01-17,63,False
2014-01-18,23,False
2014-01-19,19,False
2014-01-20,46,False
2014-01-21,63,False
2014-01-22,53,False
2014-01-23,71,False
2014-01-24,62,False
2014-01-25,31,False
2014-01-26,19,False
2014-01-27,46,False
2014-01-28,61,False
2014-01-29,82,False
2014-01-30,44,False
2014-01-31,63,False
2014-02-01,35,False
2014-02-02,30,False
2014-02-03,33,False
2014-02-04,35,False
2014-02-05,80,False
2014-02-06,50,False
2014-02-07,49,False
2014-02-08,8,False
2014-02-09,26,False
2014-02-10,68,False
2014-02-11,58,False
2014-02-12,55,False
2014-02-13,57,False
2014-02-14,49,False
2014-02-15,23,False
2014-02-16,27,False
2014-02-17,39,False
2014-02-18,52,False
2014-02-19,63,False
2014-02-20,100,False
2014-02-21,75,False
