date,Synopsys,isPartial
2015-08-18,78,False
2015-08-19,91,False
2015-08-20,79,False
2015-08-21,45,False
2015-08-22,61,False
2015-08-23,23,False
2015-08-24,53,False
2015-08-25,100,False
2015-08-26,82,False
2015-08-27,55,False
2015-08-28,53,False
2015-08-29,23,False
2015-08-30,14,False
2015-08-31,80,False
2015-09-01,76,False
2015-09-02,42,False
2015-09-03,35,False
2015-09-04,92,False
2015-09-05,18,False
2015-09-06,37,False
2015-09-07,60,False
2015-09-08,61,False
2015-09-09,65,False
2015-09-10,77,False
2015-09-11,75,False
2015-09-12,40,False
2015-09-13,22,False
2015-09-14,72,False
2015-09-15,67,False
2015-09-16,87,False
2015-09-17,68,False
2015-09-18,47,False
2015-09-19,49,False
2015-09-20,22,False
2015-09-21,52,False
2015-09-22,45,False
2015-09-23,42,False
2015-09-24,51,False
2015-09-25,72,False
2015-09-26,36,False
2015-09-27,35,False
2015-09-28,66,False
2015-09-29,67,False
2015-09-30,68,False
2015-10-01,49,False
2015-10-02,55,False
2015-10-03,40,False
2015-10-04,22,False
2015-10-05,82,False
2015-10-06,74,False
2015-10-07,48,False
2015-10-08,75,False
2015-10-09,39,False
2015-10-10,31,False
2015-10-11,48,False
2015-10-12,45,False
2015-10-13,66,False
2015-10-14,60,False
2015-10-15,41,False
2015-10-16,31,False
2015-10-17,39,False
2015-10-18,30,False
2015-10-19,63,False
2015-10-20,62,False
2015-10-21,44,False
2015-10-22,52,False
2015-10-23,43,False
2015-10-24,35,False
2015-10-25,51,False
2015-10-26,77,False
2015-10-27,63,False
2015-10-28,62,False
2015-10-29,75,False
2015-10-30,71,False
2015-10-31,40,False
2015-11-01,57,False
2015-11-02,29,False
2015-11-03,54,False
2015-11-04,51,False
2015-11-05,52,False
2015-11-06,81,False
2015-11-07,17,False
2015-11-08,29,False
2015-11-09,54,False
2015-11-10,40,False
2015-11-11,38,False
2015-11-12,57,False
2015-11-13,39,False
2015-11-14,43,False
2015-11-15,21,False
2015-11-16,58,False
2015-11-17,73,False
2015-11-18,52,False
2015-11-19,79,False
2015-11-20,53,False
2015-11-21,17,False
2015-11-22,38,False
2015-11-23,84,False
2015-11-24,58,False
2015-11-25,40,False
2015-11-26,42,False
2015-11-27,35,False
2015-11-28,26,False
2015-11-29,29,False
2015-11-30,36,False
2015-12-01,54,False
2015-12-02,91,False
2015-12-03,55,False
2015-12-04,58,False
2015-12-05,31,False
2015-12-06,21,False
2015-12-07,41,False
2015-12-08,56,False
2015-12-09,59,False
2015-12-10,70,False
2015-12-11,65,False
2015-12-12,26,False
2015-12-13,13,False
2015-12-14,65,False
2015-12-15,80,False
2015-12-16,58,False
2015-12-17,39,False
2015-12-18,29,False
2015-12-19,32,False
2015-12-20,31,False
2015-12-21,54,False
2015-12-22,24,False
2015-12-23,33,False
2015-12-24,28,False
2015-12-25,25,False
2015-12-26,9,False
2015-12-27,32,False
2015-12-28,40,False
2015-12-29,47,False
2015-12-30,58,False
2015-12-31,44,False
2016-01-01,5,False
2016-01-02,23,False
2016-01-03,27,False
2016-01-04,43,False
2016-01-05,56,False
2016-01-06,56,False
2016-01-07,48,False
2016-01-08,32,False
2016-01-09,31,False
2016-01-10,9,False
2016-01-11,34,False
2016-01-12,69,False
2016-01-13,62,False
2016-01-14,27,False
2016-01-15,68,False
2016-01-16,31,False
2016-01-17,22,False
2016-01-18,39,False
2016-01-19,54,False
2016-01-20,55,False
2016-01-21,51,False
2016-01-22,85,False
2016-01-23,31,False
2016-01-24,22,False
2016-01-25,38,False
2016-01-26,50,False
2016-01-27,58,False
2016-01-28,51,False
2016-01-29,57,False
2016-01-30,27,False
2016-01-31,22,False
2016-02-01,53,False
2016-02-02,61,False
2016-02-03,74,False
2016-02-04,59,False
2016-02-05,41,False
2016-02-06,50,False
2016-02-07,27,False
2016-02-08,84,False
2016-02-09,43,False
2016-02-10,47,False
2016-02-11,74,False
2016-02-12,40,False
2016-02-13,40,False
2016-02-14,22,False
2016-02-15,73,False
2016-02-16,72,False
2016-02-17,80,False
2016-02-18,58,False
2016-02-19,51,False
2016-02-20,35,False
2016-02-21,26,False
2016-02-22,60,False
2016-02-23,57,False
2016-02-24,49,False
2016-02-25,50,False
2016-02-26,36,False
2016-02-27,26,False
2016-02-28,30,False
2016-02-29,41,False
2016-03-01,72,False
2016-03-02,45,False
2016-03-03,61,False
2016-03-04,24,False
2016-03-05,9,False
2016-03-06,34,False
2016-03-07,35,False
2016-03-08,57,False
2016-03-09,49,False
2016-03-10,58,False
2016-03-11,48,False
2016-03-12,35,False
2016-03-13,35,False
2016-03-14,88,False
2016-03-15,76,False
2016-03-16,53,False
2016-03-17,58,False
2016-03-18,65,False
2016-03-19,62,False
2016-03-20,26,False
2016-03-21,39,False
2016-03-22,69,False
2016-03-23,67,False
2016-03-24,45,False
2016-03-25,47,False
2016-03-26,60,False
2016-03-27,23,False
2016-03-28,57,False
2016-03-29,46,False
2016-03-30,55,False
2016-03-31,74,False
2016-04-01,36,False
2016-04-02,13,False
2016-04-03,22,False
2016-04-04,92,False
2016-04-05,61,False
2016-04-06,38,False
2016-04-07,86,False
2016-04-08,61,False
2016-04-09,50,False
2016-04-10,18,False
2016-04-11,72,False
2016-04-12,99,False
2016-04-13,93,False
2016-04-14,27,False
2016-04-15,32,False
2016-04-16,23,False
2016-04-17,9,False
2016-04-18,58,False
2016-04-19,73,False
2016-04-20,77,False
2016-04-21,64,False
2016-04-22,40,False
2016-04-23,13,False
2016-04-24,22,False
2016-04-25,91,False
2016-04-26,68,False
2016-04-27,73,False
2016-04-28,51,False
2016-04-29,61,False
2016-04-30,14,False
2016-05-01,22,False
2016-05-02,71,False
2016-05-03,69,False
2016-05-04,66,False
