date,Synopsys,isPartial
2014-03-16,22,False
2014-03-17,36,False
2014-03-18,50,False
2014-03-19,64,False
2014-03-20,49,False
2014-03-21,69,False
2014-03-22,31,False
2014-03-23,50,False
2014-03-24,73,False
2014-03-25,55,False
2014-03-26,60,False
2014-03-27,63,False
2014-03-28,60,False
2014-03-29,26,False
2014-03-30,32,False
2014-03-31,48,False
2014-04-01,51,False
2014-04-02,57,False
2014-04-03,72,False
2014-04-04,31,False
2014-04-05,31,False
2014-04-06,42,False
2014-04-07,51,False
2014-04-08,61,False
2014-04-09,55,False
2014-04-10,62,False
2014-04-11,39,False
2014-04-12,30,False
2014-04-13,31,False
2014-04-14,58,False
2014-04-15,43,False
2014-04-16,41,False
2014-04-17,47,False
2014-04-18,56,False
2014-04-19,32,False
2014-04-20,24,False
2014-04-21,57,False
2014-04-22,73,False
2014-04-23,61,False
2014-04-24,77,False
2014-04-25,85,False
2014-04-26,31,False
2014-04-27,38,False
2014-04-28,69,False
2014-04-29,56,False
2014-04-30,55,False
2014-05-01,38,False
2014-05-02,54,False
2014-05-03,23,False
2014-05-04,28,False
2014-05-05,40,False
2014-05-06,67,False
2014-05-07,49,False
2014-05-08,63,False
2014-05-09,48,False
2014-05-10,33,False
2014-05-11,32,False
2014-05-12,41,False
2014-05-13,62,False
2014-05-14,40,False
2014-05-15,56,False
2014-05-16,56,False
2014-05-17,29,False
2014-05-18,21,False
2014-05-19,58,False
2014-05-20,55,False
2014-05-21,55,False
2014-05-22,84,False
2014-05-23,54,False
2014-05-24,9,False
2014-05-25,26,False
2014-05-26,31,False
2014-05-27,47,False
2014-05-28,56,False
2014-05-29,68,False
2014-05-30,50,False
2014-05-31,19,False
2014-06-01,21,False
2014-06-02,48,False
2014-06-03,66,False
2014-06-04,60,False
2014-06-05,56,False
2014-06-06,47,False
2014-06-07,26,False
2014-06-08,41,False
2014-06-09,41,False
2014-06-10,41,False
2014-06-11,67,False
2014-06-12,50,False
2014-06-13,40,False
2014-06-14,23,False
2014-06-15,25,False
2014-06-16,59,False
2014-06-17,63,False
2014-06-18,60,False
2014-06-19,45,False
2014-06-20,51,False
2014-06-21,36,False
2014-06-22,31,False
2014-06-23,57,False
2014-06-24,63,False
2014-06-25,56,False
2014-06-26,76,False
2014-06-27,37,False
2014-06-28,31,False
2014-06-29,16,False
2014-06-30,68,False
2014-07-01,58,False
2014-07-02,61,False
2014-07-03,50,False
2014-07-04,45,False
2014-07-05,26,False
2014-07-06,21,False
2014-07-07,70,False
2014-07-08,52,False
2014-07-09,55,False
2014-07-10,59,False
2014-07-11,51,False
2014-07-12,24,False
2014-07-13,23,False
2014-07-14,61,False
2014-07-15,64,False
2014-07-16,62,False
2014-07-17,73,False
2014-07-18,47,False
2014-07-19,31,False
2014-07-20,33,False
2014-07-21,52,False
2014-07-22,54,False
2014-07-23,40,False
2014-07-24,46,False
2014-07-25,50,False
2014-07-26,19,False
2014-07-27,44,False
2014-07-28,57,False
2014-07-29,50,False
2014-07-30,59,False
2014-07-31,62,False
2014-08-01,54,False
2014-08-02,38,False
2014-08-03,36,False
2014-08-04,57,False
2014-08-05,54,False
2014-08-06,59,False
2014-08-07,53,False
2014-08-08,43,False
2014-08-09,36,False
2014-08-10,26,False
2014-08-11,48,False
2014-08-12,40,False
2014-08-13,48,False
2014-08-14,37,False
2014-08-15,36,False
2014-08-16,35,False
2014-08-17,37,False
2014-08-18,41,False
2014-08-19,61,False
2014-08-20,70,False
2014-08-21,54,False
2014-08-22,58,False
2014-08-23,39,False
2014-08-24,39,False
2014-08-25,51,False
2014-08-26,67,False
2014-08-27,60,False
2014-08-28,61,False
2014-08-29,42,False
2014-08-30,25,False
2014-08-31,18,False
2014-09-01,53,False
2014-09-02,70,False
2014-09-03,70,False
2014-09-04,74,False
2014-09-05,44,False
2014-09-06,20,False
2014-09-07,39,False
2014-09-08,42,False
2014-09-09,41,False
2014-09-10,60,False
2014-09-11,70,False
2014-09-12,42,False
2014-09-13,22,False
2014-09-14,35,False
2014-09-15,48,False
2014-09-16,100,False
2014-09-17,55,False
2014-09-18,89,False
2014-09-19,71,False
2014-09-20,26,False
2014-09-21,36,False
2014-09-22,65,False
2014-09-23,65,False
2014-09-24,55,False
2014-09-25,79,False
2014-09-26,54,False
2014-09-27,35,False
2014-09-28,30,False
2014-09-29,65,False
2014-09-30,47,False
2014-10-01,60,False
2014-10-02,57,False
2014-10-03,41,False
2014-10-04,22,False
2014-10-05,26,False
2014-10-06,56,False
2014-10-07,54,False
2014-10-08,49,False
2014-10-09,51,False
2014-10-10,53,False
2014-10-11,37,False
2014-10-12,26,False
2014-10-13,58,False
2014-10-14,57,False
2014-10-15,66,False
2014-10-16,45,False
2014-10-17,47,False
2014-10-18,24,False
2014-10-19,13,False
2014-10-20,50,False
