date,Seagate,isPartial
2013-06-29,65,False
2013-06-30,61,False
2013-07-01,68,False
2013-07-02,73,False
2013-07-03,74,False
2013-07-04,61,False
2013-07-05,66,False
2013-07-06,71,False
2013-07-07,56,False
2013-07-08,66,False
2013-07-09,67,False
2013-07-10,72,False
2013-07-11,62,False
2013-07-12,63,False
2013-07-13,60,False
2013-07-14,63,False
2013-07-15,69,False
2013-07-16,76,False
2013-07-17,66,False
2013-07-18,68,False
2013-07-19,68,False
2013-07-20,63,False
2013-07-21,54,False
2013-07-22,68,False
2013-07-23,71,False
2013-07-24,68,False
2013-07-25,70,False
2013-07-26,68,False
2013-07-27,71,False
2013-07-28,62,False
2013-07-29,68,False
2013-07-30,72,False
2013-07-31,68,False
2013-08-01,69,False
2013-08-02,67,False
2013-08-03,67,False
2013-08-04,61,False
2013-08-05,70,False
2013-08-06,71,False
2013-08-07,81,False
2013-08-08,70,False
2013-08-09,61,False
2013-08-10,65,False
2013-08-11,58,False
2013-08-12,77,False
2013-08-13,74,False
2013-08-14,70,False
2013-08-15,70,False
2013-08-16,69,False
2013-08-17,63,False
2013-08-18,64,False
2013-08-19,68,False
2013-08-20,69,False
2013-08-21,68,False
2013-08-22,70,False
2013-08-23,70,False
2013-08-24,67,False
2013-08-25,66,False
2013-08-26,71,False
2013-08-27,71,False
2013-08-28,70,False
2013-08-29,68,False
2013-08-30,65,False
2013-08-31,71,False
2013-09-01,59,False
2013-09-02,71,False
2013-09-03,68,False
2013-09-04,76,False
2013-09-05,66,False
2013-09-06,68,False
2013-09-07,65,False
2013-09-08,57,False
2013-09-09,75,False
2013-09-10,66,False
2013-09-11,73,False
2013-09-12,67,False
2013-09-13,66,False
2013-09-14,67,False
2013-09-15,55,False
2013-09-16,66,False
2013-09-17,62,False
2013-09-18,69,False
2013-09-19,64,False
2013-09-20,70,False
2013-09-21,66,False
2013-09-22,55,False
2013-09-23,64,False
2013-09-24,68,False
2013-09-25,64,False
2013-09-26,66,False
2013-09-27,68,False
2013-09-28,67,False
2013-09-29,62,False
2013-09-30,70,False
2013-10-01,69,False
2013-10-02,70,False
2013-10-03,68,False
2013-10-04,70,False
2013-10-05,63,False
2013-10-06,63,False
2013-10-07,71,False
2013-10-08,72,False
2013-10-09,71,False
2013-10-10,68,False
2013-10-11,66,False
2013-10-12,64,False
2013-10-13,64,False
2013-10-14,72,False
2013-10-15,68,False
2013-10-16,67,False
2013-10-17,76,False
2013-10-18,67,False
2013-10-19,61,False
2013-10-20,60,False
2013-10-21,71,False
2013-10-22,69,False
2013-10-23,74,False
2013-10-24,74,False
2013-10-25,77,False
2013-10-26,63,False
2013-10-27,58,False
2013-10-28,72,False
2013-10-29,78,False
2013-10-30,77,False
2013-10-31,69,False
2013-11-01,73,False
2013-11-02,62,False
2013-11-03,60,False
2013-11-04,72,False
2013-11-05,71,False
2013-11-06,72,False
2013-11-07,74,False
2013-11-08,71,False
2013-11-09,75,False
2013-11-10,66,False
2013-11-11,70,False
2013-11-12,73,False
2013-11-13,76,False
2013-11-14,75,False
2013-11-15,71,False
2013-11-16,71,False
2013-11-17,63,False
2013-11-18,82,False
2013-11-19,74,False
2013-11-20,76,False
2013-11-21,75,False
2013-11-22,71,False
2013-11-23,68,False
2013-11-24,70,False
2013-11-25,76,False
2013-11-26,75,False
2013-11-27,76,False
2013-11-28,84,False
2013-11-29,100,False
2013-11-30,89,False
2013-12-01,71,False
2013-12-02,83,False
2013-12-03,77,False
2013-12-04,74,False
2013-12-05,75,False
2013-12-06,70,False
2013-12-07,77,False
2013-12-08,67,False
2013-12-09,76,False
2013-12-10,77,False
2013-12-11,74,False
2013-12-12,72,False
2013-12-13,73,False
2013-12-14,72,False
2013-12-15,71,False
2013-12-16,80,False
2013-12-17,73,False
2013-12-18,78,False
2013-12-19,76,False
2013-12-20,70,False
2013-12-21,72,False
2013-12-22,66,False
2013-12-23,78,False
2013-12-24,73,False
2013-12-25,85,False
2013-12-26,89,False
2013-12-27,94,False
2013-12-28,83,False
2013-12-29,75,False
2013-12-30,83,False
