date,Seagate,isPartial
2015-04-10,71,False
2015-04-11,64,False
2015-04-12,51,False
2015-04-13,63,False
2015-04-14,69,False
2015-04-15,69,False
2015-04-16,70,False
2015-04-17,63,False
2015-04-18,59,False
2015-04-19,65,False
2015-04-20,63,False
2015-04-21,72,False
2015-04-22,67,False
2015-04-23,70,False
2015-04-24,70,False
2015-04-25,64,False
2015-04-26,59,False
2015-04-27,62,False
2015-04-28,65,False
2015-04-29,69,False
2015-04-30,62,False
2015-05-01,64,False
2015-05-02,56,False
2015-05-03,51,False
2015-05-04,62,False
2015-05-05,58,False
2015-05-06,70,False
2015-05-07,65,False
2015-05-08,60,False
2015-05-09,58,False
2015-05-10,49,False
2015-05-11,61,False
2015-05-12,67,False
2015-05-13,70,False
2015-05-14,63,False
2015-05-15,63,False
2015-05-16,51,False
2015-05-17,57,False
2015-05-18,64,False
2015-05-19,52,False
2015-05-20,61,False
2015-05-21,56,False
2015-05-22,67,False
2015-05-23,65,False
2015-05-24,56,False
2015-05-25,68,False
2015-05-26,62,False
2015-05-27,64,False
2015-05-28,67,False
2015-05-29,61,False
2015-05-30,62,False
2015-05-31,57,False
2015-06-01,72,False
2015-06-02,67,False
2015-06-03,66,False
2015-06-04,61,False
2015-06-05,63,False
2015-06-06,60,False
2015-06-07,56,False
2015-06-08,64,False
2015-06-09,66,False
2015-06-10,61,False
2015-06-11,67,False
2015-06-12,57,False
2015-06-13,65,False
2015-06-14,59,False
2015-06-15,65,False
2015-06-16,64,False
2015-06-17,65,False
2015-06-18,65,False
2015-06-19,61,False
2015-06-20,57,False
2015-06-21,57,False
2015-06-22,71,False
2015-06-23,70,False
2015-06-24,73,False
2015-06-25,64,False
2015-06-26,66,False
2015-06-27,63,False
2015-06-28,59,False
2015-06-29,66,False
2015-06-30,66,False
2015-07-01,67,False
2015-07-02,65,False
2015-07-03,65,False
2015-07-04,49,False
2015-07-05,54,False
2015-07-06,63,False
2015-07-07,67,False
2015-07-08,66,False
2015-07-09,60,False
2015-07-10,66,False
2015-07-11,56,False
2015-07-12,62,False
2015-07-13,62,False
2015-07-14,74,False
2015-07-15,76,False
2015-07-16,67,False
2015-07-17,61,False
2015-07-18,62,False
2015-07-19,62,False
2015-07-20,75,False
2015-07-21,65,False
2015-07-22,67,False
2015-07-23,66,False
2015-07-24,69,False
2015-07-25,59,False
2015-07-26,65,False
2015-07-27,69,False
2015-07-28,65,False
2015-07-29,64,False
2015-07-30,71,False
2015-07-31,67,False
2015-08-01,67,False
2015-08-02,56,False
2015-08-03,66,False
2015-08-04,68,False
2015-08-05,71,False
2015-08-06,74,False
2015-08-07,68,False
2015-08-08,70,False
2015-08-09,66,False
2015-08-10,76,False
2015-08-11,76,False
2015-08-12,73,False
2015-08-13,69,False
2015-08-14,68,False
2015-08-15,68,False
2015-08-16,68,False
2015-08-17,71,False
2015-08-18,76,False
2015-08-19,69,False
2015-08-20,67,False
2015-08-21,71,False
2015-08-22,63,False
2015-08-23,65,False
2015-08-24,71,False
2015-08-25,69,False
2015-08-26,69,False
2015-08-27,66,False
2015-08-28,64,False
2015-08-29,55,False
2015-08-30,66,False
2015-08-31,72,False
2015-09-01,69,False
2015-09-02,65,False
2015-09-03,62,False
2015-09-04,62,False
2015-09-05,62,False
2015-09-06,69,False
2015-09-07,66,False
2015-09-08,68,False
2015-09-09,67,False
2015-09-10,63,False
2015-09-11,68,False
2015-09-12,56,False
2015-09-13,57,False
2015-09-14,70,False
2015-09-15,60,False
2015-09-16,57,False
2015-09-17,63,False
2015-09-18,62,False
2015-09-19,59,False
2015-09-20,52,False
2015-09-21,64,False
2015-09-22,64,False
2015-09-23,67,False
2015-09-24,63,False
2015-09-25,59,False
2015-09-26,48,False
2015-09-27,51,False
2015-09-28,58,False
2015-09-29,66,False
2015-09-30,63,False
2015-10-01,71,False
2015-10-02,67,False
2015-10-03,62,False
2015-10-04,52,False
2015-10-05,63,False
2015-10-06,65,False
2015-10-07,65,False
2015-10-08,61,False
2015-10-09,59,False
2015-10-10,67,False
2015-10-11,58,False
2015-10-12,63,False
2015-10-13,64,False
2015-10-14,62,False
2015-10-15,73,False
2015-10-16,67,False
2015-10-17,57,False
2015-10-18,60,False
2015-10-19,64,False
2015-10-20,64,False
2015-10-21,65,False
2015-10-22,62,False
2015-10-23,66,False
2015-10-24,57,False
2015-10-25,53,False
2015-10-26,69,False
2015-10-27,70,False
2015-10-28,67,False
2015-10-29,68,False
2015-10-30,64,False
2015-10-31,61,False
2015-11-01,55,False
2015-11-02,65,False
2015-11-03,72,False
2015-11-04,60,False
2015-11-05,64,False
2015-11-06,64,False
2015-11-07,66,False
2015-11-08,49,False
2015-11-09,67,False
2015-11-10,60,False
2015-11-11,61,False
2015-11-12,67,False
2015-11-13,66,False
2015-11-14,51,False
2015-11-15,59,False
2015-11-16,62,False
2015-11-17,68,False
2015-11-18,66,False
2015-11-19,56,False
2015-11-20,62,False
2015-11-21,61,False
2015-11-22,64,False
2015-11-23,62,False
2015-11-24,68,False
2015-11-25,71,False
2015-11-26,74,False
2015-11-27,100,False
2015-11-28,75,False
2015-11-29,67,False
2015-11-30,88,False
2015-12-01,75,False
2015-12-02,73,False
2015-12-03,61,False
2015-12-04,72,False
2015-12-05,70,False
2015-12-06,57,False
2015-12-07,64,False
2015-12-08,72,False
2015-12-09,72,False
2015-12-10,61,False
2015-12-11,68,False
2015-12-12,64,False
2015-12-13,61,False
2015-12-14,67,False
2015-12-15,75,False
2015-12-16,71,False
2015-12-17,67,False
2015-12-18,68,False
2015-12-19,74,False
2015-12-20,66,False
2015-12-21,72,False
2015-12-22,67,False
2015-12-23,74,False
2015-12-24,69,False
2015-12-25,80,False
2015-12-26,78,False
