date,Seagate,isPartial
2013-02-19,92,False
2013-02-20,83,False
2013-02-21,86,False
2013-02-22,90,False
2013-02-23,89,False
2013-02-24,80,False
2013-02-25,86,False
2013-02-26,91,False
2013-02-27,96,False
2013-02-28,88,False
2013-03-01,89,False
2013-03-02,86,False
2013-03-03,89,False
2013-03-04,92,False
2013-03-05,90,False
2013-03-06,95,False
2013-03-07,97,False
2013-03-08,87,False
2013-03-09,80,False
2013-03-10,89,False
2013-03-11,95,False
2013-03-12,90,False
2013-03-13,95,False
2013-03-14,88,False
2013-03-15,87,False
2013-03-16,84,False
2013-03-17,81,False
2013-03-18,100,False
2013-03-19,94,False
2013-03-20,87,False
2013-03-21,90,False
2013-03-22,89,False
2013-03-23,92,False
2013-03-24,86,False
2013-03-25,88,False
2013-03-26,92,False
2013-03-27,83,False
2013-03-28,85,False
2013-03-29,87,False
2013-03-30,82,False
2013-03-31,82,False
2013-04-01,84,False
2013-04-02,86,False
2013-04-03,94,False
2013-04-04,86,False
2013-04-05,84,False
2013-04-06,89,False
2013-04-07,75,False
2013-04-08,83,False
2013-04-09,83,False
2013-04-10,85,False
2013-04-11,85,False
2013-04-12,86,False
2013-04-13,77,False
2013-04-14,75,False
2013-04-15,84,False
2013-04-16,81,False
2013-04-17,83,False
2013-04-18,76,False
2013-04-19,76,False
2013-04-20,74,False
2013-04-21,70,False
2013-04-22,80,False
2013-04-23,80,False
2013-04-24,81,False
2013-04-25,83,False
2013-04-26,79,False
2013-04-27,75,False
2013-04-28,74,False
2013-04-29,82,False
2013-04-30,82,False
2013-05-01,69,False
2013-05-02,77,False
2013-05-03,77,False
2013-05-04,72,False
2013-05-05,69,False
2013-05-06,77,False
2013-05-07,83,False
2013-05-08,79,False
2013-05-09,80,False
2013-05-10,85,False
2013-05-11,74,False
2013-05-12,69,False
2013-05-13,78,False
2013-05-14,79,False
2013-05-15,82,False
2013-05-16,75,False
2013-05-17,74,False
2013-05-18,74,False
2013-05-19,73,False
2013-05-20,80,False
2013-05-21,79,False
2013-05-22,83,False
2013-05-23,82,False
2013-05-24,74,False
2013-05-25,73,False
2013-05-26,67,False
2013-05-27,80,False
2013-05-28,74,False
2013-05-29,82,False
2013-05-30,75,False
2013-05-31,78,False
2013-06-01,77,False
2013-06-02,71,False
2013-06-03,82,False
2013-06-04,78,False
2013-06-05,78,False
2013-06-06,80,False
2013-06-07,80,False
2013-06-08,85,False
2013-06-09,74,False
2013-06-10,74,False
2013-06-11,83,False
2013-06-12,79,False
2013-06-13,86,False
2013-06-14,80,False
2013-06-15,78,False
2013-06-16,71,False
2013-06-17,81,False
2013-06-18,86,False
2013-06-19,81,False
2013-06-20,79,False
2013-06-21,79,False
2013-06-22,76,False
2013-06-23,65,False
2013-06-24,88,False
2013-06-25,83,False
2013-06-26,84,False
2013-06-27,82,False
2013-06-28,80,False
2013-06-29,73,False
2013-06-30,70,False
2013-07-01,84,False
2013-07-02,80,False
2013-07-03,89,False
2013-07-04,73,False
2013-07-05,78,False
2013-07-06,73,False
2013-07-07,67,False
2013-07-08,83,False
2013-07-09,81,False
2013-07-10,83,False
2013-07-11,76,False
2013-07-12,74,False
2013-07-13,72,False
2013-07-14,73,False
2013-07-15,82,False
2013-07-16,90,False
2013-07-17,81,False
2013-07-18,82,False
2013-07-19,83,False
2013-07-20,78,False
2013-07-21,73,False
2013-07-22,82,False
2013-07-23,87,False
2013-07-24,84,False
2013-07-25,84,False
2013-07-26,77,False
2013-07-27,82,False
2013-07-28,73,False
2013-07-29,77,False
2013-07-30,88,False
2013-07-31,81,False
2013-08-01,91,False
2013-08-02,78,False
2013-08-03,80,False
2013-08-04,77,False
2013-08-05,85,False
2013-08-06,82,False
2013-08-07,89,False
2013-08-08,82,False
2013-08-09,72,False
2013-08-10,76,False
2013-08-11,72,False
2013-08-12,88,False
2013-08-13,88,False
2013-08-14,89,False
2013-08-15,83,False
2013-08-16,80,False
2013-08-17,72,False
2013-08-18,78,False
2013-08-19,82,False
2013-08-20,81,False
2013-08-21,84,False
2013-08-22,84,False
2013-08-23,83,False
2013-08-24,83,False
2013-08-25,79,False
2013-08-26,86,False
2013-08-27,85,False
2013-08-28,86,False
2013-08-29,82,False
2013-08-30,76,False
2013-08-31,79,False
2013-09-01,69,False
2013-09-02,88,False
2013-09-03,82,False
2013-09-04,82,False
2013-09-05,81,False
2013-09-06,79,False
2013-09-07,73,False
2013-09-08,69,False
2013-09-09,83,False
2013-09-10,83,False
2013-09-11,81,False
2013-09-12,79,False
2013-09-13,82,False
2013-09-14,79,False
2013-09-15,69,False
2013-09-16,82,False
2013-09-17,76,False
2013-09-18,76,False
2013-09-19,75,False
2013-09-20,85,False
2013-09-21,80,False
2013-09-22,73,False
2013-09-23,79,False
2013-09-24,82,False
2013-09-25,80,False
2013-09-26,81,False
2013-09-27,84,False
2013-09-28,79,False
2013-09-29,76,False
2013-09-30,90,False
2013-10-01,85,False
2013-10-02,79,False
2013-10-03,79,False
2013-10-04,80,False
2013-10-05,75,False
2013-10-06,72,False
2013-10-07,86,False
2013-10-08,87,False
2013-10-09,80,False
2013-10-10,86,False
2013-10-11,78,False
2013-10-12,73,False
2013-10-13,74,False
2013-10-14,84,False
2013-10-15,82,False
2013-10-16,86,False
2013-10-17,87,False
2013-10-18,81,False
2013-10-19,77,False
2013-10-20,69,False
2013-10-21,85,False
2013-10-22,80,False
2013-10-23,87,False
2013-10-24,91,False
2013-10-25,81,False
2013-10-26,81,False
2013-10-27,73,False
2013-10-28,83,False
2013-10-29,90,False
2013-10-30,87,False
2013-10-31,81,False
2013-11-01,80,False
2013-11-02,75,False
2013-11-03,72,False
2013-11-04,85,False
2013-11-05,81,False
2013-11-06,88,False
