date,Seagate,isPartial
2012-10-12,60,False
2012-10-13,61,False
2012-10-14,52,False
2012-10-15,61,False
2012-10-16,62,False
2012-10-17,61,False
2012-10-18,59,False
2012-10-19,55,False
2012-10-20,60,False
2012-10-21,59,False
2012-10-22,66,False
2012-10-23,64,False
2012-10-24,56,False
2012-10-25,68,False
2012-10-26,66,False
2012-10-27,62,False
2012-10-28,52,False
2012-10-29,60,False
2012-10-30,60,False
2012-10-31,67,False
2012-11-01,64,False
2012-11-02,63,False
2012-11-03,61,False
2012-11-04,58,False
2012-11-05,62,False
2012-11-06,62,False
2012-11-07,58,False
2012-11-08,58,False
2012-11-09,66,False
2012-11-10,54,False
2012-11-11,57,False
2012-11-12,65,False
2012-11-13,58,False
2012-11-14,62,False
2012-11-15,61,False
2012-11-16,66,False
2012-11-17,64,False
2012-11-18,60,False
2012-11-19,69,False
2012-11-20,66,False
2012-11-21,68,False
2012-11-22,73,False
2012-11-23,100,False
2012-11-24,78,False
2012-11-25,64,False
2012-11-26,80,False
2012-11-27,69,False
2012-11-28,74,False
2012-11-29,61,False
2012-11-30,60,False
2012-12-01,69,False
2012-12-02,62,False
2012-12-03,61,False
2012-12-04,58,False
2012-12-05,62,False
2012-12-06,60,False
2012-12-07,60,False
2012-12-08,52,False
2012-12-09,61,False
2012-12-10,65,False
2012-12-11,66,False
2012-12-12,62,False
2012-12-13,59,False
2012-12-14,58,False
2012-12-15,57,False
2012-12-16,53,False
2012-12-17,60,False
2012-12-18,58,False
2012-12-19,61,False
2012-12-20,58,False
2012-12-21,62,False
2012-12-22,62,False
2012-12-23,58,False
2012-12-24,66,False
2012-12-25,68,False
2012-12-26,78,False
2012-12-27,74,False
2012-12-28,70,False
2012-12-29,68,False
2012-12-30,65,False
2012-12-31,62,False
2013-01-01,55,False
2013-01-02,68,False
2013-01-03,70,False
2013-01-04,68,False
2013-01-05,67,False
2013-01-06,61,False
2013-01-07,68,False
2013-01-08,70,False
2013-01-09,65,False
2013-01-10,70,False
2013-01-11,57,False
2013-01-12,66,False
2013-01-13,58,False
2013-01-14,63,False
2013-01-15,70,False
2013-01-16,64,False
2013-01-17,63,False
2013-01-18,59,False
2013-01-19,58,False
2013-01-20,59,False
2013-01-21,60,False
2013-01-22,65,False
2013-01-23,66,False
2013-01-24,66,False
2013-01-25,63,False
2013-01-26,57,False
2013-01-27,58,False
2013-01-28,63,False
2013-01-29,66,False
2013-01-30,63,False
2013-01-31,61,False
2013-02-01,57,False
2013-02-02,59,False
2013-02-03,57,False
2013-02-04,57,False
2013-02-05,64,False
2013-02-06,59,False
2013-02-07,58,False
2013-02-08,54,False
2013-02-09,56,False
2013-02-10,58,False
2013-02-11,58,False
2013-02-12,60,False
2013-02-13,56,False
2013-02-14,54,False
2013-02-15,57,False
2013-02-16,62,False
2013-02-17,52,False
2013-02-18,65,False
2013-02-19,59,False
2013-02-20,59,False
2013-02-21,61,False
2013-02-22,57,False
2013-02-23,60,False
2013-02-24,56,False
2013-02-25,59,False
2013-02-26,60,False
2013-02-27,64,False
2013-02-28,53,False
2013-03-01,54,False
2013-03-02,56,False
2013-03-03,60,False
2013-03-04,60,False
2013-03-05,62,False
2013-03-06,62,False
2013-03-07,56,False
2013-03-08,60,False
2013-03-09,55,False
2013-03-10,56,False
2013-03-11,56,False
2013-03-12,58,False
2013-03-13,58,False
2013-03-14,59,False
2013-03-15,51,False
2013-03-16,61,False
2013-03-17,50,False
2013-03-18,62,False
2013-03-19,61,False
2013-03-20,62,False
2013-03-21,57,False
2013-03-22,57,False
2013-03-23,59,False
2013-03-24,51,False
2013-03-25,59,False
2013-03-26,57,False
2013-03-27,59,False
2013-03-28,56,False
2013-03-29,59,False
2013-03-30,53,False
2013-03-31,53,False
2013-04-01,50,False
2013-04-02,56,False
2013-04-03,59,False
2013-04-04,55,False
2013-04-05,55,False
2013-04-06,55,False
2013-04-07,48,False
2013-04-08,57,False
2013-04-09,54,False
2013-04-10,50,False
2013-04-11,56,False
2013-04-12,59,False
2013-04-13,52,False
2013-04-14,50,False
2013-04-15,58,False
2013-04-16,51,False
2013-04-17,51,False
2013-04-18,47,False
2013-04-19,51,False
2013-04-20,49,False
2013-04-21,42,False
2013-04-22,49,False
2013-04-23,56,False
2013-04-24,46,False
2013-04-25,52,False
2013-04-26,48,False
2013-04-27,44,False
2013-04-28,44,False
2013-04-29,54,False
2013-04-30,54,False
2013-05-01,43,False
2013-05-02,50,False
2013-05-03,57,False
2013-05-04,46,False
2013-05-05,39,False
2013-05-06,54,False
2013-05-07,49,False
2013-05-08,57,False
2013-05-09,53,False
2013-05-10,53,False
2013-05-11,51,False
2013-05-12,48,False
2013-05-13,49,False
2013-05-14,47,False
2013-05-15,56,False
2013-05-16,53,False
2013-05-17,45,False
2013-05-18,46,False
2013-05-19,49,False
2013-05-20,49,False
2013-05-21,54,False
2013-05-22,52,False
2013-05-23,52,False
2013-05-24,47,False
2013-05-25,46,False
2013-05-26,49,False
2013-05-27,54,False
2013-05-28,50,False
2013-05-29,52,False
2013-05-30,47,False
2013-05-31,54,False
2013-06-01,50,False
2013-06-02,43,False
2013-06-03,53,False
2013-06-04,49,False
2013-06-05,50,False
2013-06-06,49,False
2013-06-07,48,False
2013-06-08,48,False
2013-06-09,46,False
2013-06-10,51,False
2013-06-11,53,False
2013-06-12,49,False
2013-06-13,53,False
2013-06-14,54,False
2013-06-15,50,False
2013-06-16,47,False
2013-06-17,49,False
2013-06-18,50,False
2013-06-19,49,False
2013-06-20,54,False
2013-06-21,48,False
2013-06-22,53,False
2013-06-23,47,False
2013-06-24,55,False
2013-06-25,55,False
2013-06-26,55,False
2013-06-27,53,False
2013-06-28,49,False
2013-06-29,44,False
