date,Seagate,isPartial
2011-01-01,85,False
2011-01-02,96,False
2011-01-03,100,False
2011-01-04,98,False
2011-01-05,92,False
2011-01-06,97,False
2011-01-07,91,False
2011-01-08,92,False
2011-01-09,82,False
2011-01-10,95,False
2011-01-11,87,False
2011-01-12,79,False
2011-01-13,82,False
2011-01-14,86,False
2011-01-15,82,False
2011-01-16,81,False
2011-01-17,86,False
2011-01-18,80,False
2011-01-19,80,False
2011-01-20,86,False
2011-01-21,87,False
2011-01-22,81,False
2011-01-23,72,False
2011-01-24,82,False
2011-01-25,83,False
2011-01-26,80,False
2011-01-27,81,False
2011-01-28,78,False
2011-01-29,82,False
2011-01-30,73,False
2011-01-31,78,False
2011-02-01,79,False
2011-02-02,75,False
2011-02-03,82,False
2011-02-04,77,False
2011-02-05,77,False
2011-02-06,79,False
2011-02-07,77,False
2011-02-08,82,False
2011-02-09,83,False
2011-02-10,85,False
2011-02-11,81,False
2011-02-12,84,False
2011-02-13,74,False
2011-02-14,75,False
2011-02-15,75,False
2011-02-16,79,False
2011-02-17,80,False
2011-02-18,78,False
2011-02-19,84,False
2011-02-20,75,False
2011-02-21,83,False
2011-02-22,80,False
2011-02-23,77,False
2011-02-24,81,False
2011-02-25,76,False
2011-02-26,77,False
2011-02-27,75,False
2011-02-28,71,False
2011-03-01,78,False
2011-03-02,83,False
2011-03-03,81,False
2011-03-04,79,False
2011-03-05,78,False
2011-03-06,75,False
2011-03-07,86,False
2011-03-08,84,False
2011-03-09,80,False
2011-03-10,77,False
2011-03-11,69,False
2011-03-12,70,False
2011-03-13,65,False
2011-03-14,70,False
2011-03-15,71,False
2011-03-16,66,False
2011-03-17,71,False
2011-03-18,72,False
2011-03-19,68,False
2011-03-20,67,False
2011-03-21,80,False
2011-03-22,74,False
2011-03-23,77,False
2011-03-24,72,False
2011-03-25,68,False
2011-03-26,72,False
2011-03-27,77,False
2011-03-28,80,False
2011-03-29,74,False
2011-03-30,79,False
2011-03-31,68,False
2011-04-01,72,False
2011-04-02,70,False
2011-04-03,67,False
2011-04-04,75,False
2011-04-05,74,False
2011-04-06,83,False
2011-04-07,71,False
2011-04-08,76,False
2011-04-09,63,False
2011-04-10,59,False
2011-04-11,72,False
2011-04-12,70,False
2011-04-13,70,False
2011-04-14,73,False
2011-04-15,69,False
2011-04-16,62,False
2011-04-17,66,False
2011-04-18,77,False
2011-04-19,87,False
2011-04-20,81,False
2011-04-21,73,False
2011-04-22,71,False
2011-04-23,75,False
2011-04-24,69,False
2011-04-25,70,False
2011-04-26,69,False
2011-04-27,71,False
2011-04-28,70,False
2011-04-29,67,False
2011-04-30,69,False
2011-05-01,66,False
2011-05-02,65,False
2011-05-03,68,False
2011-05-04,75,False
2011-05-05,69,False
2011-05-06,73,False
2011-05-07,67,False
2011-05-08,60,False
2011-05-09,65,False
2011-05-10,66,False
2011-05-11,68,False
2011-05-12,65,False
2011-05-13,65,False
2011-05-14,74,False
2011-05-15,69,False
2011-05-16,81,False
2011-05-17,82,False
2011-05-18,77,False
2011-05-19,75,False
2011-05-20,78,False
2011-05-21,74,False
2011-05-22,62,False
2011-05-23,73,False
2011-05-24,75,False
2011-05-25,68,False
2011-05-26,76,False
2011-05-27,71,False
2011-05-28,63,False
2011-05-29,64,False
2011-05-30,68,False
2011-05-31,71,False
2011-06-01,73,False
2011-06-02,70,False
2011-06-03,71,False
2011-06-04,68,False
2011-06-05,62,False
2011-06-06,68,False
2011-06-07,70,False
2011-06-08,71,False
2011-06-09,70,False
2011-06-10,64,False
2011-06-11,63,False
2011-06-12,63,False
2011-06-13,68,False
2011-06-14,76,False
2011-06-15,70,False
2011-06-16,70,False
2011-06-17,71,False
2011-06-18,71,False
2011-06-19,64,False
2011-06-20,72,False
2011-06-21,73,False
2011-06-22,72,False
2011-06-23,71,False
2011-06-24,73,False
2011-06-25,74,False
2011-06-26,68,False
2011-06-27,80,False
2011-06-28,78,False
2011-06-29,70,False
2011-06-30,72,False
2011-07-01,73,False
2011-07-02,72,False
2011-07-03,66,False
2011-07-04,73,False
2011-07-05,77,False
2011-07-06,73,False
2011-07-07,74,False
2011-07-08,67,False
2011-07-09,70,False
2011-07-10,66,False
2011-07-11,73,False
2011-07-12,70,False
2011-07-13,74,False
2011-07-14,71,False
2011-07-15,73,False
2011-07-16,71,False
2011-07-17,65,False
2011-07-18,69,False
2011-07-19,78,False
2011-07-20,79,False
2011-07-21,82,False
2011-07-22,77,False
2011-07-23,72,False
2011-07-24,71,False
2011-07-25,79,False
2011-07-26,82,False
2011-07-27,66,False
2011-07-28,75,False
2011-07-29,73,False
2011-07-30,79,False
2011-07-31,74,False
2011-08-01,78,False
2011-08-02,79,False
2011-08-03,76,False
2011-08-04,74,False
2011-08-05,74,False
2011-08-06,74,False
2011-08-07,74,False
2011-08-08,77,False
2011-08-09,76,False
2011-08-10,74,False
2011-08-11,75,False
2011-08-12,72,False
2011-08-13,77,False
2011-08-14,70,False
2011-08-15,71,False
2011-08-16,74,False
2011-08-17,68,False
2011-08-18,69,False
2011-08-19,73,False
2011-08-20,75,False
2011-08-21,74,False
2011-08-22,72,False
2011-08-23,76,False
2011-08-24,75,False
2011-08-25,79,False
2011-08-26,75,False
2011-08-27,73,False
2011-08-28,71,False
2011-08-29,69,False
2011-08-30,64,False
2011-08-31,73,False
2011-09-01,68,False
2011-09-02,76,False
2011-09-03,79,False
2011-09-04,68,False
2011-09-05,69,False
2011-09-06,72,False
2011-09-07,76,False
2011-09-08,75,False
2011-09-09,74,False
2011-09-10,70,False
2011-09-11,72,False
2011-09-12,68,False
2011-09-13,74,False
2011-09-14,65,False
2011-09-15,69,False
2011-09-16,71,False
2011-09-17,59,False
2011-09-18,64,False
