date,Seagate,isPartial
2011-09-18,68,False
2011-09-19,66,False
2011-09-20,74,False
2011-09-21,69,False
2011-09-22,67,False
2011-09-23,76,False
2011-09-24,57,False
2011-09-25,67,False
2011-09-26,71,False
2011-09-27,63,False
2011-09-28,64,False
2011-09-29,72,False
2011-09-30,72,False
2011-10-01,72,False
2011-10-02,61,False
2011-10-03,70,False
2011-10-04,65,False
2011-10-05,64,False
2011-10-06,57,False
2011-10-07,66,False
2011-10-08,65,False
2011-10-09,64,False
2011-10-10,70,False
2011-10-11,63,False
2011-10-12,66,False
2011-10-13,72,False
2011-10-14,73,False
2011-10-15,73,False
2011-10-16,65,False
2011-10-17,66,False
2011-10-18,67,False
2011-10-19,70,False
2011-10-20,67,False
2011-10-21,75,False
2011-10-22,63,False
2011-10-23,65,False
2011-10-24,83,False
2011-10-25,79,False
2011-10-26,73,False
2011-10-27,72,False
2011-10-28,82,False
2011-10-29,66,False
2011-10-30,57,False
2011-10-31,71,False
2011-11-01,78,False
2011-11-02,83,False
2011-11-03,82,False
2011-11-04,75,False
2011-11-05,68,False
2011-11-06,65,False
2011-11-07,74,False
2011-11-08,81,False
2011-11-09,65,False
2011-11-10,75,False
2011-11-11,68,False
2011-11-12,72,False
2011-11-13,68,False
2011-11-14,80,False
2011-11-15,76,False
2011-11-16,71,False
2011-11-17,80,False
2011-11-18,82,False
2011-11-19,79,False
2011-11-20,68,False
2011-11-21,83,False
2011-11-22,69,False
2011-11-23,75,False
2011-11-24,76,False
2011-11-25,100,False
2011-11-26,78,False
2011-11-27,73,False
2011-11-28,82,False
2011-11-29,86,False
2011-11-30,85,False
2011-12-01,77,False
2011-12-02,69,False
2011-12-03,72,False
2011-12-04,64,False
2011-12-05,75,False
2011-12-06,75,False
2011-12-07,69,False
2011-12-08,67,False
2011-12-09,66,False
2011-12-10,77,False
2011-12-11,64,False
2011-12-12,78,False
2011-12-13,73,False
2011-12-14,71,False
2011-12-15,81,False
2011-12-16,62,False
2011-12-17,68,False
2011-12-18,65,False
2011-12-19,83,False
2011-12-20,72,False
2011-12-21,70,False
2011-12-22,74,False
2011-12-23,66,False
2011-12-24,64,False
2011-12-25,71,False
2011-12-26,79,False
2011-12-27,90,False
2011-12-28,81,False
2011-12-29,82,False
2011-12-30,77,False
2011-12-31,63,False
2012-01-01,61,False
2012-01-02,75,False
2012-01-03,74,False
2012-01-04,81,False
2012-01-05,74,False
2012-01-06,73,False
2012-01-07,77,False
2012-01-08,67,False
2012-01-09,74,False
2012-01-10,78,False
2012-01-11,75,False
2012-01-12,70,False
2012-01-13,75,False
2012-01-14,69,False
2012-01-15,67,False
2012-01-16,75,False
2012-01-17,73,False
2012-01-18,72,False
2012-01-19,70,False
2012-01-20,63,False
2012-01-21,59,False
2012-01-22,62,False
2012-01-23,71,False
2012-01-24,62,False
2012-01-25,69,False
2012-01-26,64,False
2012-01-27,68,False
2012-01-28,77,False
2012-01-29,66,False
2012-01-30,76,False
2012-01-31,75,False
2012-02-01,75,False
2012-02-02,78,False
2012-02-03,72,False
2012-02-04,69,False
2012-02-05,67,False
2012-02-06,73,False
2012-02-07,81,False
2012-02-08,76,False
2012-02-09,70,False
2012-02-10,76,False
2012-02-11,72,False
2012-02-12,60,False
2012-02-13,69,False
2012-02-14,65,False
2012-02-15,75,False
2012-02-16,74,False
2012-02-17,72,False
2012-02-18,75,False
2012-02-19,64,False
2012-02-20,77,False
2012-02-21,69,False
2012-02-22,68,False
2012-02-23,74,False
2012-02-24,71,False
2012-02-25,60,False
2012-02-26,65,False
2012-02-27,76,False
2012-02-28,75,False
2012-02-29,76,False
2012-03-01,71,False
2012-03-02,78,False
2012-03-03,71,False
2012-03-04,63,False
2012-03-05,78,False
2012-03-06,65,False
2012-03-07,73,False
2012-03-08,62,False
2012-03-09,72,False
2012-03-10,70,False
2012-03-11,64,False
2012-03-12,62,False
2012-03-13,67,False
2012-03-14,72,False
2012-03-15,75,False
2012-03-16,68,False
2012-03-17,70,False
2012-03-18,57,False
2012-03-19,72,False
2012-03-20,79,False
2012-03-21,72,False
2012-03-22,72,False
2012-03-23,63,False
2012-03-24,63,False
2012-03-25,56,False
2012-03-26,70,False
2012-03-27,66,False
2012-03-28,67,False
2012-03-29,68,False
2012-03-30,63,False
2012-03-31,60,False
2012-04-01,60,False
2012-04-02,69,False
2012-04-03,64,False
2012-04-04,68,False
2012-04-05,64,False
2012-04-06,69,False
2012-04-07,63,False
2012-04-08,61,False
2012-04-09,61,False
2012-04-10,74,False
2012-04-11,76,False
2012-04-12,67,False
2012-04-13,68,False
2012-04-14,68,False
2012-04-15,57,False
2012-04-16,66,False
2012-04-17,75,False
2012-04-18,62,False
2012-04-19,61,False
2012-04-20,67,False
2012-04-21,63,False
2012-04-22,55,False
2012-04-23,72,False
2012-04-24,74,False
2012-04-25,65,False
2012-04-26,71,False
2012-04-27,73,False
2012-04-28,62,False
2012-04-29,62,False
2012-04-30,64,False
2012-05-01,61,False
2012-05-02,74,False
2012-05-03,74,False
2012-05-04,71,False
2012-05-05,63,False
2012-05-06,56,False
2012-05-07,68,False
2012-05-08,72,False
2012-05-09,66,False
2012-05-10,61,False
2012-05-11,68,False
2012-05-12,70,False
2012-05-13,53,False
2012-05-14,70,False
2012-05-15,65,False
2012-05-16,69,False
2012-05-17,63,False
2012-05-18,70,False
2012-05-19,59,False
2012-05-20,59,False
2012-05-21,62,False
2012-05-22,64,False
2012-05-23,72,False
2012-05-24,68,False
2012-05-25,72,False
2012-05-26,55,False
2012-05-27,60,False
2012-05-28,68,False
2012-05-29,65,False
2012-05-30,67,False
2012-05-31,73,False
2012-06-01,68,False
2012-06-02,71,False
2012-06-03,64,False
2012-06-04,69,False
