date,Seagate,isPartial
2012-06-04,59,False
2012-06-05,63,False
2012-06-06,57,False
2012-06-07,56,False
2012-06-08,53,False
2012-06-09,57,False
2012-06-10,54,False
2012-06-11,60,False
2012-06-12,56,False
2012-06-13,66,False
2012-06-14,63,False
2012-06-15,62,False
2012-06-16,55,False
2012-06-17,47,False
2012-06-18,59,False
2012-06-19,63,False
2012-06-20,64,False
2012-06-21,60,False
2012-06-22,62,False
2012-06-23,58,False
2012-06-24,51,False
2012-06-25,62,False
2012-06-26,70,False
2012-06-27,62,False
2012-06-28,56,False
2012-06-29,58,False
2012-06-30,55,False
2012-07-01,47,False
2012-07-02,61,False
2012-07-03,58,False
2012-07-04,56,False
2012-07-05,61,False
2012-07-06,60,False
2012-07-07,58,False
2012-07-08,54,False
2012-07-09,70,False
2012-07-10,62,False
2012-07-11,67,False
2012-07-12,63,False
2012-07-13,63,False
2012-07-14,55,False
2012-07-15,57,False
2012-07-16,60,False
2012-07-17,72,False
2012-07-18,71,False
2012-07-19,69,False
2012-07-20,58,False
2012-07-21,61,False
2012-07-22,52,False
2012-07-23,61,False
2012-07-24,68,False
2012-07-25,59,False
2012-07-26,61,False
2012-07-27,65,False
2012-07-28,63,False
2012-07-29,52,False
2012-07-30,66,False
2012-07-31,65,False
2012-08-01,67,False
2012-08-02,67,False
2012-08-03,63,False
2012-08-04,59,False
2012-08-05,51,False
2012-08-06,68,False
2012-08-07,63,False
2012-08-08,71,False
2012-08-09,60,False
2012-08-10,63,False
2012-08-11,55,False
2012-08-12,59,False
2012-08-13,58,False
2012-08-14,63,False
2012-08-15,65,False
2012-08-16,63,False
2012-08-17,78,False
2012-08-18,69,False
2012-08-19,52,False
2012-08-20,69,False
2012-08-21,63,False
2012-08-22,55,False
2012-08-23,66,False
2012-08-24,64,False
2012-08-25,60,False
2012-08-26,55,False
2012-08-27,68,False
2012-08-28,60,False
2012-08-29,67,False
2012-08-30,63,False
2012-08-31,61,False
2012-09-01,69,False
2012-09-02,56,False
2012-09-03,63,False
2012-09-04,64,False
2012-09-05,68,False
2012-09-06,60,False
2012-09-07,65,False
2012-09-08,66,False
2012-09-09,56,False
2012-09-10,66,False
2012-09-11,59,False
2012-09-12,60,False
2012-09-13,59,False
2012-09-14,60,False
2012-09-15,59,False
2012-09-16,59,False
2012-09-17,58,False
2012-09-18,65,False
2012-09-19,60,False
2012-09-20,62,False
2012-09-21,69,False
2012-09-22,60,False
2012-09-23,51,False
2012-09-24,63,False
2012-09-25,59,False
2012-09-26,60,False
2012-09-27,61,False
2012-09-28,63,False
2012-09-29,61,False
2012-09-30,54,False
2012-10-01,64,False
2012-10-02,57,False
2012-10-03,65,False
2012-10-04,64,False
2012-10-05,66,False
2012-10-06,60,False
