date,Seagate,isPartial
2016-05-04,55,False
2016-05-05,67,False
2016-05-06,55,False
2016-05-07,45,False
2016-05-08,47,False
2016-05-09,56,False
2016-05-10,59,False
2016-05-11,59,False
2016-05-12,57,False
2016-05-13,59,False
2016-05-14,50,False
2016-05-15,52,False
2016-05-16,58,False
2016-05-17,60,False
2016-05-18,64,False
2016-05-19,60,False
2016-05-20,58,False
2016-05-21,48,False
2016-05-22,48,False
2016-05-23,57,False
2016-05-24,62,False
2016-05-25,47,False
2016-05-26,59,False
2016-05-27,54,False
2016-05-28,50,False
2016-05-29,43,False
2016-05-30,51,False
2016-05-31,62,False
2016-06-01,57,False
2016-06-02,67,False
2016-06-03,60,False
2016-06-04,64,False
2016-06-05,50,False
2016-06-06,59,False
2016-06-07,62,False
2016-06-08,52,False
2016-06-09,63,False
2016-06-10,55,False
2016-06-11,52,False
2016-06-12,48,False
2016-06-13,60,False
2016-06-14,66,False
2016-06-15,58,False
2016-06-16,56,False
2016-06-17,63,False
2016-06-18,58,False
2016-06-19,57,False
2016-06-20,60,False
2016-06-21,56,False
2016-06-22,56,False
2016-06-23,61,False
2016-06-24,56,False
2016-06-25,56,False
2016-06-26,57,False
2016-06-27,60,False
2016-06-28,56,False
2016-06-29,67,False
2016-06-30,64,False
2016-07-01,60,False
2016-07-02,55,False
2016-07-03,51,False
2016-07-04,55,False
2016-07-05,55,False
2016-07-06,60,False
2016-07-07,57,False
2016-07-08,60,False
2016-07-09,52,False
2016-07-10,49,False
2016-07-11,61,False
2016-07-12,72,False
2016-07-13,77,False
2016-07-14,58,False
2016-07-15,61,False
2016-07-16,56,False
2016-07-17,56,False
2016-07-18,61,False
2016-07-19,60,False
2016-07-20,67,False
2016-07-21,61,False
2016-07-22,64,False
2016-07-23,57,False
2016-07-24,54,False
2016-07-25,58,False
2016-07-26,63,False
2016-07-27,62,False
2016-07-28,63,False
2016-07-29,61,False
2016-07-30,56,False
2016-07-31,55,False
2016-08-01,62,False
2016-08-02,68,False
2016-08-03,57,False
2016-08-04,58,False
2016-08-05,57,False
2016-08-06,53,False
2016-08-07,50,False
2016-08-08,60,False
2016-08-09,65,False
2016-08-10,61,False
2016-08-11,60,False
2016-08-12,56,False
2016-08-13,52,False
2016-08-14,52,False
2016-08-15,56,False
2016-08-16,64,False
2016-08-17,64,False
2016-08-18,54,False
2016-08-19,48,False
2016-08-20,48,False
2016-08-21,52,False
2016-08-22,65,False
2016-08-23,56,False
2016-08-24,57,False
2016-08-25,58,False
2016-08-26,51,False
2016-08-27,48,False
2016-08-28,54,False
2016-08-29,62,False
2016-08-30,59,False
2016-08-31,63,False
2016-09-01,56,False
2016-09-02,55,False
2016-09-03,58,False
2016-09-04,50,False
2016-09-05,56,False
2016-09-06,54,False
2016-09-07,54,False
2016-09-08,59,False
2016-09-09,56,False
2016-09-10,56,False
2016-09-11,54,False
2016-09-12,61,False
2016-09-13,58,False
2016-09-14,52,False
2016-09-15,49,False
2016-09-16,53,False
2016-09-17,50,False
2016-09-18,49,False
2016-09-19,63,False
2016-09-20,64,False
2016-09-21,63,False
2016-09-22,62,False
2016-09-23,63,False
2016-09-24,47,False
2016-09-25,53,False
2016-09-26,55,False
2016-09-27,58,False
2016-09-28,58,False
2016-09-29,57,False
2016-09-30,52,False
2016-10-01,69,False
2016-10-02,69,False
2016-10-03,70,False
2016-10-04,78,False
2016-10-05,71,False
2016-10-06,63,False
2016-10-07,57,False
2016-10-08,55,False
2016-10-09,61,False
2016-10-10,68,False
2016-10-11,57,False
2016-10-12,65,False
2016-10-13,64,False
2016-10-14,55,False
2016-10-15,59,False
2016-10-16,47,False
2016-10-17,65,False
2016-10-18,59,False
2016-10-19,58,False
2016-10-20,68,False
2016-10-21,58,False
2016-10-22,48,False
2016-10-23,54,False
2016-10-24,58,False
2016-10-25,63,False
2016-10-26,61,False
2016-10-27,62,False
2016-10-28,61,False
2016-10-29,52,False
2016-10-30,53,False
2016-10-31,54,False
2016-11-01,52,False
2016-11-02,55,False
2016-11-03,56,False
2016-11-04,62,False
2016-11-05,59,False
2016-11-06,47,False
2016-11-07,60,False
2016-11-08,56,False
2016-11-09,51,False
2016-11-10,58,False
2016-11-11,59,False
2016-11-12,50,False
2016-11-13,55,False
2016-11-14,57,False
2016-11-15,57,False
2016-11-16,66,False
2016-11-17,58,False
2016-11-18,59,False
2016-11-19,56,False
2016-11-20,57,False
2016-11-21,54,False
2016-11-22,68,False
2016-11-23,64,False
2016-11-24,77,False
2016-11-25,100,False
2016-11-26,73,False
2016-11-27,71,False
2016-11-28,71,False
2016-11-29,70,False
2016-11-30,69,False
2016-12-01,58,False
2016-12-02,63,False
2016-12-03,66,False
2016-12-04,53,False
2016-12-05,63,False
2016-12-06,62,False
2016-12-07,61,False
2016-12-08,62,False
2016-12-09,65,False
2016-12-10,55,False
2016-12-11,54,False
2016-12-12,60,False
2016-12-13,59,False
2016-12-14,64,False
2016-12-15,63,False
2016-12-16,59,False
2016-12-17,60,False
2016-12-18,61,False
2016-12-19,72,False
2016-12-20,67,False
2016-12-21,62,False
2016-12-22,62,False
2016-12-23,61,False
2016-12-24,59,False
2016-12-25,72,False
2016-12-26,83,False
2016-12-27,74,False
2016-12-28,81,False
2016-12-29,82,False
2016-12-30,70,False
2016-12-31,63,False
2017-01-01,49,False
2017-01-02,71,False
2017-01-03,63,False
2017-01-04,67,False
2017-01-05,67,False
2017-01-06,64,False
2017-01-07,53,False
2017-01-08,60,False
2017-01-09,70,False
2017-01-10,66,False
2017-01-11,62,False
2017-01-12,56,False
2017-01-13,68,False
2017-01-14,58,False
2017-01-15,62,False
2017-01-16,62,False
2017-01-17,59,False
2017-01-18,60,False
2017-01-19,59,False
