date,Seagate,isPartial
2012-06-05,75,False
2012-06-06,82,False
2012-06-07,81,False
2012-06-08,74,False
2012-06-09,74,False
2012-06-10,69,False
2012-06-11,78,False
2012-06-12,82,False
2012-06-13,100,False
2012-06-14,81,False
2012-06-15,94,False
2012-06-16,78,False
2012-06-17,67,False
2012-06-18,76,False
2012-06-19,81,False
2012-06-20,80,False
2012-06-21,76,False
2012-06-22,88,False
2012-06-23,71,False
2012-06-24,73,False
2012-06-25,90,False
2012-06-26,84,False
2012-06-27,82,False
2012-06-28,71,False
2012-06-29,80,False
2012-06-30,79,False
2012-07-01,65,False
2012-07-02,80,False
2012-07-03,81,False
2012-07-04,71,False
2012-07-05,75,False
2012-07-06,81,False
2012-07-07,75,False
2012-07-08,73,False
2012-07-09,89,False
2012-07-10,83,False
2012-07-11,85,False
2012-07-12,84,False
2012-07-13,82,False
2012-07-14,75,False
2012-07-15,80,False
2012-07-16,81,False
2012-07-17,98,False
2012-07-18,91,False
2012-07-19,90,False
2012-07-20,79,False
2012-07-21,79,False
2012-07-22,71,False
2012-07-23,84,False
2012-07-24,94,False
2012-07-25,79,False
2012-07-26,87,False
2012-07-27,85,False
2012-07-28,87,False
2012-07-29,64,False
2012-07-30,83,False
2012-07-31,98,False
2012-08-01,83,False
2012-08-02,89,False
2012-08-03,85,False
2012-08-04,77,False
2012-08-05,76,False
2012-08-06,79,False
2012-08-07,91,False
2012-08-08,92,False
2012-08-09,77,False
2012-08-10,81,False
2012-08-11,78,False
2012-08-12,78,False
2012-08-13,77,False
2012-08-14,87,False
2012-08-15,94,False
2012-08-16,88,False
2012-08-17,97,False
2012-08-18,93,False
2012-08-19,75,False
2012-08-20,88,False
2012-08-21,83,False
2012-08-22,78,False
2012-08-23,88,False
2012-08-24,90,False
2012-08-25,83,False
2012-08-26,69,False
2012-08-27,89,False
2012-08-28,73,False
2012-08-29,83,False
2012-08-30,90,False
2012-08-31,79,False
2012-09-01,86,False
2012-09-02,69,False
2012-09-03,88,False
2012-09-04,87,False
2012-09-05,89,False
2012-09-06,82,False
2012-09-07,87,False
2012-09-08,80,False
2012-09-09,72,False
2012-09-10,85,False
2012-09-11,88,False
2012-09-12,82,False
2012-09-13,83,False
2012-09-14,83,False
2012-09-15,77,False
2012-09-16,76,False
2012-09-17,78,False
2012-09-18,86,False
2012-09-19,82,False
2012-09-20,84,False
2012-09-21,90,False
2012-09-22,83,False
2012-09-23,67,False
2012-09-24,80,False
2012-09-25,76,False
2012-09-26,76,False
2012-09-27,81,False
2012-09-28,87,False
2012-09-29,81,False
2012-09-30,69,False
2012-10-01,87,False
2012-10-02,75,False
2012-10-03,83,False
2012-10-04,88,False
2012-10-05,86,False
2012-10-06,88,False
2012-10-07,72,False
2012-10-08,81,False
2012-10-09,86,False
2012-10-10,74,False
2012-10-11,77,False
2012-10-12,75,False
