date,Seagate,isPartial
2016-09-11,52,False
2016-09-12,53,False
2016-09-13,58,False
2016-09-14,56,False
2016-09-15,60,False
2016-09-16,57,False
2016-09-17,49,False
2016-09-18,48,False
2016-09-19,57,False
2016-09-20,61,False
2016-09-21,56,False
2016-09-22,62,False
2016-09-23,61,False
2016-09-24,48,False
2016-09-25,53,False
2016-09-26,55,False
2016-09-27,59,False
2016-09-28,60,False
2016-09-29,57,False
2016-09-30,59,False
2016-10-01,73,False
2016-10-02,71,False
2016-10-03,74,False
2016-10-04,74,False
2016-10-05,68,False
2016-10-06,66,False
2016-10-07,62,False
2016-10-08,60,False
2016-10-09,55,False
2016-10-10,62,False
2016-10-11,63,False
2016-10-12,57,False
2016-10-13,61,False
2016-10-14,59,False
2016-10-15,54,False
2016-10-16,49,False
2016-10-17,66,False
2016-10-18,59,False
2016-10-19,59,False
2016-10-20,62,False
2016-10-21,59,False
2016-10-22,53,False
2016-10-23,53,False
2016-10-24,56,False
2016-10-25,64,False
2016-10-26,63,False
2016-10-27,64,False
2016-10-28,59,False
2016-10-29,53,False
2016-10-30,54,False
2016-10-31,61,False
2016-11-01,61,False
2016-11-02,58,False
2016-11-03,57,False
2016-11-04,63,False
2016-11-05,64,False
2016-11-06,50,False
2016-11-07,58,False
2016-11-08,56,False
2016-11-09,48,False
2016-11-10,59,False
2016-11-11,61,False
2016-11-12,56,False
2016-11-13,56,False
2016-11-14,58,False
2016-11-15,65,False
2016-11-16,66,False
2016-11-17,66,False
2016-11-18,64,False
2016-11-19,62,False
2016-11-20,54,False
2016-11-21,61,False
2016-11-22,68,False
2016-11-23,62,False
2016-11-24,75,False
2016-11-25,100,False
2016-11-26,77,False
2016-11-27,69,False
2016-11-28,80,False
2016-11-29,75,False
2016-11-30,65,False
2016-12-01,59,False
2016-12-02,65,False
2016-12-03,61,False
2016-12-04,56,False
2016-12-05,62,False
2016-12-06,63,False
2016-12-07,65,False
2016-12-08,58,False
2016-12-09,59,False
2016-12-10,54,False
2016-12-11,58,False
2016-12-12,66,False
2016-12-13,63,False
2016-12-14,67,False
2016-12-15,62,False
2016-12-16,61,False
2016-12-17,59,False
2016-12-18,62,False
2016-12-19,70,False
2016-12-20,66,False
2016-12-21,65,False
2016-12-22,63,False
2016-12-23,63,False
2016-12-24,59,False
2016-12-25,73,False
2016-12-26,79,False
2016-12-27,87,False
2016-12-28,78,False
2016-12-29,82,False
2016-12-30,71,False
2016-12-31,61,False
2017-01-01,60,False
2017-01-02,71,False
2017-01-03,70,False
2017-01-04,66,False
2017-01-05,66,False
2017-01-06,67,False
2017-01-07,62,False
2017-01-08,64,False
2017-01-09,61,False
2017-01-10,64,False
2017-01-11,66,False
2017-01-12,56,False
2017-01-13,66,False
2017-01-14,59,False
2017-01-15,57,False
2017-01-16,68,False
2017-01-17,65,False
2017-01-18,62,False
2017-01-19,59,False
2017-01-20,66,False
2017-01-21,60,False
2017-01-22,55,False
2017-01-23,63,False
2017-01-24,65,False
2017-01-25,70,False
2017-01-26,67,False
2017-01-27,61,False
2017-01-28,63,False
2017-01-29,58,False
2017-01-30,61,False
2017-01-31,64,False
2017-02-01,62,False
2017-02-02,64,False
2017-02-03,61,False
2017-02-04,54,False
2017-02-05,52,False
2017-02-06,62,False
2017-02-07,65,False
2017-02-08,62,False
2017-02-09,62,False
2017-02-10,56,False
2017-02-11,58,False
2017-02-12,54,False
2017-02-13,62,False
2017-02-14,55,False
2017-02-15,64,False
2017-02-16,54,False
2017-02-17,60,False
2017-02-18,54,False
2017-02-19,53,False
2017-02-20,61,False
2017-02-21,66,False
2017-02-22,59,False
2017-02-23,58,False
2017-02-24,55,False
2017-02-25,59,False
2017-02-26,48,False
2017-02-27,54,False
2017-02-28,62,False
2017-03-01,58,False
2017-03-02,57,False
2017-03-03,60,False
2017-03-04,54,False
2017-03-05,53,False
2017-03-06,59,False
2017-03-07,58,False
2017-03-08,56,False
2017-03-09,62,False
2017-03-10,66,False
2017-03-11,60,False
2017-03-12,57,False
2017-03-13,61,False
2017-03-14,57,False
2017-03-15,58,False
2017-03-16,61,False
2017-03-17,62,False
2017-03-18,54,False
2017-03-19,51,False
2017-03-20,63,False
2017-03-21,63,False
2017-03-22,64,False
2017-03-23,55,False
2017-03-24,57,False
2017-03-25,54,False
2017-03-26,47,False
2017-03-27,61,False
2017-03-28,54,False
2017-03-29,55,False
2017-03-30,58,False
2017-03-31,59,False
2017-04-01,53,False
2017-04-02,50,False
2017-04-03,58,False
2017-04-04,61,False
2017-04-05,62,False
2017-04-06,50,False
2017-04-07,55,False
2017-04-08,51,False
2017-04-09,50,False
2017-04-10,60,False
2017-04-11,50,False
2017-04-12,55,False
2017-04-13,52,False
2017-04-14,49,False
2017-04-15,49,False
2017-04-16,49,False
2017-04-17,53,False
2017-04-18,57,False
2017-04-19,59,False
2017-04-20,56,False
2017-04-21,55,False
2017-04-22,54,False
2017-04-23,51,False
2017-04-24,53,False
2017-04-25,60,False
2017-04-26,60,False
2017-04-27,57,False
2017-04-28,53,False
2017-04-29,49,False
2017-04-30,45,False
2017-05-01,49,False
2017-05-02,55,False
2017-05-03,53,False
2017-05-04,53,False
2017-05-05,56,False
2017-05-06,43,False
2017-05-07,47,False
2017-05-08,56,False
2017-05-09,52,False
2017-05-10,51,False
2017-05-11,55,False
2017-05-12,54,False
2017-05-13,48,False
2017-05-14,51,False
2017-05-15,61,False
2017-05-16,56,False
2017-05-17,54,False
2017-05-18,57,False
2017-05-19,53,False
2017-05-20,53,False
2017-05-21,46,False
2017-05-22,55,False
2017-05-23,52,False
2017-05-24,50,False
2017-05-25,57,False
2017-05-26,52,False
2017-05-27,48,False
2017-05-28,43,False
2017-05-29,55,False
