date,Seagate,isPartial
2015-12-26,97,False
2015-12-27,92,False
2015-12-28,100,False
2015-12-29,97,False
2015-12-30,82,False
2015-12-31,75,False
2016-01-01,69,False
2016-01-02,69,False
2016-01-03,65,False
2016-01-04,77,False
2016-01-05,74,False
2016-01-06,76,False
2016-01-07,67,False
2016-01-08,75,False
2016-01-09,74,False
2016-01-10,68,False
2016-01-11,62,False
2016-01-12,63,False
2016-01-13,66,False
2016-01-14,62,False
2016-01-15,71,False
2016-01-16,66,False
2016-01-17,59,False
2016-01-18,72,False
2016-01-19,61,False
2016-01-20,66,False
2016-01-21,75,False
2016-01-22,74,False
2016-01-23,64,False
2016-01-24,70,False
2016-01-25,67,False
2016-01-26,64,False
2016-01-27,69,False
2016-01-28,77,False
2016-01-29,68,False
2016-01-30,66,False
2016-01-31,55,False
2016-02-01,63,False
2016-02-02,71,False
2016-02-03,74,False
2016-02-04,64,False
2016-02-05,71,False
2016-02-06,62,False
2016-02-07,65,False
2016-02-08,60,False
2016-02-09,64,False
2016-02-10,61,False
2016-02-11,66,False
2016-02-12,72,False
2016-02-13,66,False
2016-02-14,53,False
2016-02-15,70,False
2016-02-16,64,False
2016-02-17,65,False
2016-02-18,63,False
2016-02-19,62,False
2016-02-20,58,False
2016-02-21,53,False
2016-02-22,62,False
2016-02-23,64,False
2016-02-24,65,False
2016-02-25,65,False
2016-02-26,60,False
2016-02-27,64,False
2016-02-28,56,False
2016-02-29,61,False
2016-03-01,69,False
2016-03-02,71,False
2016-03-03,59,False
2016-03-04,58,False
2016-03-05,64,False
2016-03-06,63,False
2016-03-07,64,False
2016-03-08,64,False
2016-03-09,62,False
2016-03-10,61,False
2016-03-11,54,False
2016-03-12,61,False
2016-03-13,57,False
2016-03-14,64,False
2016-03-15,56,False
2016-03-16,62,False
2016-03-17,61,False
2016-03-18,64,False
2016-03-19,54,False
2016-03-20,54,False
2016-03-21,57,False
2016-03-22,62,False
2016-03-23,55,False
2016-03-24,56,False
2016-03-25,59,False
2016-03-26,59,False
2016-03-27,55,False
2016-03-28,63,False
2016-03-29,62,False
2016-03-30,61,False
2016-03-31,61,False
2016-04-01,58,False
2016-04-02,56,False
2016-04-03,60,False
2016-04-04,59,False
2016-04-05,57,False
2016-04-06,56,False
2016-04-07,64,False
2016-04-08,57,False
2016-04-09,59,False
2016-04-10,49,False
2016-04-11,63,False
2016-04-12,60,False
2016-04-13,65,False
2016-04-14,73,False
2016-04-15,65,False
2016-04-16,53,False
2016-04-17,58,False
2016-04-18,57,False
2016-04-19,62,False
2016-04-20,59,False
2016-04-21,60,False
2016-04-22,58,False
2016-04-23,64,False
2016-04-24,50,False
2016-04-25,56,False
2016-04-26,56,False
2016-04-27,59,False
2016-04-28,55,False
2016-04-29,63,False
2016-04-30,51,False
2016-05-01,49,False
2016-05-02,60,False
2016-05-03,60,False
2016-05-04,57,False
2016-05-05,58,False
2016-05-06,57,False
2016-05-07,55,False
2016-05-08,57,False
2016-05-09,58,False
