date,Seagate,isPartial
2018-02-13,89,False
2018-02-14,94,False
2018-02-15,87,False
2018-02-16,89,False
2018-02-17,82,False
2018-02-18,84,False
2018-02-19,91,False
2018-02-20,91,False
2018-02-21,93,False
2018-02-22,99,False
2018-02-23,95,False
2018-02-24,78,False
2018-02-25,83,False
2018-02-26,100,False
2018-02-27,92,False
2018-02-28,97,False
2018-03-01,92,False
2018-03-02,92,False
2018-03-03,89,False
2018-03-04,90,False
2018-03-05,91,False
2018-03-06,97,False
2018-03-07,90,False
2018-03-08,91,False
2018-03-09,90,False
2018-03-10,79,False
2018-03-11,80,False
2018-03-12,91,False
2018-03-13,91,False
2018-03-14,93,False
2018-03-15,89,False
2018-03-16,91,False
2018-03-17,88,False
2018-03-18,83,False
2018-03-19,90,False
2018-03-20,96,False
2018-03-21,88,False
2018-03-22,93,False
2018-03-23,88,False
2018-03-24,92,False
2018-03-25,76,False
2018-03-26,87,False
2018-03-27,96,False
2018-03-28,88,False
2018-03-29,91,False
2018-03-30,86,False
2018-03-31,77,False
2018-04-01,76,False
2018-04-02,92,False
2018-04-03,97,False
2018-04-04,90,False
2018-04-05,87,False
2018-04-06,82,False
2018-04-07,82,False
2018-04-08,62,False
2018-04-09,87,False
2018-04-10,91,False
2018-04-11,81,False
2018-04-12,88,False
2018-04-13,89,False
2018-04-14,74,False
2018-04-15,70,False
2018-04-16,86,False
2018-04-17,86,False
2018-04-18,87,False
2018-04-19,86,False
2018-04-20,83,False
2018-04-21,74,False
2018-04-22,65,False
2018-04-23,85,False
2018-04-24,86,False
2018-04-25,87,False
2018-04-26,75,False
2018-04-27,77,False
2018-04-28,73,False
2018-04-29,72,False
2018-04-30,80,False
2018-05-01,76,False
2018-05-02,84,False
2018-05-03,82,False
2018-05-04,74,False
2018-05-05,78,False
2018-05-06,65,False
2018-05-07,85,False
2018-05-08,77,False
2018-05-09,74,False
2018-05-10,75,False
2018-05-11,79,False
2018-05-12,74,False
2018-05-13,69,False
2018-05-14,85,False
2018-05-15,84,False
2018-05-16,83,False
2018-05-17,82,False
2018-05-18,84,False
2018-05-19,73,False
2018-05-20,74,False
2018-05-21,85,False
2018-05-22,81,False
2018-05-23,81,False
2018-05-24,87,False
2018-05-25,81,False
2018-05-26,73,False
2018-05-27,66,False
2018-05-28,83,False
2018-05-29,84,False
2018-05-30,86,False
2018-05-31,80,False
2018-06-01,80,False
2018-06-02,81,False
2018-06-03,77,False
2018-06-04,86,False
2018-06-05,81,False
2018-06-06,84,False
2018-06-07,89,False
2018-06-08,80,False
2018-06-09,73,False
2018-06-10,73,False
2018-06-11,77,False
2018-06-12,81,False
2018-06-13,86,False
2018-06-14,89,False
2018-06-15,76,False
2018-06-16,68,False
2018-06-17,63,False
2018-06-18,78,False
2018-06-19,85,False
2018-06-20,81,False
2018-06-21,77,False
2018-06-22,84,False
2018-06-23,76,False
2018-06-24,73,False
2018-06-25,75,False
2018-06-26,83,False
2018-06-27,72,False
2018-06-28,92,False
2018-06-29,91,False
