date,Seagate,isPartial
2011-05-11,70,False
2011-05-12,70,False
2011-05-13,64,False
2011-05-14,70,False
2011-05-15,57,False
2011-05-16,85,False
2011-05-17,82,False
2011-05-18,78,False
2011-05-19,80,False
2011-05-20,82,False
2011-05-21,78,False
2011-05-22,66,False
2011-05-23,76,False
2011-05-24,75,False
2011-05-25,72,False
2011-05-26,75,False
2011-05-27,72,False
2011-05-28,71,False
2011-05-29,65,False
2011-05-30,75,False
2011-05-31,73,False
2011-06-01,75,False
2011-06-02,71,False
2011-06-03,73,False
2011-06-04,67,False
2011-06-05,63,False
2011-06-06,72,False
2011-06-07,76,False
2011-06-08,75,False
2011-06-09,66,False
2011-06-10,67,False
2011-06-11,60,False
2011-06-12,68,False
2011-06-13,75,False
2011-06-14,72,False
2011-06-15,71,False
2011-06-16,74,False
2011-06-17,72,False
2011-06-18,79,False
2011-06-19,65,False
2011-06-20,77,False
2011-06-21,77,False
2011-06-22,73,False
2011-06-23,76,False
2011-06-24,76,False
2011-06-25,69,False
2011-06-26,71,False
2011-06-27,82,False
2011-06-28,79,False
2011-06-29,73,False
2011-06-30,70,False
2011-07-01,79,False
2011-07-02,72,False
2011-07-03,72,False
2011-07-04,75,False
2011-07-05,75,False
2011-07-06,75,False
2011-07-07,75,False
2011-07-08,74,False
2011-07-09,71,False
2011-07-10,69,False
2011-07-11,76,False
2011-07-12,76,False
2011-07-13,76,False
2011-07-14,78,False
2011-07-15,73,False
2011-07-16,67,False
2011-07-17,74,False
2011-07-18,79,False
2011-07-19,80,False
2011-07-20,75,False
2011-07-21,82,False
2011-07-22,79,False
2011-07-23,78,False
2011-07-24,74,False
2011-07-25,78,False
2011-07-26,82,False
2011-07-27,71,False
2011-07-28,79,False
2011-07-29,74,False
2011-07-30,76,False
2011-07-31,68,False
2011-08-01,80,False
2011-08-02,80,False
2011-08-03,80,False
2011-08-04,77,False
2011-08-05,71,False
2011-08-06,73,False
2011-08-07,68,False
2011-08-08,84,False
2011-08-09,74,False
2011-08-10,82,False
2011-08-11,75,False
2011-08-12,77,False
2011-08-13,75,False
2011-08-14,68,False
2011-08-15,76,False
2011-08-16,82,False
2011-08-17,77,False
2011-08-18,77,False
2011-08-19,74,False
2011-08-20,77,False
2011-08-21,71,False
2011-08-22,73,False
2011-08-23,76,False
2011-08-24,74,False
2011-08-25,77,False
2011-08-26,78,False
2011-08-27,79,False
2011-08-28,74,False
2011-08-29,74,False
2011-08-30,71,False
2011-08-31,71,False
2011-09-01,70,False
2011-09-02,78,False
2011-09-03,79,False
2011-09-04,69,False
2011-09-05,73,False
2011-09-06,72,False
2011-09-07,80,False
2011-09-08,73,False
2011-09-09,79,False
2011-09-10,72,False
2011-09-11,74,False
2011-09-12,76,False
2011-09-13,71,False
2011-09-14,75,False
2011-09-15,71,False
2011-09-16,72,False
2011-09-17,68,False
2011-09-18,68,False
2011-09-19,73,False
2011-09-20,68,False
2011-09-21,70,False
2011-09-22,74,False
2011-09-23,70,False
2011-09-24,67,False
2011-09-25,62,False
2011-09-26,73,False
2011-09-27,64,False
2011-09-28,70,False
2011-09-29,69,False
2011-09-30,76,False
2011-10-01,72,False
2011-10-02,64,False
2011-10-03,68,False
2011-10-04,66,False
2011-10-05,64,False
2011-10-06,63,False
2011-10-07,65,False
